$ Get data for 1109:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:47:00 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1109          Calamity
WA1109      0208   3   -999.00
WA1109      0208   4   -999.00
WA1109      0208   5   -999.00
WA1109      0208   6   -999.00
WA1109      0208   7   -999.00
WA1109      0208   8   -999.00
WA1109      0208   9   -999.00
WA1109      0208  10   -999.00
WA1109      0208  11   -999.00
WA1109      0208  12   -999.00
WA1109      0208  13   -999.00
WA1109      0208  14   -999.00
WA1109      0208  15   -999.00
WA1109      0208  16   -999.00
WA1109      0208  17   -999.00
WA1109      0208  18   -999.00
WA1109      0208  19   -999.00
WA1109      0208  20   -999.00
WA1109      0208  21   -999.00
WA1109      0208  22   -999.00
WA1109      0208  23   -999.00
WA1109      0208  24   -999.00
WA1109      0208  25   -999.00
WA1109      0208  26   -999.00
WA1109      0208  27   -999.00
WA1109      0208  28   -999.00
WA1109      0208  29   -999.00
WA1109      0308   1   -999.00
WA1109      0308   2   -999.00
WA1109      0308   3   -999.00
WA1109      0308   4   -999.00
WA1109      0308   5   -999.00
WA1109      0308   6   -999.00
WA1109      0308   7   -999.00
WA1109      0308   8   -999.00
WA1109      0308   9   -999.00
WA1109      0308  10   -999.00
WA1109      0308  11   -999.00
WA1109      0308  12   -999.00
WA1109      0308  13   -999.00
WA1109      0308  14   -999.00
WA1109      0308  15   -999.00
WA1109      0308  16   -999.00
WA1109      0308  17   -999.00
WA1109      0308  18   -999.00
WA1109      0308  19   -999.00
WA1109      0308  20   -999.00
WA1109      0308  21   -999.00
WA1109      0308  22   -999.00
WA1109      0308  23   -999.00
WA1109      0308  24   -999.00
WA1109      0308  25   -999.00
WA1109      0308  26   -999.00
WA1109      0308  27   -999.00
WA1109      0308  28   -999.00
WA1109      0308  29   -999.00
WA1109      0308  30   -999.00
WA1109      0308  31   -999.00
WA1109      0408   1   -999.00
WA1109      0408   2   -999.00
WA1109      0408   3   -999.00
WA1109      0408   4   -999.00
WA1109      0408   5   -999.00
WA1109      0408   6   -999.00
WA1109      0408   7   -999.00
WA1109      0408   8   -999.00
WA1109      0408   9   -999.00
WA1109      0408  10   -999.00
WA1109      0408  11   -999.00
WA1109      0408  12   -999.00
WA1109      0408  13   -999.00
WA1109      0408  14   -999.00
WA1109      0408  15   -999.00
WA1109      0408  16   -999.00
WA1109      0408  17   -999.00
WA1109      0408  18   -999.00
WA1109      0408  19   -999.00
WA1109      0408  20   -999.00
WA1109      0408  21   -999.00
WA1109      0408  22   -999.00
WA1109      0408  23   -999.00
WA1109      0408  24   -999.00
WA1109      0408  25   -999.00
WA1109      0408  26   -999.00
WA1109      0408  27   -999.00
WA1109      0408  28   -999.00
WA1109      0408  29   -999.00
WA1109      0408  30   -999.00
WA1109      0508   1   -999.00
WA1109      0508   2   -999.00
WA1109      0508   3   -999.00
WA1109      0508   4   -999.00
WA1109      0508   5   -999.00
WA1109      0508   6   -999.00
WA1109      0508   7   -999.00
WA1109      0508   8   -999.00
WA1109      0508   9   -999.00
WA1109      0508  10   -999.00
WA1109      0508  11   -999.00
WA1109      0508  12   -999.00
WA1109      0508  13   -999.00
WA1109      0508  14   -999.00
WA1109      0508  15   -999.00
WA1109      0508  16   -999.00
WA1109      0508  17   -999.00
WA1109      0508  18   -999.00
WA1109      0508  19   -999.00
WA1109      0508  20   -999.00
WA1109      0508  21   -999.00
WA1109      0508  22   -999.00
WA1109      0508  23   -999.00
WA1109      0508  24   -999.00
WA1109      0508  25   -999.00
WA1109      0508  26   -999.00
WA1109      0508  27   -999.00
WA1109      0508  28   -999.00
WA1109      0508  29   -999.00
WA1109      0508  30   -999.00
WA1109      0508  31   -999.00
WA1109      0608   1   -999.00
WA1109      0608   2   -999.00
WA1109      0608   3   -999.00
WA1109      0608   4   -999.00
WA1109      0608   5   -999.00
WA1109      0608   6   -999.00
WA1109      0608   7   -999.00
WA1109      0608   8   -999.00
WA1109      0608   9   -999.00
WA1109      0608  10   -999.00
WA1109      0608  11   -999.00
WA1109      0608  12   -999.00
WA1109      0608  13   -999.00
WA1109      0608  14   -999.00
WA1109      0608  15   -999.00
WA1109      0608  16   -999.00
WA1109      0608  17   -999.00
WA1109      0608  18   -999.00
WA1109      0608  19   -999.00
WA1109      0608  20   -999.00
WA1109      0608  21   -999.00
WA1109      0608  22   -999.00
WA1109      0608  23   -999.00
WA1109      0608  24   -999.00
WA1109      0608  25   -999.00
WA1109      0608  26   -999.00
WA1109      0608  27   -999.00
WA1109      0608  28   -999.00
WA1109      0608  29   -999.00
WA1109      0608  30   -999.00
WA1109      0708   1   -999.00
WA1109      0708   2   -999.00
WA1109      0708   3   -999.00
WA1109      0708   4   -999.00
WA1109      0708   5   -999.00
WA1109      0708   6   -999.00
WA1109      0708   7   -999.00
WA1109      0708   8   -999.00
WA1109      0708   9   -999.00
WA1109      0708  10   -999.00
WA1109      0708  11   -999.00
WA1109      0708  12   -999.00
WA1109      0708  13   -999.00
WA1109      0708  14   -999.00
WA1109      0708  15   -999.00
WA1109      0708  16   -999.00
WA1109      0708  17   -999.00
WA1109      0708  18   -999.00
WA1109      0708  19   -999.00
WA1109      0708  20   -999.00
WA1109      0708  21   -999.00
WA1109      0708  22   -999.00
WA1109      0708  23   -999.00
WA1109      0708  24   -999.00
WA1109      0708  25   -999.00
WA1109      0708  26   -999.00
WA1109      0708  27   -999.00
WA1109      0708  28   -999.00
WA1109      0708  29   -999.00
WA1109      0708  30   -999.00
WA1109      0708  31   -999.00
WA1109      0808   1   -999.00
WA1109      0808   2   -999.00
WA1109      0808   3   -999.00
WA1109      0808   4   -999.00
WA1109      0808   5   -999.00
WA1109      0808   6   -999.00
WA1109      0808   7   -999.00
WA1109      0808   8   -999.00
WA1109      0808   9   -999.00
WA1109      0808  10   -999.00
WA1109      0808  11   -999.00
WA1109      0808  12   -999.00
WA1109      0808  13   -999.00
WA1109      0808  14   -999.00
WA1109      0808  15   -999.00
WA1109      0808  16   -999.00
WA1109      0808  17   -999.00
WA1109      0808  18   -999.00
WA1109      0808  19   -999.00
WA1109      0808  20   -999.00
WA1109      0808  21     58.00
WA1109      0808  22     72.00
WA1109      0808  23     76.00
WA1109      0808  24     67.00
WA1109      0808  25     58.00
WA1109      0808  26     60.00
WA1109      0808  27     57.00
WA1109      0808  28     66.00
WA1109      0808  29     68.00
WA1109      0808  30     55.00
WA1109      0808  31     55.00
WA1109      0908   1     52.00
WA1109      0908   2     62.00
WA1109      0908   3     62.00
WA1109      0908   4     65.00
WA1109      0908   5     67.00
WA1109      0908   6     69.00
WA1109      0908   7     71.00
WA1109      0908   8     72.00
WA1109      0908   9     67.00
WA1109      0908  10     69.00
WA1109      0908  11     73.00
WA1109      0908  12     69.00
WA1109      0908  13     70.00
WA1109      0908  14     73.00
WA1109      0908  15     79.00
WA1109      0908  16     83.00
WA1109      0908  17     70.00
WA1109      0908  18     54.00
WA1109      0908  19     59.00
WA1109      0908  20     51.00
WA1109      0908  21     54.00
WA1109      0908  22     49.00
WA1109      0908  23     56.00
WA1109      0908  24     62.00
WA1109      0908  25     53.00
WA1109      0908  26     59.00
WA1109      0908  27     62.00
WA1109      0908  28     68.00
WA1109      0908  29     71.00
WA1109      0908  30     72.00
WA1109      1008   1     73.00
WA1109      1008   2     60.00
WA1109      1008   3     53.00
WA1109      1008   4     53.00
WA1109      1008   5     49.00
WA1109      1008   6     55.00
WA1109      1008   7     50.00
WA1109      1008   8     48.00
WA1109      1008   9     43.00
WA1109      1008  10     45.00
WA1109      1008  11     48.00
WA1109      1008  12     49.00
WA1109      1008  13     51.00
WA1109      1008  14     48.00
WA1109      1008  15     47.00
WA1109      1008  16     51.00
WA1109      1008  17     59.00
WA1109      1008  18     51.00
WA1109      1008  19     54.00
WA1109      1008  20     48.00
WA1109      1008  21     47.00
WA1109      1008  22     55.00
WA1109      1008  23     53.00
WA1109      1008  24     49.00
WA1109      1008  25     56.00
WA1109      1008  26     53.00
WA1109      1008  27     58.00
WA1109      1008  28     58.00
WA1109      1008  29     60.00
WA1109      1008  30     63.00
WA1109      1008  31     55.00
WA1109      1108   1     54.00
WA1109      1108   2     49.00
WA1109      1108   3     44.00
WA1109      1108   4     42.00
WA1109      1108   5     39.00
WA1109      1108   6     52.00
WA1109      1108   7     52.00
WA1109      1108   8     51.00
WA1109      1108   9     46.00
WA1109      1108  10     44.00
WA1109      1108  11     50.00
WA1109      1108  12     53.00
WA1109      1108  13     46.00
WA1109      1108  14     53.00
WA1109      1108  15     62.00
WA1109      1108  16     64.00
WA1109      1108  17     67.00
WA1109      1108  18     51.00
WA1109      1108  19     49.00
WA1109      1108  20     44.00
WA1109      1108  21     44.00
WA1109      1108  22     40.00
WA1109      1108  23     43.00
WA1109      1108  24     48.00
WA1109      1108  25     49.00
WA1109      1108  26     43.00
WA1109      1108  27     42.00
WA1109      1108  28     43.00
WA1109      1108  29     49.00
WA1109      1108  30     56.00
WA1109      1208   1     55.00
WA1109      1208   2     45.00
WA1109      1208   3     44.00
WA1109      1208   4     40.00
WA1109      1208   5     50.00
WA1109      1208   6     48.00
WA1109      1208   7     43.00
WA1109      1208   8     39.00
WA1109      1208   9     43.00
WA1109      1208  10     44.00
WA1109      1208  11     45.00
WA1109      1208  12     40.00
WA1109      1208  13     33.00
WA1109      1208  14     29.00
WA1109      1208  15     13.00
WA1109      1208  16     22.00
WA1109      1208  17     30.00
WA1109      1208  18     30.00
WA1109      1208  19     27.00
WA1109      1208  20     26.00
WA1109      1208  21     24.00
WA1109      1208  22     27.00
WA1109      1208  23     33.00
WA1109      1208  24     33.00
WA1109      1208  25     32.00
WA1109      1208  26     34.00
WA1109      1208  27     41.00
WA1109      1208  28     43.00
WA1109      1208  29     38.00
WA1109      1208  30     34.00
WA1109      1208  31     36.00
WA1109      0109   1     42.00
WA1109      0109   2     34.00
WA1109      0109   3     33.00
WA1109      0109   4     33.00
WA1109      0109   5     37.00
WA1109      0109   6     44.00
WA1109      0109   7     46.00
WA1109      0109   8     42.00
WA1109      0109   9     34.00
WA1109      0109  10     38.00
WA1109      0109  11     42.00
WA1109      0109  12     46.00
WA1109      0109  13     50.00
WA1109      0109  14     57.00
WA1109      0109  15     52.00
WA1109      0109  16     61.00
WA1109      0109  17     48.00
WA1109      0109  18     37.00
WA1109      0109  19     42.00
WA1109      0109  20     42.00
WA1109      0109  21     48.00
WA1109      0109  22     49.00
WA1109      0109  23     41.00
WA1109      0109  24     35.00
WA1109      0109  25     30.00
WA1109      0109  26     28.00
WA1109      0109  27     34.00
WA1109      0109  28     36.00
WA1109      0109  29     40.00
WA1109      0109  30     51.00
WA1109      0109  31     35.00
WA1109      0209   1     46.00
WA1109      0209   2     54.00
WA1109      0209   3     53.00
WA1109      0209   4     58.00
WA1109      0209   5     54.00
WA1109      0209   6     44.00
WA1109      0209   7     45.00
WA1109      0209   8     43.00
WA1109      0209   9     34.00
WA1109      0209  10     32.00
WA1109      0209  11     33.00
WA1109      0209  12     34.00
WA1109      0209  13     34.00
WA1109      0209  14     36.00
WA1109      0209  15     37.00
WA1109      0209  16     38.00
WA1109      0209  17     42.00
WA1109      0209  18     47.00
WA1109      0209  19     50.00
WA1109      0209  20     50.00
WA1109      0209  21     42.00
WA1109      0209  22     43.00
WA1109      0209  23     42.00
WA1109      0209  24     41.00
WA1109      0209  25     40.00
WA1109      0209  26     33.00
WA1109      0209  27     33.00
WA1109      0209  28     40.00
WA1109      0309   1     42.00
WA1109      0309   2     48.00
WA1109      0309   3     42.00
WA1109      0309   4     43.00
WA1109      0309   5     35.00
WA1109      0309   6     36.00
WA1109      0309   7     33.00
WA1109      0309   8     34.00
WA1109      0309   9     31.00
WA1109      0309  10     34.00
WA1109      0309  11     31.00
WA1109      0309  12     38.00
WA1109      0309  13     51.00
WA1109      0309  14     35.00
WA1109      0309  15     39.00
WA1109      0309  16     37.00
WA1109      0309  17     36.00
WA1109      0309  18     47.00
WA1109      0309  19     45.00
WA1109      0309  20     45.00
WA1109      0309  21     44.00
WA1109      0309  22     36.00
WA1109      0309  23     35.00
WA1109      0309  24     40.00
WA1109      0309  25     39.00
WA1109      0309  26     46.00
WA1109      0309  27     42.00
WA1109      0309  28     40.00
WA1109      0309  29     39.00
WA1109      0309  30     40.00
WA1109      0309  31     38.00
WA1109      0409   1     40.00
WA1109      0409   2     40.00
WA1109      0409   3     38.00
WA1109      0409   4     48.00
WA1109      0409   5     56.00
WA1109      0409   6     67.00
WA1109      0409   7     65.00
WA1109      0409   8     48.00
WA1109      0409   9     50.00
WA1109      0409  10     43.00
WA1109      0409  11     44.00
WA1109      0409  12     46.00
WA1109      0409  13     39.00
WA1109      0409  14     40.00
WA1109      0409  15     46.00
WA1109      0409  16     56.00
WA1109      0409  17     49.00
WA1109      0409  18     59.00
WA1109      0409  19     68.00
WA1109      0409  20     73.00
WA1109      0409  21     71.00
WA1109      0409  22     52.00
WA1109      0409  23     48.00
WA1109      0409  24     52.00
WA1109      0409  25     43.00
WA1109      0409  26     49.00
WA1109      0409  27     49.00
WA1109      0409  28     42.00
WA1109      0409  29     46.00
WA1109      0409  30     57.00
WA1109      0509   1     58.00
WA1109      0509   2     55.00
WA1109      0509   3     53.00
WA1109      0509   4     48.00
WA1109      0509   5     48.00
WA1109      0509   6     49.00
WA1109      0509   7     47.00
WA1109      0509   8     54.00
WA1109      0509   9     61.00
WA1109      0509  10     62.00
WA1109      0509  11     55.00
WA1109      0509  12     43.00
WA1109      0509  13     46.00
WA1109      0509  14     51.00
WA1109      0509  15     64.00
WA1109      0509  16     74.00
WA1109      0509  17     76.00
WA1109      0509  18     69.00
WA1109      0509  19     49.00
WA1109      0509  20     56.00
WA1109      0509  21     65.00
WA1109      0509  22     68.00
WA1109      0509  23     67.00
WA1109      0509  24     65.00
WA1109      0509  25     65.00
WA1109      0509  26     62.00
WA1109      0509  27     68.00
WA1109      0509  28     79.00
WA1109      0509  29     79.00
WA1109      0509  30     80.00
WA1109      0509  31     79.00
WA1109      0609   1     79.00
WA1109      0609   2     74.00
WA1109      0609   3     78.00
WA1109      0609   4     78.00
WA1109      0609   5     53.00
WA1109      0609   6     53.00
WA1109      0609   7     53.00
WA1109      0609   8     64.00
WA1109      0609   9     67.00
WA1109      0609  10     57.00
WA1109      0609  11     58.00
WA1109      0609  12     66.00
WA1109      0609  13     59.00
WA1109      0609  14     62.00
WA1109      0609  15     67.00
WA1109      0609  16     66.00
WA1109      0609  17     63.00
WA1109      0609  18     67.00
WA1109      0609  19     58.00
WA1109      0609  20     56.00
WA1109      0609  21     55.00
WA1109      0609  22     56.00
WA1109      0609  23     70.00
WA1109      0609  24     71.00
WA1109      0609  25     55.00
WA1109      0609  26     64.00
WA1109      0609  27     74.00
WA1109      0609  28     67.00
WA1109      0609  29     68.00
WA1109      0609  30     70.00
WA1109      0709   1     81.00
WA1109      0709   2     86.00
WA1109      0709   3     82.00
WA1109      0709   4     83.00
WA1109      0709   5     78.00
WA1109      0709   6     56.00
WA1109      0709   7     61.00
WA1109      0709   8     54.00
WA1109      0709   9     67.00
WA1109      0709  10     80.00
WA1109      0709  11     70.00
WA1109      0709  12     58.00
WA1109      0709  13     58.00
WA1109      0709  14     69.00
WA1109      0709  15     78.00
WA1109      0709  16     82.00
WA1109      0709  17     83.00
WA1109      0709  18     76.00
WA1109      0709  19     73.00
WA1109      0709  20     87.00
WA1109      0709  21     81.00
WA1109      0709  22     73.00
WA1109      0709  23     59.00
WA1109      0709  24     75.00
WA1109      0709  25     80.00
WA1109      0709  26     83.00
WA1109      0709  27     91.00
WA1109      0709  28     93.00
WA1109      0709  29     90.00
WA1109      0709  30     90.00
WA1109      0709  31     86.00
WA1109      0809   1     88.00
WA1109      0809   2     83.00
WA1109      0809   3     80.00
WA1109      0809   4     74.00
WA1109      0809   5     70.00
WA1109      0809   6     56.00
WA1109      0809   7     55.00
WA1109      0809   8     57.00
WA1109      0809   9     68.00
WA1109      0809  10     73.00
WA1109      0809  11     65.00
WA1109      0809  12     63.00
WA1109      0809  13     58.00
WA1109      0809  14     52.00
WA1109      0809  15     54.00
WA1109      0809  16     67.00
WA1109      0809  17     78.00
WA1109      0809  18     84.00
WA1109      0809  19     88.00
WA1109      0809  20     77.00
WA1109      0809  21     63.00
WA1109      0809  22     68.00
WA1109      0809  23     60.00
WA1109      0809  24     71.00
WA1109      0809  25     60.00
WA1109      0809  26   -999.00
WA1109      0809  27     82.00
WA1109      0809  28     70.00
WA1109      0809  29     63.00
WA1109      0809  30     71.00
WA1109      0809  31     68.00
WA1109      0909   1     64.00
WA1109      0909   2     75.00
WA1109      0909   3     64.00
WA1109      0909   4     71.00
WA1109      0909   5     62.00
WA1109      0909   6     52.00
WA1109      0909   7     57.00
WA1109      0909   8     64.00
WA1109      0909   9     66.00
WA1109      0909  10     74.00
WA1109      0909  11     76.00
WA1109      0909  12     80.00
WA1109      0909  13     70.00
WA1109      0909  14     62.00
WA1109      0909  15     70.00
WA1109      0909  16     66.00
WA1109      0909  17     61.00
WA1109      0909  18     73.00
WA1109      0909  19     60.00
WA1109      0909  20     59.00
WA1109      0909  21     69.00
WA1109      0909  22     76.00
WA1109      0909  23     79.00
WA1109      0909  24     61.00
WA1109      0909  25     65.00
WA1109      0909  26     58.00
WA1109      0909  27     64.00
WA1109      0909  28     60.00
WA1109      0909  29     47.00
WA1109      0909  30     48.00
WA1109      1009   1     50.00
WA1109      1009   2     47.00
WA1109      1009   3     47.00
WA1109      1009   4     53.00
WA1109      1009   5     53.00
WA1109      1009   6     56.00
WA1109      1009   7     55.00
WA1109      1009   8     55.00
WA1109      1009   9     55.00
WA1109      1009  10     46.00
WA1109      1009  11     42.00
WA1109      1009  12     42.00
WA1109      1009  13     41.00
WA1109      1009  14     50.00
WA1109      1009  15     55.00
WA1109      1009  16     62.00
WA1109      1009  17     59.00
WA1109      1009  18     53.00
WA1109      1009  19     52.00
WA1109      1009  20     52.00
WA1109      1009  21     51.00
WA1109      1009  22     49.00
WA1109      1009  23     50.00
WA1109      1009  24     46.00
WA1109      1009  25     49.00
WA1109      1009  26     51.00
WA1109      1009  27     42.00
WA1109      1009  28     40.00
WA1109      1009  29     49.00
WA1109      1009  30     50.00
WA1109      1009  31     48.00
WA1109      1109   1     46.00
WA1109      1109   2     49.00
WA1109      1109   3     48.00
WA1109      1109   4     51.00
WA1109      1109   5     53.00
WA1109      1109   6     43.00
WA1109      1109   7     41.00
WA1109      1109   8     42.00
WA1109      1109   9     45.00
WA1109      1109  10     44.00
WA1109      1109  11     41.00
WA1109      1109  12     38.00
WA1109      1109  13     36.00
WA1109      1109  14     36.00
WA1109      1109  15     43.00
WA1109      1109  16     53.00
WA1109      1109  17     47.00
WA1109      1109  18     38.00
WA1109      1109  19     50.00
WA1109      1109  20     50.00
WA1109      1109  21     37.00
WA1109      1109  22     39.00
WA1109      1109  23     43.00
WA1109      1109  24     49.00
WA1109      1109  25     53.00
WA1109      1109  26     51.00
WA1109      1109  27     45.00
WA1109      1109  28     39.00
WA1109      1109  29     45.00
WA1109      1109  30     45.00
WA1109      1209   1     39.00
WA1109      1209   2     36.00
WA1109      1209   3     38.00
WA1109      1209   4     38.00
WA1109      1209   5     35.00
WA1109      1209   6     29.00
WA1109      1209   7     18.00
WA1109      1209   8     18.00
WA1109      1209   9     26.00
WA1109      1209  10     34.00
WA1109      1209  11     40.00
WA1109      1209  12     38.00
WA1109      1209  13     35.00
WA1109      1209  14     36.00
WA1109      1209  15     45.00
WA1109      1209  16     44.00
WA1109      1209  17     44.00
WA1109      1209  18     47.00
WA1109      1209  19     50.00
WA1109      1209  20     50.00
WA1109      1209  21     45.00
WA1109      1209  22     33.00
WA1109      1209  23     34.00
WA1109      1209  24     40.00
WA1109      1209  25     36.00
WA1109      1209  26     29.00
WA1109      1209  27     32.00
WA1109      1209  28     33.00
WA1109      1209  29     31.00
WA1109      1209  30     37.00
WA1109      1209  31     46.00
WA1109      0110   1     46.00
WA1109      0110   2     40.00
WA1109      0110   3     43.00
WA1109      0110   4     46.00
WA1109      0110   5     49.00
WA1109      0110   6     40.00
WA1109      0110   7     33.00
WA1109      0110   8     36.00
WA1109      0110   9     47.00
WA1109      0110  10     41.00
WA1109      0110  11     48.00
WA1109      0110  12     47.00
WA1109      0110  13     44.00
WA1109      0110  14     48.00
WA1109      0110  15     51.00
WA1109      0110  16     43.00
WA1109      0110  17     44.00
WA1109      0110  18     47.00
WA1109      0110  19     47.00
WA1109      0110  20     43.00
WA1109      0110  21     44.00
WA1109      0110  22     42.00
WA1109      0110  23     40.00
WA1109      0110  24     39.00
WA1109      0110  25     43.00
WA1109      0110  26     41.00
WA1109      0110  27     40.00
WA1109      0110  28     41.00
WA1109      0110  29     41.00
WA1109      0110  30     41.00
WA1109      0110  31     42.00
WA1109      0210   1     41.00
WA1109      0210   2     43.00
WA1109      0210   3     40.00
WA1109      0210   4     40.00
WA1109      0210   5     47.00
WA1109      0210   6     42.00
WA1109      0210   7     43.00
WA1109      0210   8     43.00
WA1109      0210   9     44.00
WA1109      0210  10     40.00
WA1109      0210  11     46.00
WA1109      0210  12     43.00
WA1109      0210  13     46.00
WA1109      0210  14     47.00
WA1109      0210  15     47.00
WA1109      0210  16     50.00
WA1109      0210  17     46.00
WA1109      0210  18     45.00
WA1109      0210  19     44.00
WA1109      0210  20     43.00
WA1109      0210  21     42.00
WA1109      0210  22     47.00
WA1109      0210  23     45.00
WA1109      0210  24     43.00
WA1109      0210  25     45.00
WA1109      0210  26     44.00
WA1109      0210  27     47.00
WA1109      0210  28     50.00
WA1109      0310   1     52.00
WA1109      0310   2     50.00
WA1109      0310   3     46.00
WA1109      0310   4     45.00
WA1109      0310   5     48.00
WA1109      0310   6     50.00
WA1109      0310   7     48.00
WA1109      0310   8     36.00
WA1109      0310   9     37.00
WA1109      0310  10     37.00
WA1109      0310  11     42.00
WA1109      0310  12     45.00
WA1109      0310  13     39.00
WA1109      0310  14     45.00
WA1109      0310  15     52.00
WA1109      0310  16     55.00
WA1109      0310  17     45.00
WA1109      0310  18     51.00
WA1109      0310  19     61.00
WA1109      0310  20     61.00
WA1109      0310  21     45.00
WA1109      0310  22     44.00
WA1109      0310  23     50.00
WA1109      0310  24     54.00
WA1109      0310  25     42.00
WA1109      0310  26     42.00
WA1109      0310  27     51.00
WA1109      0310  28     47.00
WA1109      0310  29     42.00
WA1109      0310  30     37.00
WA1109      0310  31     42.00
WA1109      0410   1     43.00
WA1109      0410   2     39.00
WA1109      0410   3     35.00
WA1109      0410   4     37.00
WA1109      0410   5     39.00
WA1109      0410   6     39.00
WA1109      0410   7     46.00
WA1109      0410   8     37.00
WA1109      0410   9     42.00
WA1109      0410  10     47.00
WA1109      0410  11     53.00
WA1109      0410  12     51.00
WA1109      0410  13     49.00
WA1109      0410  14     57.00
WA1109      0410  15     55.00
WA1109      0410  16     59.00
WA1109      0410  17     57.00
WA1109      0410  18     63.00
WA1109      0410  19     61.00
WA1109      0410  20     49.00
WA1109      0410  21     46.00
WA1109      0410  22     52.00
WA1109      0410  23     55.00
WA1109      0410  24     44.00
WA1109      0410  25     57.00
WA1109      0410  26     53.00
WA1109      0410  27     46.00
WA1109      0410  28     44.00
WA1109      0410  29     44.00
WA1109      0410  30     46.00
WA1109      0510   1     44.00
WA1109      0510   2     45.00
WA1109      0510   3     42.00
WA1109      0510   4     39.00
WA1109      0510   5     42.00
WA1109      0510   6     51.00
WA1109      0510   7     58.00
WA1109      0510   8     59.00
WA1109      0510   9     62.00
WA1109      0510  10     47.00
WA1109      0510  11     48.00
WA1109      0510  12     55.00
WA1109      0510  13     66.00
WA1109      0510  14     69.00
WA1109      0510  15     67.00
WA1109      0510  16     66.00
WA1109      0510  17     66.00
WA1109      0510  18     52.00
WA1109      0510  19     56.00
WA1109      0510  20     46.00
WA1109      0510  21     45.00
WA1109      0510  22     48.00
WA1109      0510  23     45.00
WA1109      0510  24     49.00
WA1109      0510  25     52.00
WA1109      0510  26     50.00
WA1109      0510  27     54.00
WA1109      0510  28     45.00
WA1109      0510  29     51.00
WA1109      0510  30     54.00
WA1109      0510  31     55.00
WA1109      0610   1     53.00
WA1109      0610   2     53.00
WA1109      0610   3     55.00
WA1109      0610   4     53.00
WA1109      0610   5     65.00
WA1109      0610   6     57.00
WA1109      0610   7     60.00
WA1109      0610   8     69.00
WA1109      0610   9     51.00
WA1109      0610  10     47.00
WA1109      0610  11     55.00
WA1109      0610  12     72.00
WA1109      0610  13     67.00
WA1109      0610  14     56.00
WA1109      0610  15     51.00
WA1109      0610  16     45.00
WA1109      0610  17     50.00
WA1109      0610  18     61.00
WA1109      0610  19     50.00
WA1109      0610  20     49.00
WA1109      0610  21     58.00
WA1109      0610  22     67.00
WA1109      0610  23     73.00
WA1109      0610  24     72.00
WA1109      0610  25     65.00
WA1109      0610  26     68.00
WA1109      0610  27     71.00
WA1109      0610  28     69.00
WA1109      0610  29     60.00
WA1109      0610  30     63.00
WA1109      0710   1     55.00
WA1109      0710   2     54.00
WA1109      0710   3     59.00
WA1109      0710   4     52.00
WA1109      0710   5     57.00
WA1109      0710   6     78.00
WA1109      0710   7     82.00
WA1109      0710   8     90.00
WA1109      0710   9     85.00
WA1109      0710  10     75.00
WA1109      0710  11     72.00
WA1109      0710  12     55.00
WA1109      0710  13     62.00
WA1109      0710  14     76.00
WA1109      0710  15     77.00
WA1109      0710  16     69.00
WA1109      0710  17     68.00
WA1109      0710  18     63.00
WA1109      0710  19     66.00
WA1109      0710  20     65.00
WA1109      0710  21     74.00
WA1109      0710  22     63.00
WA1109      0710  23     78.00
WA1109      0710  24     84.00
WA1109      0710  25     80.00
WA1109      0710  26     79.00
WA1109      0710  27     78.00
WA1109      0710  28     74.00
WA1109      0710  29     74.00
WA1109      0710  30     69.00
WA1109      0710  31     60.00
WA1109      0810   1     67.00
WA1109      0810   2     71.00
WA1109      0810   3     72.00
WA1109      0810   4     74.00
WA1109      0810   5     75.00
WA1109      0810   6     70.00
WA1109      0810   7     62.00
WA1109      0810   8     65.00
WA1109      0810   9     57.00
WA1109      0810  10     57.00
WA1109      0810  11     69.00
WA1109      0810  12     72.00
WA1109      0810  13     79.00
WA1109      0810  14     82.00
WA1109      0810  15     88.00
WA1109      0810  16     86.00
WA1109      0810  17     84.00
WA1109      0810  18     68.00
WA1109      0810  19     62.00
WA1109      0810  20     65.00
WA1109      0810  21     60.00
WA1109      0810  22     60.00
WA1109      0810  23     72.00
WA1109      0810  24     79.00
WA1109      0810  25     85.00
WA1109      0810  26     65.00
WA1109      0810  27     59.00
WA1109      0810  28     62.00
WA1109      0810  29     55.00
WA1109      0810  30     60.00
WA1109      0810  31     51.00
WA1109      0910   1     60.00
WA1109      0910   2     71.00
WA1109      0910   3     76.00
WA1109      0910   4     57.00
WA1109      0910   5     55.00
WA1109      0910   6     59.00
WA1109      0910   7     55.00
WA1109      0910   8     53.00
WA1109      0910   9     52.00
WA1109      0910  10     53.00
WA1109      0910  11     60.00
WA1109      0910  12     64.00
WA1109      0910  13     67.00
WA1109      0910  14     64.00
WA1109      0910  15     64.00
WA1109      0910  16     61.00
WA1109      0910  17     63.00
WA1109      0910  18     60.00
WA1109      0910  19     57.00
WA1109      0910  20     51.00
WA1109      0910  21     55.00
WA1109      0910  22     55.00
WA1109      0910  23     49.00
WA1109      0910  24     60.00
WA1109      0910  25     69.00
WA1109      0910  26     59.00
WA1109      0910  27     69.00
WA1109      0910  28     65.00
WA1109      0910  29     67.00
WA1109      0910  30     70.00
WA1109      1010   1     67.00
WA1109      1010   2     59.00
WA1109      1010   3     52.00
