$ Get data for 1011:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:23:58 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1011          Mf Nooksack
WA1011      0104  10     36.00
WA1011      0104  11     44.00
WA1011      0104  12     48.00
WA1011      0104  13     42.00
WA1011      0104  14     42.00
WA1011      0104  15     39.00
WA1011      0104  16     38.00
WA1011      0104  17     41.00
WA1011      0104  18     36.00
WA1011      0104  19     36.00
WA1011      0104  20     40.00
WA1011      0104  21     43.00
WA1011      0104  22     43.00
WA1011      0104  23     34.00
WA1011      0104  24     30.00
WA1011      0104  25     25.00
WA1011      0104  26     31.00
WA1011      0104  27     32.00
WA1011      0104  28     34.00
WA1011      0104  29     37.00
WA1011      0104  30     36.00
WA1011      0104  31     28.00
WA1011      0204   1     31.00
WA1011      0204   2     35.00
WA1011      0204   3     36.00
WA1011      0204   4     31.00
WA1011      0204   5     35.00
WA1011      0204   6     36.00
WA1011      0204   7     29.00
WA1011      0204   8     31.00
WA1011      0204   9     41.00
WA1011      0204  10     53.00
WA1011      0204  11     51.00
WA1011      0204  12     55.00
WA1011      0204  13     50.00
WA1011      0204  14     35.00
WA1011      0204  15     34.00
WA1011      0204  16     41.00
WA1011      0204  17     42.00
WA1011      0204  18     34.00
WA1011      0204  19     33.00
WA1011      0204  20     41.00
WA1011      0204  21     44.00
WA1011      0204  22     45.00
WA1011      0204  23     39.00
WA1011      0204  24     36.00
WA1011      0204  25     38.00
WA1011      0204  26     43.00
WA1011      0204  27     37.00
WA1011      0204  28     38.00
WA1011      0204  29     35.00
WA1011      0304   1     47.00
WA1011      0304   2     40.00
WA1011      0304   3     31.00
WA1011      0304   4     28.00
WA1011      0304   5     29.00
WA1011      0304   6     31.00
WA1011      0304   7     41.00
WA1011      0304   8     55.00
WA1011      0304   9     45.00
WA1011      0304  10     47.00
WA1011      0304  11     55.00
WA1011      0304  12     39.00
WA1011      0304  13     49.00
WA1011      0304  14     38.00
WA1011      0304  15     34.00
WA1011      0304  16     38.00
WA1011      0304  17     37.00
WA1011      0304  18     36.00
WA1011      0304  19     32.00
WA1011      0304  20     50.00
WA1011      0304  21     58.00
WA1011      0304  22     53.00
WA1011      0304  23     42.00
WA1011      0304  24     36.00
WA1011      0304  25     39.00
WA1011      0304  26     32.00
WA1011      0304  27     33.00
WA1011      0304  28     57.00
WA1011      0304  29     58.00
WA1011      0304  30     44.00
WA1011      0304  31     36.00
WA1011      0404   1     41.00
WA1011      0404   2     56.00
WA1011      0404   3     55.00
WA1011      0404   4     46.00
WA1011      0404   5     51.00
WA1011      0404   6     56.00
WA1011      0404   7     43.00
WA1011      0404   8     48.00
WA1011      0404   9     56.00
WA1011      0404  10     61.00
WA1011      0404  11     63.00
WA1011      0404  12     55.00
WA1011      0404  13     45.00
WA1011      0404  14     42.00
WA1011      0404  15     41.00
WA1011      0404  16     46.00
WA1011      0404  17     41.00
WA1011      0404  18     41.00
WA1011      0404  19     43.00
WA1011      0404  20     41.00
WA1011      0404  21     44.00
WA1011      0404  22     55.00
WA1011      0404  23     43.00
WA1011      0404  24     46.00
WA1011      0404  25     62.00
WA1011      0404  26     63.00
WA1011      0404  27     49.00
WA1011      0404  28     51.00
WA1011      0404  29     59.00
WA1011      0404  30     66.00
WA1011      0504   1     62.00
WA1011      0504   2     52.00
WA1011      0504   3     49.00
WA1011      0504   4     41.00
WA1011      0504   5     42.00
WA1011      0504   6     53.00
WA1011      0504   7     49.00
WA1011      0504   8     48.00
WA1011      0504   9     46.00
WA1011      0504  10     38.00
WA1011      0504  11     51.00
WA1011      0504  12     49.00
WA1011      0504  13     51.00
WA1011      0504  14     51.00
WA1011      0504  15     51.00
WA1011      0504  16     48.00
WA1011      0504  17     59.00
WA1011      0504  18     61.00
WA1011      0504  19     52.00
WA1011      0504  20     59.00
WA1011      0504  21     45.00
WA1011      0504  22     43.00
WA1011      0504  23     50.00
WA1011      0504  24     57.00
WA1011      0504  25     51.00
WA1011      0504  26     44.00
WA1011      0504  27     43.00
WA1011      0504  28     43.00
WA1011      0504  29     42.00
WA1011      0504  30     41.00
WA1011      0504  31     42.00
WA1011      0604   1     46.00
WA1011      0604   2     60.00
WA1011      0604   3     67.00
WA1011      0604   4     68.00
WA1011      0604   5     50.00
WA1011      0604   6     49.00
WA1011      0604   7     52.00
WA1011      0604   8     62.00
WA1011      0604   9     59.00
WA1011      0604  10     44.00
WA1011      0604  11     41.00
WA1011      0604  12     46.00
WA1011      0604  13     43.00
WA1011      0604  14     41.00
WA1011      0604  15     54.00
WA1011      0604  16     66.00
WA1011      0604  17     67.00
WA1011      0604  18     64.00
WA1011      0604  19     67.00
WA1011      0604  20     70.00
WA1011      0604  21     73.00
WA1011      0604  22     76.00
WA1011      0604  23     79.00
WA1011      0604  24     73.00
WA1011      0604  25     64.00
WA1011      0604  26     54.00
WA1011      0604  27     59.00
WA1011      0604  28     60.00
WA1011      0604  29     65.00
WA1011      0604  30     66.00
WA1011      0704   1     65.00
WA1011      0704   2     57.00
WA1011      0704   3     54.00
WA1011      0704   4     57.00
WA1011      0704   5     62.00
WA1011      0704   6     52.00
WA1011      0704   7     45.00
WA1011      0704   8     47.00
WA1011      0704   9     49.00
WA1011      0704  10     47.00
WA1011      0704  11     52.00
WA1011      0704  12     71.00
WA1011      0704  13     69.00
WA1011      0704  14     76.00
WA1011      0704  15     65.00
WA1011      0704  16     67.00
WA1011      0704  17     76.00
WA1011      0704  18     71.00
WA1011      0704  19     63.00
WA1011      0704  20     53.00
WA1011      0704  21     63.00
WA1011      0704  22     72.00
WA1011      0704  23     78.00
WA1011      0704  24     78.00
WA1011      0704  25     67.00
WA1011      0704  26     63.00
WA1011      0704  27     68.00
WA1011      0704  28     71.00
WA1011      0704  29     69.00
WA1011      0704  30     65.00
WA1011      0704  31     65.00
WA1011      0804   1     67.00
WA1011      0804   2     65.00
WA1011      0804   3     56.00
WA1011      0804   4     58.00
WA1011      0804   5     53.00
WA1011      0804   6     51.00
WA1011      0804   7     53.00
WA1011      0804   8     70.00
WA1011      0804   9     73.00
WA1011      0804  10     72.00
WA1011      0804  11     76.00
WA1011      0804  12     77.00
WA1011      0804  13     79.00
WA1011      0804  14     82.00
WA1011      0804  15     73.00
WA1011      0804  16     71.00
WA1011      0804  17     67.00
WA1011      0804  18     69.00
WA1011      0804  19     73.00
WA1011      0804  20     66.00
WA1011      0804  21     59.00
WA1011      0804  22     49.00
WA1011      0804  23     49.00
WA1011      0804  24   -999.00
WA1011      0804  25     46.00
WA1011      0804  26     50.00
WA1011      0804  27     51.00
WA1011      0804  28     50.00
WA1011      0804  29     60.00
WA1011      0804  30     63.00
WA1011      0804  31     67.00
WA1011      0904   1     52.00
WA1011      0904   2     44.00
WA1011      0904   3     50.00
WA1011      0904   4     45.00
WA1011      0904   5     52.00
WA1011      0904   6     54.00
WA1011      0904   7     56.00
WA1011      0904   8     56.00
WA1011      0904   9     49.00
WA1011      0904  10     57.00
WA1011      0904  11     51.00
WA1011      0904  12     47.00
WA1011      0904  13     48.00
WA1011      0904  14     43.00
WA1011      0904  15     47.00
WA1011      0904  16     44.00
WA1011      0904  17     44.00
WA1011      0904  18     43.00
WA1011      0904  19     44.00
WA1011      0904  20     44.00
WA1011      0904  21     49.00
WA1011      0904  22     49.00
WA1011      0904  23     50.00
WA1011      0904  24     61.00
WA1011      0904  25     60.00
WA1011      0904  26     60.00
WA1011      0904  27     66.00
WA1011      0904  28     65.00
WA1011      0904  29     55.00
WA1011      0904  30     56.00
WA1011      1004   1     59.00
WA1011      1004   2     64.00
WA1011      1004   3     65.00
WA1011      1004   4     62.00
WA1011      1004   5     59.00
WA1011      1004   6     47.00
WA1011      1004   7     49.00
WA1011      1004   8     49.00
WA1011      1004   9     39.00
WA1011      1004  10     48.00
WA1011      1004  11     48.00
WA1011      1004  12     55.00
WA1011      1004  13     67.00
WA1011      1004  14     61.00
WA1011      1004  15     49.00
WA1011      1004  16     45.00
WA1011      1004  17     43.00
WA1011      1004  18     37.00
WA1011      1004  19     43.00
WA1011      1004  20     44.00
WA1011      1004  21     36.00
WA1011      1004  22     36.00
WA1011      1004  23     31.00
WA1011      1004  24     32.00
WA1011      1004  25     38.00
WA1011      1004  26     48.00
WA1011      1004  27     53.00
WA1011      1004  28     39.00
WA1011      1004  29     38.00
WA1011      1004  30     33.00
WA1011      1004  31     31.00
WA1011      1104   1     42.00
WA1011      1104   2     41.00
WA1011      1104   3     37.00
WA1011      1104   4     44.00
WA1011      1104   5     46.00
WA1011      1104   6     42.00
WA1011      1104   7     48.00
WA1011      1104   8     57.00
WA1011      1104   9     49.00
WA1011      1104  10     56.00
WA1011      1104  11     54.00
WA1011      1104  12     50.00
WA1011      1104  13     43.00
WA1011      1104  14     46.00
WA1011      1104  15     46.00
WA1011      1104  16     34.00
WA1011      1104  17     41.00
WA1011      1104  18     34.00
WA1011      1104  19     31.00
WA1011      1104  20     40.00
WA1011      1104  21     40.00
WA1011      1104  22     36.00
WA1011      1104  23     37.00
WA1011      1104  24     41.00
WA1011      1104  25     40.00
WA1011      1104  26     30.00
WA1011      1104  27     29.00
WA1011      1104  28     34.00
WA1011      1104  29     31.00
WA1011      1104  30     30.00
WA1011      1204   1     33.00
WA1011      1204   2     34.00
WA1011      1204   3     34.00
WA1011      1204   4     33.00
WA1011      1204   5     29.00
WA1011      1204   6     28.00
WA1011      1204   7     33.00
WA1011      1204   8     34.00
WA1011      1204   9     41.00
WA1011      1204  10     44.00
WA1011      1204  11     34.00
WA1011      1204  12     48.00
WA1011      1204  13     49.00
WA1011      1204  14     36.00
WA1011      1204  15     40.00
WA1011      1204  16     48.00
WA1011      1204  17     47.00
WA1011      1204  18     49.00
WA1011      1204  19     49.00
WA1011      1204  20     29.00
WA1011      1204  21     31.00
WA1011      1204  22     36.00
WA1011      1204  23     45.00
WA1011      1204  24     42.00
WA1011      1204  25     33.00
WA1011      1204  26     34.00
WA1011      1204  27     46.00
WA1011      1204  28     49.00
WA1011      1204  29     39.00
WA1011      1204  30     33.00
WA1011      1204  31     35.00
WA1011      0105   1     37.00
WA1011      0105   2     34.00
WA1011      0105   3     35.00
WA1011      0105   4     36.00
WA1011      0105   5     35.00
WA1011      0105   6     26.00
WA1011      0105   7     33.00
WA1011      0105   8     28.00
WA1011      0105   9     26.00
WA1011      0105  10     31.00
WA1011      0105  11     26.00
WA1011      0105  12     26.00
WA1011      0105  13     22.00
WA1011      0105  14     28.00
WA1011      0105  15     39.00
WA1011      0105  16     40.00
WA1011      0105  17     42.00
WA1011      0105  18     46.00
WA1011      0105  19     45.00
WA1011      0105  20     44.00
WA1011      0105  21     47.00
WA1011      0105  22     45.00
WA1011      0105  23     46.00
WA1011      0105  24     46.00
WA1011      0105  25     53.00
WA1011      0105  26     47.00
WA1011      0105  27     38.00
WA1011      0105  28     44.00
WA1011      0105  29     37.00
WA1011      0105  30     40.00
WA1011      0105  31     38.00
WA1011      0205   1     42.00
WA1011      0205   2     46.00
WA1011      0205   3     45.00
WA1011      0205   4     39.00
WA1011      0205   5     26.00
WA1011      0205   6     27.00
WA1011      0205   7     34.00
WA1011      0205   8     43.00
WA1011      0205   9     44.00
WA1011      0205  10     49.00
WA1011      0205  11     49.00
WA1011      0205  12     35.00
WA1011      0205  13     29.00
WA1011      0205  14     27.00
WA1011      0205  15     35.00
WA1011      0205  16     47.00
WA1011      0205  17     50.00
WA1011      0205  18     46.00
WA1011      0205  19     38.00
WA1011      0205  20     41.00
WA1011      0205  21     48.00
WA1011      0205  22     54.00
WA1011      0205  23     59.00
WA1011      0205  24     52.00
WA1011      0205  25     49.00
WA1011      0205  26     52.00
WA1011      0205  27     55.00
WA1011      0205  28     45.00
WA1011      0305   1     46.00
WA1011      0305   2     44.00
WA1011      0305   3     48.00
WA1011      0305   4     44.00
WA1011      0305   5     44.00
WA1011      0305   6     47.00
WA1011      0305   7     47.00
WA1011      0305   8     48.00
WA1011      0305   9     50.00
WA1011      0305  10     58.00
WA1011      0305  11     49.00
WA1011      0305  12     48.00
WA1011      0305  13     47.00
WA1011      0305  14     48.00
WA1011      0305  15     43.00
WA1011      0305  16     36.00
WA1011      0305  17     37.00
WA1011      0305  18     37.00
WA1011      0305  19     40.00
WA1011      0305  20     36.00
WA1011      0305  21     38.00
WA1011      0305  22     41.00
WA1011      0305  23     43.00
WA1011      0305  24     36.00
WA1011      0305  25     43.00
WA1011      0305  26     35.00
WA1011      0305  27     38.00
WA1011      0305  28     34.00
WA1011      0305  29     35.00
WA1011      0305  30     41.00
WA1011      0305  31     37.00
WA1011      0405   1     34.00
WA1011      0405   2     36.00
WA1011      0405   3     35.00
WA1011      0405   4     38.00
WA1011      0405   5     37.00
WA1011      0405   6     52.00
WA1011      0405   7     43.00
WA1011      0405   8     44.00
WA1011      0405   9     44.00
WA1011      0405  10     42.00
WA1011      0405  11     37.00
WA1011      0405  12     42.00
WA1011      0405  13     43.00
WA1011      0405  14     39.00
WA1011      0405  15     38.00
WA1011      0405  16     39.00
WA1011      0405  17     42.00
WA1011      0405  18     47.00
WA1011      0405  19     51.00
WA1011      0405  20     61.00
WA1011      0405  21     62.00
WA1011      0405  22     62.00
WA1011      0405  23     62.00
WA1011      0405  24     58.00
WA1011      0405  25     65.00
WA1011      0405  26     67.00
WA1011      0405  27     59.00
WA1011      0405  28     55.00
WA1011      0405  29     51.00
WA1011      0405  30     47.00
WA1011      0505   1     55.00
WA1011      0505   2     53.00
WA1011      0505   3     47.00
WA1011      0505   4     52.00
WA1011      0505   5     59.00
WA1011      0505   6     52.00
WA1011      0505   7     47.00
WA1011      0505   8     53.00
WA1011      0505   9     58.00
WA1011      0505  10     56.00
WA1011      0505  11     56.00
WA1011      0505  12     55.00
WA1011      0505  13     60.00
WA1011      0505  14     55.00
WA1011      0505  15     50.00
WA1011      0505  16     47.00
WA1011      0505  17     45.00
WA1011      0505  18     46.00
WA1011      0505  19     42.00
WA1011      0505  20     46.00
WA1011      0505  21     48.00
WA1011      0505  22     43.00
WA1011      0505  23     49.00
WA1011      0505  24     51.00
WA1011      0505  25     61.00
WA1011      0505  26     68.00
WA1011      0505  27     72.00
WA1011      0505  28     75.00
WA1011      0505  29     63.00
WA1011      0505  30     54.00
WA1011      0505  31     44.00
WA1011      0605   1     44.00
WA1011      0605   2     44.00
WA1011      0605   3     42.00
WA1011      0605   4     43.00
WA1011      0605   5     39.00
WA1011      0605   6     45.00
WA1011      0605   7     40.00
WA1011      0605   8     42.00
WA1011      0605   9     47.00
WA1011      0605  10     51.00
WA1011      0605  11     41.00
WA1011      0605  12     42.00
WA1011      0605  13     45.00
WA1011      0605  14     42.00
WA1011      0605  15     52.00
WA1011      0605  16     59.00
WA1011      0605  17     46.00
WA1011      0605  18     45.00
WA1011      0605  19     56.00
WA1011      0605  20     67.00
WA1011      0605  21     71.00
WA1011      0605  22     50.00
WA1011      0605  23     55.00
WA1011      0605  24     57.00
WA1011      0605  25     58.00
WA1011      0605  26     49.00
WA1011      0605  27     47.00
WA1011      0605  28     52.00
WA1011      0605  29     57.00
WA1011      0605  30     55.00
WA1011      0705   1     54.00
WA1011      0705   2     47.00
WA1011      0705   3     58.00
WA1011      0705   4     61.00
WA1011      0705   5     62.00
WA1011      0705   6     51.00
WA1011      0705   7     54.00
WA1011      0705   8     47.00
WA1011      0705   9     50.00
WA1011      0705  10     53.00
WA1011      0705  11     56.00
WA1011      0705  12     52.00
WA1011      0705  13     51.00
WA1011      0705  14     60.00
WA1011      0705  15     56.00
WA1011      0705  16     55.00
WA1011      0705  17     67.00
WA1011      0705  18     67.00
WA1011      0705  19     59.00
WA1011      0705  20     61.00
WA1011      0705  21     73.00
WA1011      0705  22     64.00
WA1011      0705  23     57.00
WA1011      0705  24     59.00
WA1011      0705  25     63.00
WA1011      0705  26     68.00
WA1011      0705  27     71.00
WA1011      0705  28     68.00
WA1011      0705  29     64.00
WA1011      0705  30     68.00
WA1011      0705  31     69.00
WA1011      0805   1     56.00
WA1011      0805   2     58.00
WA1011      0805   3     68.00
WA1011      0805   4     74.00
WA1011      0805   5     71.00
WA1011      0805   6     66.00
WA1011      0805   7     66.00
WA1011      0805   8     68.00
WA1011      0805   9     67.00
WA1011      0805  10     61.00
WA1011      0805  11     58.00
WA1011      0805  12     66.00
WA1011      0805  13     68.00
WA1011      0805  14     71.00
WA1011      0805  15     72.00
WA1011      0805  16     63.00
WA1011      0805  17     53.00
WA1011      0805  18     60.00
WA1011      0805  19     65.00
WA1011      0805  20     66.00
WA1011      0805  21     65.00
WA1011      0805  22     57.00
WA1011      0805  23     53.00
WA1011      0805  24     61.00
WA1011      0805  25     67.00
WA1011      0805  26     66.00
WA1011      0805  27     64.00
WA1011      0805  28     56.00
WA1011      0805  29     46.00
WA1011      0805  30     46.00
WA1011      0805  31     55.00
WA1011      0905   1     63.00
WA1011      0905   2     53.00
WA1011      0905   3     50.00
WA1011      0905   4     43.00
WA1011      0905   5     53.00
WA1011      0905   6     60.00
WA1011      0905   7     58.00
WA1011      0905   8     59.00
WA1011      0905   9     45.00
WA1011      0905  10     51.00
WA1011      0905  11     50.00
WA1011      0905  12     51.00
WA1011      0905  13     55.00
WA1011      0905  14     51.00
WA1011      0905  15     44.00
WA1011      0905  16     43.00
WA1011      0905  17     46.00
WA1011      0905  18     51.00
WA1011      0905  19     44.00
WA1011      0905  20     47.00
WA1011      0905  21     50.00
WA1011      0905  22     46.00
WA1011      0905  23     49.00
WA1011      0905  24     51.00
WA1011      0905  25     54.00
WA1011      0905  26     56.00
WA1011      0905  27     53.00
WA1011      0905  28     58.00
WA1011      0905  29     50.00
WA1011      0905  30     44.00
WA1011      1005   1     38.00
WA1011      1005   2     40.00
WA1011      1005   3     40.00
WA1011      1005   4     44.00
WA1011      1005   5     45.00
WA1011      1005   6     45.00
WA1011      1005   7     39.00
WA1011      1005   8     45.00
WA1011      1005   9     47.00
WA1011      1005  10     48.00
WA1011      1005  11     46.00
WA1011      1005  12     45.00
WA1011      1005  13     42.00
WA1011      1005  14     53.00
WA1011      1005  15     46.00
WA1011      1005  16     47.00
WA1011      1005  17     47.00
WA1011      1005  18     55.00
WA1011      1005  19     46.00
WA1011      1005  20     41.00
WA1011      1005  21     58.00
WA1011      1005  22     57.00
WA1011      1005  23     46.00
WA1011      1005  24     53.00
WA1011      1005  25     53.00
WA1011      1005  26     38.00
WA1011      1005  27     43.00
WA1011      1005  28     37.00
WA1011      1005  29     34.00
WA1011      1005  30     36.00
WA1011      1005  31     36.00
WA1011      1105   1     34.00
WA1011      1105   2     35.00
WA1011      1105   3     36.00
WA1011      1105   4     30.00
WA1011      1105   5     31.00
WA1011      1105   6     32.00
WA1011      1105   7     29.00
WA1011      1105   8     34.00
WA1011      1105   9     44.00
WA1011      1105  10     45.00
WA1011      1105  11     30.00
WA1011      1105  12     31.00
WA1011      1105  13     35.00
WA1011      1105  14     33.00
WA1011      1105  15     36.00
WA1011      1105  16     43.00
WA1011      1105  17     53.00
WA1011      1105  18     55.00
WA1011      1105  19     58.00
WA1011      1105  20     59.00
WA1011      1105  21     64.00
WA1011      1105  22     65.00
WA1011      1105  23     56.00
WA1011      1105  24     50.00
WA1011      1105  25     39.00
WA1011      1105  26     27.00
WA1011      1105  27     28.00
WA1011      1105  28     31.00
WA1011      1105  29     28.00
WA1011      1105  30     24.00
WA1011      1205   1     26.00
WA1011      1205   2     25.00
WA1011      1205   3     26.00
WA1011      1205   4     27.00
WA1011      1205   5     30.00
WA1011      1205   6     34.00
WA1011      1205   7     36.00
WA1011      1205   8     40.00
WA1011      1205   9     49.00
WA1011      1205  10     56.00
WA1011      1205  11     55.00
WA1011      1205  12     42.00
WA1011      1205  13     28.00
WA1011      1205  14     46.00
WA1011      1205  15     47.00
WA1011      1205  16     44.00
WA1011      1205  17     36.00
WA1011      1205  18     38.00
WA1011      1205  19     43.00
WA1011      1205  20     46.00
WA1011      1205  21     41.00
WA1011      1205  22     39.00
WA1011      1205  23     44.00
WA1011      1205  24     47.00
WA1011      1205  25     46.00
WA1011      1205  26     37.00
WA1011      1205  27     35.00
WA1011      1205  28     43.00
WA1011      1205  29     34.00
WA1011      1205  30     37.00
WA1011      1205  31     36.00
WA1011      0106   1     36.00
WA1011      0106   2     35.00
WA1011      0106   3     32.00
WA1011      0106   4     42.00
WA1011      0106   5     42.00
WA1011      0106   6     39.00
WA1011      0106   7   -999.00
WA1011      0106   8   -999.00
WA1011      0106   9   -999.00
WA1011      0106  10   -999.00
WA1011      0106  11   -999.00
WA1011      0106  12   -999.00
WA1011      0106  13   -999.00
WA1011      0106  14   -999.00
WA1011      0106  15   -999.00
WA1011      0106  16   -999.00
WA1011      0106  17   -999.00
WA1011      0106  18   -999.00
WA1011      0106  19   -999.00
WA1011      0106  20   -999.00
WA1011      0106  21   -999.00
WA1011      0106  22   -999.00
WA1011      0106  23   -999.00
WA1011      0106  24   -999.00
WA1011      0106  25     32.00
WA1011      0106  26     28.00
WA1011      0106  27     30.00
WA1011      0106  28     31.00
WA1011      0106  29     35.00
WA1011      0106  30     35.00
WA1011      0106  31     32.00
WA1011      0206   1     31.00
WA1011      0206   2     33.00
WA1011      0206   3     40.00
WA1011      0206   4     37.00
WA1011      0206   5     36.00
WA1011      0206   6     43.00
WA1011      0206   7     49.00
WA1011      0206   8     38.00
WA1011      0206   9     40.00
WA1011      0206  10     50.00
WA1011      0206  11     51.00
WA1011      0206  12     43.00
WA1011      0206  13     33.00
WA1011      0206  14     29.00
WA1011      0206  15     29.00
WA1011      0206  16     24.00
WA1011      0206  17     22.00
WA1011      0206  18     29.00
WA1011      0206  19     36.00
WA1011      0206  20     30.00
WA1011      0206  21     29.00
WA1011      0206  22     29.00
WA1011      0206  23     28.00
WA1011      0206  24     33.00
WA1011      0206  25     32.00
WA1011      0206  26     39.00
WA1011      0206  27     38.00
WA1011      0206  28     34.00
WA1011      0306   1     38.00
WA1011      0306   2     38.00
WA1011      0306   3     44.00
WA1011      0306   4     40.00
WA1011      0306   5     36.00
WA1011      0306   6     37.00
WA1011      0306   7     33.00
WA1011      0306   8     29.00
WA1011      0306   9     23.00
WA1011      0306  10     33.00
WA1011      0306  11     43.00
WA1011      0306  12     37.00
WA1011      0306  13     36.00
WA1011      0306  14     33.00
WA1011      0306  15     30.00
WA1011      0306  16     35.00
WA1011      0306  17     36.00
WA1011      0306  18     35.00
WA1011      0306  19     46.00
WA1011      0306  20     49.00
WA1011      0306  21     40.00
WA1011      0306  22     37.00
WA1011      0306  23     49.00
WA1011      0306  24     42.00
WA1011      0306  25     46.00
WA1011      0306  26     35.00
WA1011      0306  27     49.00
WA1011      0306  28     42.00
WA1011      0306  29     48.00
WA1011      0306  30     43.00
WA1011      0306  31     43.00
WA1011      0406   1     38.00
WA1011      0406   2     46.00
WA1011      0406   3     50.00
WA1011      0406   4     48.00
WA1011      0406   5     51.00
WA1011      0406   6     44.00
WA1011      0406   7     52.00
WA1011      0406   8     44.00
WA1011      0406   9     40.00
WA1011      0406  10     39.00
WA1011      0406  11     50.00
WA1011      0406  12     35.00
WA1011      0406  13     33.00
WA1011      0406  14     33.00
WA1011      0406  15     34.00
WA1011      0406  16     37.00
WA1011      0406  17     42.00
WA1011      0406  18     44.00
WA1011      0406  19     48.00
WA1011      0406  20     50.00
WA1011      0406  21     40.00
WA1011      0406  22     49.00
WA1011      0406  23     61.00
WA1011      0406  24     63.00
WA1011      0406  25     53.00
WA1011      0406  26     43.00
WA1011      0406  27     49.00
WA1011      0406  28     61.00
WA1011      0406  29     46.00
WA1011      0406  30     42.00
WA1011      0506   1     36.00
WA1011      0506   2     50.00
WA1011      0506   3     54.00
WA1011      0506   4     60.00
WA1011      0506   5     57.00
WA1011      0506   6     39.00
WA1011      0506   7     37.00
WA1011      0506   8     43.00
WA1011      0506   9     51.00
WA1011      0506  10     56.00
WA1011      0506  11     47.00
WA1011      0506  12     43.00
WA1011      0506  13     53.00
WA1011      0506  14     65.00
WA1011      0506  15     74.00
WA1011      0506  16     75.00
WA1011      0506  17     73.00
WA1011      0506  18     68.00
WA1011      0506  19     58.00
WA1011      0506  20     51.00
WA1011      0506  21     56.00
WA1011      0506  22     52.00
WA1011      0506  23     49.00
WA1011      0506  24     47.00
WA1011      0506  25     48.00
WA1011      0506  26     43.00
WA1011      0506  27     43.00
WA1011      0506  28     44.00
WA1011      0506  29     46.00
WA1011      0506  30     57.00
WA1011      0506  31     64.00
WA1011      0606   1     59.00
WA1011      0606   2     54.00
WA1011      0606   3     52.00
WA1011      0606   4     47.00
WA1011      0606   5     52.00
WA1011      0606   6     57.00
WA1011      0606   7     53.00
WA1011      0606   8     43.00
WA1011      0606   9     51.00
WA1011      0606  10     58.00
WA1011      0606  11     63.00
WA1011      0606  12     63.00
WA1011      0606  13     52.00
WA1011      0606  14     50.00
WA1011      0606  15     48.00
WA1011      0606  16     53.00
WA1011      0606  17     48.00
WA1011      0606  18     50.00
WA1011      0606  19     48.00
WA1011      0606  20     49.00
WA1011      0606  21     49.00
WA1011      0606  22     52.00
WA1011      0606  23     62.00
WA1011      0606  24     70.00
WA1011      0606  25     79.00
WA1011      0606  26     82.00
WA1011      0606  27     71.00
WA1011      0606  28     61.00
WA1011      0606  29     66.00
WA1011      0606  30     67.00
WA1011      0706   1     67.00
WA1011      0706   2     73.00
WA1011      0706   3     70.00
WA1011      0706   4     71.00
WA1011      0706   5     63.00
WA1011      0706   6     47.00
WA1011      0706   7     60.00
WA1011      0706   8     69.00
WA1011      0706   9     66.00
WA1011      0706  10     58.00
WA1011      0706  11     56.00
WA1011      0706  12     50.00
WA1011      0706  13     54.00
WA1011      0706  14     58.00
WA1011      0706  15     56.00
WA1011      0706  16     64.00
WA1011      0706  17     55.00
WA1011      0706  18     56.00
WA1011      0706  19     58.00
WA1011      0706  20     72.00
WA1011      0706  21     82.00
WA1011      0706  22     82.00
WA1011      0706  23     78.00
WA1011      0706  24     74.00
WA1011      0706  25     68.00
WA1011      0706  26     67.00
WA1011      0706  27     66.00
WA1011      0706  28     57.00
WA1011      0706  29     49.00
WA1011      0706  30     46.00
WA1011      0706  31     50.00
WA1011      0806   1     57.00
WA1011      0806   2     54.00
WA1011      0806   3     60.00
WA1011      0806   4     58.00
WA1011      0806   5     65.00
WA1011      0806   6     67.00
WA1011      0806   7     71.00
WA1011      0806   8     62.00
WA1011      0806   9     54.00
WA1011      0806  10     49.00
WA1011      0806  11     51.00
WA1011      0806  12     57.00
WA1011      0806  13     64.00
WA1011      0806  14     67.00
WA1011      0806  15     57.00
WA1011      0806  16     60.00
WA1011      0806  17     64.00
WA1011      0806  18     68.00
WA1011      0806  19     69.00
WA1011      0806  20     70.00
WA1011      0806  21     74.00
WA1011      0806  22     60.00
WA1011      0806  23     53.00
WA1011      0806  24     53.00
WA1011      0806  25     64.00
WA1011      0806  26     66.00
WA1011      0806  27     68.00
WA1011      0806  28     72.00
WA1011      0806  29     52.00
WA1011      0806  30     44.00
WA1011      0806  31     56.00
WA1011      0906   1     67.00
WA1011      0906   2     74.00
WA1011      0906   3     75.00
WA1011      0906   4     73.00
WA1011      0906   5     70.00
WA1011      0906   6     66.00
WA1011      0906   7     64.00
WA1011      0906   8     61.00
WA1011      0906   9     47.00
WA1011      0906  10     57.00
WA1011      0906  11     65.00
WA1011      0906  12     61.00
WA1011      0906  13     47.00
WA1011      0906  14     39.00
WA1011      0906  15     42.00
WA1011      0906  16     44.00
WA1011      0906  17     48.00
WA1011      0906  18     51.00
WA1011      0906  19     46.00
WA1011      0906  20     41.00
WA1011      0906  21     41.00
WA1011      0906  22     51.00
