$ Get data for 734:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:34:04 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA734           Sasse Ridge
WA734       0104  13     38.00
WA734       0104  14     38.00
WA734       0104  15     39.00
WA734       0104  16     37.00
WA734       0104  17     31.00
WA734       0104  18     33.00
WA734       0104  19     38.00
WA734       0104  20     38.00
WA734       0104  21     28.00
WA734       0104  22     41.00
WA734       0104  23     35.00
WA734       0104  24     32.00
WA734       0104  25     27.00
WA734       0104  26     32.00
WA734       0104  27     36.00
WA734       0104  28     38.00
WA734       0104  29     40.00
WA734       0104  30     40.00
WA734       0104  31     31.00
WA734       0204   1     31.00
WA734       0204   2     24.00
WA734       0204   3     33.00
WA734       0204   4     33.00
WA734       0204   5     29.00
WA734       0204   6     28.00
WA734       0204   7     34.00
WA734       0204   8     33.00
WA734       0204   9     42.00
WA734       0204  10     44.00
WA734       0204  11     37.00
WA734       0204  12     36.00
WA734       0204  13     33.00
WA734       0204  14     39.00
WA734       0204  15     35.00
WA734       0204  16     29.00
WA734       0204  17     31.00
WA734       0204  18     38.00
WA734       0204  19     38.00
WA734       0204  20     39.00
WA734       0204  21     36.00
WA734       0204  22     41.00
WA734       0204  23     39.00
WA734       0204  24     35.00
WA734       0204  25     30.00
WA734       0204  26     35.00
WA734       0204  27     38.00
WA734       0204  28     40.00
WA734       0204  29     35.00
WA734       0304   1     44.00
WA734       0304   2     44.00
WA734       0304   3     34.00
WA734       0304   4     37.00
WA734       0304   5     33.00
WA734       0304   6     35.00
WA734       0304   7     45.00
WA734       0304   8     56.00
WA734       0304   9     48.00
WA734       0304  10     49.00
WA734       0304  11     49.00
WA734       0304  12     44.00
WA734       0304  13     43.00
WA734       0304  14     46.00
WA734       0304  15     48.00
WA734       0304  16     49.00
WA734       0304  17     47.00
WA734       0304  18     40.00
WA734       0304  19     36.00
WA734       0304  20     46.00
WA734       0304  21     54.00
WA734       0304  22     57.00
WA734       0304  23     48.00
WA734       0304  24     39.00
WA734       0304  25     36.00
WA734       0304  26     38.00
WA734       0304  27     40.00
WA734       0304  28     49.00
WA734       0304  29     57.00
WA734       0304  30     45.00
WA734       0304  31     40.00
WA734       0404   1     46.00
WA734       0404   2     55.00
WA734       0404   3     57.00
WA734       0404   4     55.00
WA734       0404   5     51.00
WA734       0404   6     60.00
WA734       0404   7     53.00
WA734       0404   8     54.00
WA734       0404   9     58.00
WA734       0404  10     59.00
WA734       0404  11     63.00
WA734       0404  12     63.00
WA734       0404  13     45.00
WA734       0404  14     46.00
WA734       0404  15     48.00
WA734       0404  16     49.00
WA734       0404  17     50.00
WA734       0404  18     48.00
WA734       0404  19     46.00
WA734       0404  20     41.00
WA734       0404  21     45.00
WA734       0404  22     62.00
WA734       0404  23     46.00
WA734       0404  24     52.00
WA734       0404  25     62.00
WA734       0404  26     71.00
WA734       0404  27     56.00
WA734       0404  28     52.00
WA734       0404  29     61.00
WA734       0404  30     68.00
WA734       0504   1     69.00
WA734       0504   2     61.00
WA734       0504   3     64.00
WA734       0504   4     50.00
WA734       0504   5     52.00
WA734       0504   6     58.00
WA734       0504   7     58.00
WA734       0504   8     50.00
WA734       0504   9     55.00
WA734       0504  10     52.00
WA734       0504  11     51.00
WA734       0504  12     53.00
WA734       0504  13     58.00
WA734       0504  14     62.00
WA734       0504  15     55.00
WA734       0504  16     51.00
WA734       0504  17     54.00
WA734       0504  18     65.00
WA734       0504  19     60.00
WA734       0504  20     67.00
WA734       0504  21     58.00
WA734       0504  22     49.00
WA734       0504  23     50.00
WA734       0504  24     60.00
WA734       0504  25     65.00
WA734       0504  26     51.00
WA734       0504  27     46.00
WA734       0504  28     47.00
WA734       0504  29     48.00
WA734       0504  30     47.00
WA734       0504  31     51.00
WA734       0604   1     57.00
WA734       0604   2     70.00
WA734       0604   3     75.00
WA734       0604   4     80.00
WA734       0604   5     54.00
WA734       0604   6     54.00
WA734       0604   7     56.00
WA734       0604   8     64.00
WA734       0604   9     65.00
WA734       0604  10     47.00
WA734       0604  11     49.00
WA734       0604  12     58.00
WA734       0604  13     52.00
WA734       0604  14     51.00
WA734       0604  15     65.00
WA734       0604  16     74.00
WA734       0604  17     72.00
WA734       0604  18     69.00
WA734       0604  19     72.00
WA734       0604  20     81.00
WA734       0604  21     84.00
WA734       0604  22     86.00
WA734       0604  23     86.00
WA734       0604  24     86.00
WA734       0604  25     77.00
WA734       0604  26     71.00
WA734       0604  27     72.00
WA734       0604  28     78.00
WA734       0604  29     81.00
WA734       0604  30     75.00
WA734       0704   1     79.00
WA734       0704   2     71.00
WA734       0704   3     67.00
WA734       0704   4     69.00
WA734       0704   5     79.00
WA734       0704   6     64.00
WA734       0704   7     54.00
WA734       0704   8     66.00
WA734       0704   9     67.00
WA734       0704  10     60.00
WA734       0704  11     69.00
WA734       0704  12     80.00
WA734       0704  13     81.00
WA734       0704  14     87.00
WA734       0704  15     80.00
WA734       0704  16     85.00
WA734       0704  17     84.00
WA734       0704  18     82.00
WA734       0704  19     72.00
WA734       0704  20     68.00
WA734       0704  21     78.00
WA734       0704  22     82.00
WA734       0704  23     85.00
WA734       0704  24     90.00
WA734       0704  25     82.00
WA734       0704  26     80.00
WA734       0704  27     81.00
WA734       0704  28     84.00
WA734       0704  29     84.00
WA734       0704  30     80.00
WA734       0704  31     82.00
WA734       0804   1     86.00
WA734       0804   2     82.00
WA734       0804   3     72.00
WA734       0804   4     75.00
WA734       0804   5     60.00
WA734       0804   6     54.00
WA734       0804   7     67.00
WA734       0804   8     75.00
WA734       0804   9     82.00
WA734       0804  10     86.00
WA734       0804  11     88.00
WA734       0804  12     90.00
WA734       0804  13     92.00
WA734       0804  14     86.00
WA734       0804  15     91.00
WA734       0804  16     88.00
WA734       0804  17     80.00
WA734       0804  18     85.00
WA734       0804  19     86.00
WA734       0804  20     80.00
WA734       0804  21     74.00
WA734       0804  22     55.00
WA734       0804  23     64.00
WA734       0804  24     53.00
WA734       0804  25     51.00
WA734       0804  26     57.00
WA734       0804  27     62.00
WA734       0804  28     67.00
WA734       0804  29     73.00
WA734       0804  30     76.00
WA734       0804  31     79.00
WA734       0904   1     59.00
WA734       0904   2     48.00
WA734       0904   3     58.00
WA734       0904   4     60.00
WA734       0904   5     62.00
WA734       0904   6     65.00
WA734       0904   7     69.00
WA734       0904   8     66.00
WA734       0904   9     60.00
WA734       0904  10     63.00
WA734       0904  11     53.00
WA734       0904  12     54.00
WA734       0904  13     45.00
WA734       0904  14     52.00
WA734       0904  15     48.00
WA734       0904  16     48.00
WA734       0904  17     49.00
WA734       0904  18     43.00
WA734       0904  19     49.00
WA734       0904  20     49.00
WA734       0904  21     59.00
WA734       0904  22     57.00
WA734       0904  23     60.00
WA734       0904  24     66.00
WA734       0904  25     69.00
WA734       0904  26     71.00
WA734       0904  27     73.00
WA734       0904  28     75.00
WA734       0904  29     63.00
WA734       0904  30     61.00
WA734       1004   1     63.00
WA734       1004   2     65.00
WA734       1004   3     65.00
WA734       1004   4     69.00
WA734       1004   5     67.00
WA734       1004   6     51.00
WA734       1004   7     54.00
WA734       1004   8     53.00
WA734       1004   9     40.00
WA734       1004  10     52.00
WA734       1004  11     58.00
WA734       1004  12     63.00
WA734       1004  13     66.00
WA734       1004  14     69.00
WA734       1004  15     54.00
WA734       1004  16     51.00
WA734       1004  17     44.00
WA734       1004  18     35.00
WA734       1004  19     37.00
WA734       1004  20     49.00
WA734       1004  21     42.00
WA734       1004  22     41.00
WA734       1004  23     34.00
WA734       1004  24     36.00
WA734       1004  25     36.00
WA734       1004  26     36.00
WA734       1004  27     53.00
WA734       1004  28     44.00
WA734       1004  29     46.00
WA734       1004  30     36.00
WA734       1004  31     36.00
WA734       1104   1     40.00
WA734       1104   2     42.00
WA734       1104   3     40.00
WA734       1104   4     44.00
WA734       1104   5     56.00
WA734       1104   6     53.00
WA734       1104   7     58.00
WA734       1104   8     50.00
WA734       1104   9     50.00
WA734       1104  10     47.00
WA734       1104  11     51.00
WA734       1104  12     41.00
WA734       1104  13     46.00
WA734       1104  14     32.00
WA734       1104  15     38.00
WA734       1104  16     39.00
WA734       1104  17     37.00
WA734       1104  18     32.00
WA734       1104  19     35.00
WA734       1104  20     35.00
WA734       1104  21     41.00
WA734       1104  22     40.00
WA734       1104  23     39.00
WA734       1104  24     43.00
WA734       1104  25     40.00
WA734       1104  26     31.00
WA734       1104  27     30.00
WA734       1104  28     31.00
WA734       1104  29     30.00
WA734       1104  30     35.00
WA734       1204   1     36.00
WA734       1204   2     38.00
WA734       1204   3     43.00
WA734       1204   4     38.00
WA734       1204   5     28.00
WA734       1204   6     26.00
WA734       1204   7     29.00
WA734       1204   8     32.00
WA734       1204   9     40.00
WA734       1204  10     44.00
WA734       1204  11     41.00
WA734       1204  12     28.00
WA734       1204  13     32.00
WA734       1204  14     36.00
WA734       1204  15     40.00
WA734       1204  16     42.00
WA734       1204  17     46.00
WA734       1204  18     53.00
WA734       1204  19     42.00
WA734       1204  20     32.00
WA734       1204  21     32.00
WA734       1204  22     36.00
WA734       1204  23     44.00
WA734       1204  24     45.00
WA734       1204  25     39.00
WA734       1204  26     31.00
WA734       1204  27     37.00
WA734       1204  28     34.00
WA734       1204  29     30.00
WA734       1204  30     29.00
WA734       1204  31     25.00
WA734       0105   1     27.00
WA734       0105   2     25.00
WA734       0105   3     20.00
WA734       0105   4     22.00
WA734       0105   5     25.00
WA734       0105   6     28.00
WA734       0105   7     21.00
WA734       0105   8     22.00
WA734       0105   9     22.00
WA734       0105  10     19.00
WA734       0105  11     28.00
WA734       0105  12     28.00
WA734       0105  13     26.00
WA734       0105  14     13.00
WA734       0105  15     12.00
WA734       0105  16     38.00
WA734       0105  17     45.00
WA734       0105  18     47.00
WA734       0105  19     55.00
WA734       0105  20     48.00
WA734       0105  21     47.00
WA734       0105  22     47.00
WA734       0105  23     47.00
WA734       0105  24     57.00
WA734       0105  25     44.00
WA734       0105  26     40.00
WA734       0105  27     42.00
WA734       0105  28     33.00
WA734       0105  29     37.00
WA734       0105  30     42.00
WA734       0105  31     41.00
WA734       0205   1     48.00
WA734       0205   2     55.00
WA734       0205   3     56.00
WA734       0205   4     44.00
WA734       0205   5     28.00
WA734       0205   6     26.00
WA734       0205   7     33.00
WA734       0205   8     36.00
WA734       0205   9     38.00
WA734       0205  10     40.00
WA734       0205  11     36.00
WA734       0205  12     37.00
WA734       0205  13     31.00
WA734       0205  14     29.00
WA734       0205  15     32.00
WA734       0205  16     35.00
WA734       0205  17     36.00
WA734       0205  18     39.00
WA734       0205  19     40.00
WA734       0205  20     38.00
WA734       0205  21     42.00
WA734       0205  22     46.00
WA734       0205  23     48.00
WA734       0205  24     49.00
WA734       0205  25     52.00
WA734       0205  26     51.00
WA734       0205  27     51.00
WA734       0205  28     41.00
WA734       0305   1     42.00
WA734       0305   2     47.00
WA734       0305   3     48.00
WA734       0305   4     51.00
WA734       0305   5     50.00
WA734       0305   6     57.00
WA734       0305   7     50.00
WA734       0305   8     60.00
WA734       0305   9     50.00
WA734       0305  10     58.00
WA734       0305  11     63.00
WA734       0305  12     54.00
WA734       0305  13     53.00
WA734       0305  14     53.00
WA734       0305  15     52.00
WA734       0305  16     38.00
WA734       0305  17     38.00
WA734       0305  18     39.00
WA734       0305  19     32.00
WA734       0305  20     37.00
WA734       0305  21     36.00
WA734       0305  22     41.00
WA734       0305  23     39.00
WA734       0305  24     32.00
WA734       0305  25     44.00
WA734       0305  26     33.00
WA734       0305  27     40.00
WA734       0305  28     34.00
WA734       0305  29     33.00
WA734       0305  30     38.00
WA734       0305  31     39.00
WA734       0405   1     39.00
WA734       0405   2     37.00
WA734       0405   3     37.00
WA734       0405   4     40.00
WA734       0405   5     40.00
WA734       0405   6     56.00
WA734       0405   7     44.00
WA734       0405   8     46.00
WA734       0405   9     41.00
WA734       0405  10     42.00
WA734       0405  11     37.00
WA734       0405  12     37.00
WA734       0405  13     45.00
WA734       0405  14     41.00
WA734       0405  15     34.00
WA734       0405  16     43.00
WA734       0405  17     42.00
WA734       0405  18     48.00
WA734       0405  19     57.00
WA734       0405  20     60.00
WA734       0405  21     58.00
WA734       0405  22     60.00
WA734       0405  23     58.00
WA734       0405  24     59.00
WA734       0405  25     66.00
WA734       0405  26     72.00
WA734       0405  27     62.00
WA734       0405  28     57.00
WA734       0405  29     44.00
WA734       0405  30     51.00
WA734       0505   1     59.00
WA734       0505   2     57.00
WA734       0505   3     61.00
WA734       0505   4     53.00
WA734       0505   5     52.00
WA734       0505   6     61.00
WA734       0505   7     58.00
WA734       0505   8     50.00
WA734       0505   9     51.00
WA734       0505  10     48.00
WA734       0505  11     62.00
WA734       0505  12     69.00
WA734       0505  13     66.00
WA734       0505  14     64.00
WA734       0505  15     54.00
WA734       0505  16     50.00
WA734       0505  17     48.00
WA734       0505  18     54.00
WA734       0505  19     47.00
WA734       0505  20     47.00
WA734       0505  21     44.00
WA734       0505  22     46.00
WA734       0505  23     56.00
WA734       0505  24     62.00
WA734       0505  25     66.00
WA734       0505  26     72.00
WA734       0505  27     78.00
WA734       0505  28     83.00
WA734       0505  29     75.00
WA734       0505  30     70.00
WA734       0505  31     50.00
WA734       0605   1     54.00
WA734       0605   2     52.00
WA734       0605   3     58.00
WA734       0605   4     60.00
WA734       0605   5     49.00
WA734       0605   6     54.00
WA734       0605   7     49.00
WA734       0605   8     54.00
WA734       0605   9     62.00
WA734       0605  10     64.00
WA734       0605  11     54.00
WA734       0605  12     56.00
WA734       0605  13     57.00
WA734       0605  14     55.00
WA734       0605  15     62.00
WA734       0605  16     68.00
WA734       0605  17     65.00
WA734       0605  18     64.00
WA734       0605  19     71.00
WA734       0605  20     79.00
WA734       0605  21     81.00
WA734       0605  22     52.00
WA734       0605  23     70.00
WA734       0605  24     71.00
WA734       0605  25     71.00
WA734       0605  26     66.00
WA734       0605  27     53.00
WA734       0605  28     65.00
WA734       0605  29     75.00
WA734       0605  30     73.00
WA734       0705   1     67.00
WA734       0705   2     55.00
WA734       0705   3     73.00
WA734       0705   4     79.00
WA734       0705   5     78.00
WA734       0705   6     61.00
WA734       0705   7     72.00
WA734       0705   8     54.00
WA734       0705   9     61.00
WA734       0705  10     57.00
WA734       0705  11     73.00
WA734       0705  12     67.00
WA734       0705  13     67.00
WA734       0705  14     78.00
WA734       0705  15     69.00
WA734       0705  16     65.00
WA734       0705  17     82.00
WA734       0705  18     82.00
WA734       0705  19     78.00
WA734       0705  20     77.00
WA734       0705  21     89.00
WA734       0705  22     72.00
WA734       0705  23     74.00
WA734       0705  24     72.00
WA734       0705  25     76.00
WA734       0705  26     82.00
WA734       0705  27     87.00
WA734       0705  28     82.00
WA734       0705  29     79.00
WA734       0705  30     83.00
WA734       0705  31     84.00
WA734       0805   1     65.00
WA734       0805   2     72.00
WA734       0805   3     79.00
WA734       0805   4     86.00
WA734       0805   5     85.00
WA734       0805   6     84.00
WA734       0805   7     82.00
WA734       0805   8     82.00
WA734       0805   9     83.00
WA734       0805  10     75.00
WA734       0805  11     71.00
WA734       0805  12     77.00
WA734       0805  13     76.00
WA734       0805  14     82.00
WA734       0805  15     84.00
WA734       0805  16     79.00
WA734       0805  17     66.00
WA734       0805  18     72.00
WA734       0805  19     77.00
WA734       0805  20     83.00
WA734       0805  21     85.00
WA734       0805  22     72.00
WA734       0805  23     62.00
WA734       0805  24     71.00
WA734       0805  25     76.00
WA734       0805  26     80.00
WA734       0805  27     78.00
WA734       0805  28     79.00
WA734       0805  29     56.00
WA734       0805  30     64.00
WA734       0805  31     70.00
WA734       0905   1     76.00
WA734       0905   2     67.00
WA734       0905   3     60.00
WA734       0905   4     56.00
WA734       0905   5     63.00
WA734       0905   6     69.00
WA734       0905   7     74.00
WA734       0905   8     76.00
WA734       0905   9     50.00
WA734       0905  10     49.00
WA734       0905  11     54.00
WA734       0905  12     60.00
WA734       0905  13     66.00
WA734       0905  14     65.00
WA734       0905  15     58.00
WA734       0905  16     47.00
WA734       0905  17     53.00
WA734       0905  18     62.00
WA734       0905  19     59.00
WA734       0905  20     57.00
WA734       0905  21     60.00
WA734       0905  22     54.00
WA734       0905  23     58.00
WA734       0905  24     60.00
WA734       0905  25     66.00
WA734       0905  26     69.00
WA734       0905  27     67.00
WA734       0905  28     70.00
WA734       0905  29     56.00
WA734       0905  30     51.00
WA734       1005   1     40.00
WA734       1005   2     39.00
WA734       1005   3     45.00
WA734       1005   4     51.00
WA734       1005   5     49.00
WA734       1005   6     48.00
WA734       1005   7     44.00
WA734       1005   8     48.00
WA734       1005   9     52.00
WA734       1005  10     49.00
WA734       1005  11     54.00
WA734       1005  12     49.00
WA734       1005  13     44.00
WA734       1005  14     55.00
WA734       1005  15     49.00
WA734       1005  16     48.00
WA734       1005  17     52.00
WA734       1005  18     56.00
WA734       1005  19     46.00
WA734       1005  20     47.00
WA734       1005  21     55.00
WA734       1005  22     56.00
WA734       1005  23     55.00
WA734       1005  24     56.00
WA734       1005  25     56.00
WA734       1005  26     43.00
WA734       1005  27     40.00
WA734       1005  28     38.00
WA734       1005  29     37.00
WA734       1005  30     43.00
WA734       1005  31     38.00
WA734       1105   1     35.00
WA734       1105   2     38.00
WA734       1105   3     31.00
WA734       1105   4     35.00
WA734       1105   5     31.00
WA734       1105   6     35.00
WA734       1105   7     32.00
WA734       1105   8     35.00
WA734       1105   9     37.00
WA734       1105  10     47.00
WA734       1105  11     33.00
WA734       1105  12     35.00
WA734       1105  13     38.00
WA734       1105  14     32.00
WA734       1105  15     37.00
WA734       1105  16     46.00
WA734       1105  17     44.00
WA734       1105  18     55.00
WA734       1105  19     48.00
WA734       1105  20     42.00
WA734       1105  21     44.00
WA734       1105  22     48.00
WA734       1105  23     25.00
WA734       1105  24     25.00
WA734       1105  25     32.00
WA734       1105  26     29.00
WA734       1105  27     27.00
WA734       1105  28     20.00
WA734       1105  29     23.00
WA734       1105  30     27.00
WA734       1205   1     20.00
WA734       1205   2     28.00
WA734       1205   3     25.00
WA734       1205   4     29.00
WA734       1205   5     31.00
WA734       1205   6     28.00
WA734       1205   7     18.00
WA734       1205   8     26.00
WA734       1205   9     42.00
WA734       1205  10     42.00
WA734       1205  11     32.00
WA734       1205  12     41.00
WA734       1205  13     35.00
WA734       1205  14     30.00
WA734       1205  15     24.00
WA734       1205  16     26.00
WA734       1205  17     17.00
WA734       1205  18     20.00
WA734       1205  19     24.00
WA734       1205  20     32.00
WA734       1205  21     35.00
WA734       1205  22     36.00
WA734       1205  23     38.00
WA734       1205  24     43.00
WA734       1205  25     40.00
WA734       1205  26     35.00
WA734       1205  27     33.00
WA734       1205  28     33.00
WA734       1205  29     32.00
WA734       1205  30     31.00
WA734       1205  31     33.00
WA734       0106   1     32.00
WA734       0106   2     32.00
WA734       0106   3     29.00
WA734       0106   4     36.00
WA734       0106   5     36.00
WA734       0106   6     37.00
WA734       0106   7     36.00
WA734       0106   8     34.00
WA734       0106   9     33.00
WA734       0106  10     36.00
WA734       0106  11     32.00
WA734       0106  12     29.00
WA734       0106  13     36.00
WA734       0106  14     34.00
WA734       0106  15     31.00
WA734       0106  16     27.00
WA734       0106  17     37.00
WA734       0106  18     37.00
WA734       0106  19     32.00
WA734       0106  20     33.00
WA734       0106  21     34.00
WA734       0106  22     36.00
WA734       0106  23     40.00
WA734       0106  24     38.00
WA734       0106  25     29.00
WA734       0106  26     31.00
WA734       0106  27     31.00
WA734       0106  28     29.00
WA734       0106  29     28.00
WA734       0106  30     35.00
WA734       0106  31     30.00
WA734       0206   1     31.00
WA734       0206   2     32.00
WA734       0206   3     32.00
WA734       0206   4     33.00
WA734       0206   5     32.00
WA734       0206   6     33.00
WA734       0206   7     38.00
WA734       0206   8     39.00
WA734       0206   9     39.00
WA734       0206  10     34.00
WA734       0206  11     34.00
WA734       0206  12     46.00
WA734       0206  13     42.00
WA734       0206  14     29.00
WA734       0206  15     31.00
WA734       0206  16     29.00
WA734       0206  17     15.00
WA734       0206  18     25.00
WA734       0206  19     32.00
WA734       0206  20     35.00
WA734       0206  21     31.00
WA734       0206  22     36.00
WA734       0206  23     30.00
WA734       0206  24     32.00
WA734       0206  25     27.00
WA734       0206  26     35.00
WA734       0206  27     41.00
WA734       0206  28     33.00
WA734       0306   1     39.00
WA734       0306   2     38.00
WA734       0306   3     40.00
WA734       0306   4     43.00
WA734       0306   5     31.00
WA734       0306   6     42.00
WA734       0306   7     40.00
WA734       0306   8     29.00
WA734       0306   9     31.00
WA734       0306  10     31.00
WA734       0306  11     34.00
WA734       0306  12     38.00
WA734       0306  13     37.00
WA734       0306  14     40.00
WA734       0306  15     36.00
WA734       0306  16     33.00
WA734       0306  17     37.00
WA734       0306  18     41.00
WA734       0306  19     41.00
WA734       0306  20     40.00
WA734       0306  21     38.00
WA734       0306  22     42.00
WA734       0306  23     43.00
WA734       0306  24     46.00
WA734       0306  25     44.00
WA734       0306  26     37.00
WA734       0306  27     45.00
WA734       0306  28     43.00
WA734       0306  29     50.00
WA734       0306  30     43.00
WA734       0306  31     49.00
WA734       0406   1     38.00
WA734       0406   2     37.00
WA734       0406   3     39.00
WA734       0406   4     50.00
WA734       0406   5     53.00
WA734       0406   6     48.00
WA734       0406   7     48.00
WA734       0406   8     42.00
WA734       0406   9     46.00
WA734       0406  10     49.00
WA734       0406  11     47.00
WA734       0406  12     42.00
WA734       0406  13     42.00
WA734       0406  14     39.00
WA734       0406  15     36.00
WA734       0406  16     38.00
WA734       0406  17     44.00
WA734       0406  18     47.00
WA734       0406  19     53.00
WA734       0406  20     58.00
WA734       0406  21     41.00
WA734       0406  22     51.00
WA734       0406  23     56.00
WA734       0406  24     55.00
WA734       0406  25     58.00
WA734       0406  26     48.00
WA734       0406  27     60.00
WA734       0406  28     68.00
WA734       0406  29     62.00
WA734       0406  30     51.00
WA734       0506   1     44.00
WA734       0506   2     51.00
WA734       0506   3     53.00
WA734       0506   4     59.00
WA734       0506   5     61.00
WA734       0506   6     49.00
WA734       0506   7     42.00
WA734       0506   8     43.00
WA734       0506   9     55.00
WA734       0506  10     58.00
WA734       0506  11     54.00
WA734       0506  12     46.00
WA734       0506  13     60.00
WA734       0506  14     69.00
WA734       0506  15     74.00
WA734       0506  16     82.00
WA734       0506  17     80.00
WA734       0506  18     81.00
WA734       0506  19     69.00
WA734       0506  20     60.00
WA734       0506  21     55.00
WA734       0506  22     50.00
WA734       0506  23     54.00
WA734       0506  24     49.00
WA734       0506  25     47.00
WA734       0506  26     49.00
WA734       0506  27     47.00
WA734       0506  28     50.00
WA734       0506  29     55.00
WA734       0506  30     67.00
WA734       0506  31     68.00
WA734       0606   1     60.00
WA734       0606   2     59.00
WA734       0606   3     62.00
WA734       0606   4     55.00
WA734       0606   5     64.00
WA734       0606   6     70.00
WA734       0606   7     66.00
WA734       0606   8     45.00
WA734       0606   9     54.00
WA734       0606  10     58.00
WA734       0606  11     63.00
WA734       0606  12     61.00
WA734       0606  13     54.00
WA734       0606  14     57.00
WA734       0606  15     55.00
WA734       0606  16     54.00
WA734       0606  17     60.00
WA734       0606  18     62.00
WA734       0606  19     56.00
WA734       0606  20     62.00
WA734       0606  21     61.00
WA734       0606  22     67.00
WA734       0606  23     73.00
WA734       0606  24     81.00
WA734       0606  25     86.00
WA734       0606  26     89.00
WA734       0606  27     85.00
WA734       0606  28     78.00
WA734       0606  29     75.00
WA734       0606  30     83.00
WA734       0706   1     82.00
WA734       0706   2     88.00
WA734       0706   3     85.00
WA734       0706   4     82.00
WA734       0706   5     71.00
WA734       0706   6     64.00
WA734       0706   7     76.00
WA734       0706   8     83.00
WA734       0706   9     83.00
WA734       0706  10     71.00
WA734       0706  11     75.00
WA734       0706  12     57.00
WA734       0706  13     64.00
WA734       0706  14     75.00
WA734       0706  15     71.00
WA734       0706  16     81.00
WA734       0706  17     70.00
WA734       0706  18     68.00
WA734       0706  19     74.00
WA734       0706  20     84.00
WA734       0706  21     93.00
WA734       0706  22     90.00
WA734       0706  23     92.00
WA734       0706  24     85.00
WA734       0706  25     82.00
WA734       0706  26     86.00
WA734       0706  27     81.00
WA734       0706  28     72.00
WA734       0706  29     65.00
WA734       0706  30     51.00
WA734       0706  31     65.00
WA734       0806   1     66.00
WA734       0806   2     72.00
WA734       0806   3     76.00
WA734       0806   4     73.00
WA734       0806   5     79.00
WA734       0806   6     85.00
WA734       0806   7     86.00
WA734       0806   8     75.00
WA734       0806   9     71.00
WA734       0806  10     66.00
WA734       0806  11     67.00
WA734       0806  12     73.00
WA734       0806  13     78.00
WA734       0806  14     79.00
WA734       0806  15     74.00
WA734       0806  16     72.00
WA734       0806  17     79.00
WA734       0806  18     82.00
WA734       0806  19     84.00
WA734       0806  20     85.00
WA734       0806  21     87.00
WA734       0806  22     74.00
WA734       0806  23     68.00
WA734       0806  24     67.00
WA734       0806  25     74.00
WA734       0806  26     80.00
WA734       0806  27     85.00
WA734       0806  28     86.00
WA734       0806  29     59.00
WA734       0806  30     50.00
WA734       0806  31     42.00
WA734       0906   1   -999.00
WA734       0906   2     77.00
WA734       0906   3     83.00
WA734       0906   4     87.00
WA734       0906   5     83.00
WA734       0906   6     81.00
WA734       0906   7     81.00
WA734       0906   8     79.00
WA734       0906   9     57.00
WA734       0906  10     72.00
WA734       0906  11     75.00
WA734       0906  12     75.00
WA734       0906  13     58.00
WA734       0906  14     48.00
WA734       0906  15     45.00
WA734       0906  16     51.00
WA734       0906  17     54.00
WA734       0906  18     47.00
WA734       0906  19     48.00
WA734       0906  20     45.00
WA734       0906  21     49.00
WA734       0906  22     58.00
WA734       0906  23     65.00
WA734       0906  24     66.00
WA734       0906  25     70.00
WA734       0906  26     74.00
WA734       0906  27     73.00
WA734       0906  28     76.00
WA734       0906  29     76.00
WA734       0906  30     66.00
WA734       1006   1     57.00
WA734       1006   2     57.00
WA734       1006   3     52.00
WA734       1006   4     63.00
WA734       1006   5     63.00
WA734       1006   6     54.00
WA734       1006   7     54.00
WA734       1006   8     55.00
WA734       1006   9     55.00
WA734       1006  10     61.00
WA734       1006  11     65.00
WA734       1006  12     69.00
WA734       1006  13     66.00
WA734       1006  14     65.00
WA734       1006  15     44.00
WA734       1006  16     41.00
WA734       1006  17     45.00
WA734       1006  18     44.00
WA734       1006  19     53.00
WA734       1006  20     52.00
WA734       1006  21     51.00
WA734       1006  22     51.00
WA734       1006  23     55.00
WA734       1006  24     41.00
WA734       1006  25     38.00
WA734       1006  26     40.00
WA734       1006  27     48.00
WA734       1006  28     55.00
WA734       1006  29     39.00
WA734       1006  30   -999.00
WA734       1006  31   -999.00
WA734       1106   1   -999.00
WA734       1106   2   -999.00
WA734       1106   3     41.00
WA734       1106   4     43.00
WA734       1106   5     44.00
WA734       1106   6     52.00
WA734       1106   7     48.00
WA734       1106   8   -999.00
WA734       1106   9   -999.00
WA734       1106  10   -999.00
WA734       1106  11   -999.00
WA734       1106  12   -999.00
WA734       1106  13   -999.00
WA734       1106  14   -999.00
WA734       1106  15   -999.00
WA734       1106  16   -999.00
WA734       1106  17   -999.00
WA734       1106  18   -999.00
WA734       1106  19   -999.00
WA734       1106  20   -999.00
WA734       1106  21   -999.00
WA734       1106  22     30.00
WA734       1106  23     27.00
WA734       1106  24     29.00
WA734       1106  25     28.00
WA734       1106  26     24.00
WA734       1106  27     22.00
WA734       1106  28     26.00
WA734       1106  29     11.00
WA734       1106  30     32.00
WA734       1206   1     35.00
WA734       1206   2     26.00
WA734       1206   3     31.00
WA734       1206   4     35.00
WA734       1206   5     37.00
WA734       1206   6     40.00
WA734       1206   7     37.00
WA734       1206   8     33.00
WA734       1206   9     31.00
WA734       1206  10     33.00
