$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       0104   9     41.00
WA975       0104  10     44.00
WA975       0104  11     40.00
WA975       0104  12     44.00
WA975       0104  13     40.00
WA975       0104  14     41.00
WA975       0104  15     39.00
WA975       0104  16     38.00
WA975       0104  17     38.00
WA975       0104  18     39.00
WA975       0104  19     41.00
WA975       0104  20     47.00
WA975       0104  21     41.00
WA975       0104  22     49.00
WA975       0104  23     39.00
WA975       0104  24     32.00
WA975       0104  25     31.00
WA975       0104  26     33.00
WA975       0104  27     41.00
WA975       0104  28     42.00
WA975       0104  29     39.00
WA975       0104  30     38.00
WA975       0104  31     35.00
WA975       0204   1     43.00
WA975       0204   2     31.00
WA975       0204   3     37.00
WA975       0204   4     35.00
WA975       0204   5     34.00
WA975       0204   6     31.00
WA975       0204   7     36.00
WA975       0204   8     35.00
WA975       0204   9     48.00
WA975       0204  10     52.00
WA975       0204  11     43.00
WA975       0204  12     41.00
WA975       0204  13     42.00
WA975       0204  14     38.00
WA975       0204  15     40.00
WA975       0204  16     35.00
WA975       0204  17     39.00
WA975       0204  18     41.00
WA975       0204  19     39.00
WA975       0204  20     46.00
WA975       0204  21     46.00
WA975       0204  22     45.00
WA975       0204  23     47.00
WA975       0204  24     42.00
WA975       0204  25     39.00
WA975       0204  26     45.00
WA975       0204  27     50.00
WA975       0204  28     43.00
WA975       0204  29     41.00
WA975       0304   1     42.00
WA975       0304   2     45.00
WA975       0304   3     34.00
WA975       0304   4     42.00
WA975       0304   5     34.00
WA975       0304   6     39.00
WA975       0304   7     43.00
WA975       0304   8     59.00
WA975       0304   9     49.00
WA975       0304  10     52.00
WA975       0304  11     56.00
WA975       0304  12     43.00
WA975       0304  13     51.00
WA975       0304  14     47.00
WA975       0304  15     45.00
WA975       0304  16     46.00
WA975       0304  17     45.00
WA975       0304  18     42.00
WA975       0304  19     41.00
WA975       0304  20     46.00
WA975       0304  21     63.00
WA975       0304  22     64.00
WA975       0304  23     50.00
WA975       0304  24     43.00
WA975       0304  25     41.00
WA975       0304  26     41.00
WA975       0304  27     40.00
WA975       0304  28     53.00
WA975       0304  29     58.00
WA975       0304  30     47.00
WA975       0304  31     42.00
WA975       0404   1     49.00
WA975       0404   2     59.00
WA975       0404   3     61.00
WA975       0404   4     57.00
WA975       0404   5     55.00
WA975       0404   6     63.00
WA975       0404   7     51.00
WA975       0404   8     56.00
WA975       0404   9     62.00
WA975       0404  10     65.00
WA975       0404  11     65.00
WA975       0404  12     66.00
WA975       0404  13     51.00
WA975       0404  14     48.00
WA975       0404  15     46.00
WA975       0404  16     53.00
WA975       0404  17     53.00
WA975       0404  18     52.00
WA975       0404  19     52.00
WA975       0404  20     46.00
WA975       0404  21     51.00
WA975       0404  22     61.00
WA975       0404  23     46.00
WA975       0404  24     51.00
WA975       0404  25     64.00
WA975       0404  26     71.00
WA975       0404  27     49.00
WA975       0404  28     53.00
WA975       0404  29     65.00
WA975       0404  30     69.00
WA975       0504   1     71.00
WA975       0504   2     60.00
WA975       0504   3     62.00
WA975       0504   4     54.00
WA975       0504   5     50.00
WA975       0504   6     62.00
WA975       0504   7     61.00
WA975       0504   8     52.00
WA975       0504   9     54.00
WA975       0504  10     52.00
WA975       0504  11     50.00
WA975       0504  12     57.00
WA975       0504  13     59.00
WA975       0504  14     62.00
WA975       0504  15     59.00
WA975       0504  16     57.00
WA975       0504  17     62.00
WA975       0504  18     67.00
WA975       0504  19     64.00
WA975       0504  20     64.00
WA975       0504  21     57.00
WA975       0504  22     50.00
WA975       0504  23     55.00
WA975       0504  24     60.00
WA975       0504  25     58.00
WA975       0504  26     52.00
WA975       0504  27     50.00
WA975       0504  28     47.00
WA975       0504  29     53.00
WA975       0504  30     51.00
WA975       0504  31     54.00
WA975       0604   1     57.00
WA975       0604   2     67.00
WA975       0604   3     74.00
WA975       0604   4     79.00
WA975       0604   5     60.00
WA975       0604   6     54.00
WA975       0604   7     51.00
WA975       0604   8     70.00
WA975       0604   9     67.00
WA975       0604  10     48.00
WA975       0604  11     50.00
WA975       0604  12     56.00
WA975       0604  13     54.00
WA975       0604  14     49.00
WA975       0604  15     64.00
WA975       0604  16     72.00
WA975       0604  17     73.00
WA975       0604  18     71.00
WA975       0604  19     75.00
WA975       0604  20     80.00
WA975       0604  21     82.00
WA975       0604  22     84.00
WA975       0604  23     87.00
WA975       0604  24     80.00
WA975       0604  25     76.00
WA975       0604  26     67.00
WA975       0604  27     69.00
WA975       0604  28     74.00
WA975       0604  29     80.00
WA975       0604  30     71.00
WA975       0704   1     75.00
WA975       0704   2     69.00
WA975       0704   3     67.00
WA975       0704   4     70.00
WA975       0704   5     75.00
WA975       0704   6     66.00
WA975       0704   7     50.00
WA975       0704   8     61.00
WA975       0704   9     61.00
WA975       0704  10     58.00
WA975       0704  11     63.00
WA975       0704  12     78.00
WA975       0704  13     76.00
WA975       0704  14     84.00
WA975       0704  15     80.00
WA975       0704  16     83.00
WA975       0704  17     87.00
WA975       0704  18     78.00
WA975       0704  19     72.00
WA975       0704  20     64.00
WA975       0704  21     79.00
WA975       0704  22     82.00
WA975       0704  23     85.00
WA975       0704  24     85.00
WA975       0704  25     78.00
WA975       0704  26     77.00
WA975       0704  27     80.00
WA975       0704  28     82.00
WA975       0704  29     79.00
WA975       0704  30     79.00
WA975       0704  31     79.00
WA975       0804   1     80.00
WA975       0804   2     78.00
WA975       0804   3     71.00
WA975       0804   4     71.00
WA975       0804   5     54.00
WA975       0804   6     60.00
WA975       0804   7     64.00
WA975       0804   8     75.00
WA975       0804   9     82.00
WA975       0804  10     83.00
WA975       0804  11     86.00
WA975       0804  12     87.00
WA975       0804  13     90.00
WA975       0804  14     90.00
WA975       0804  15     86.00
WA975       0804  16     81.00
WA975       0804  17     78.00
WA975       0804  18     82.00
WA975       0804  19     81.00
WA975       0804  20     75.00
WA975       0804  21     69.00
WA975       0804  22     56.00
WA975       0804  23     56.00
WA975       0804  24     56.00
WA975       0804  25     53.00
WA975       0804  26     58.00
WA975       0804  27     58.00
WA975       0804  28     58.00
WA975       0804  29     69.00
WA975       0804  30     74.00
WA975       0804  31     77.00
WA975       0904   1     56.00
WA975       0904   2     48.00
WA975       0904   3     58.00
WA975       0904   4     58.00
WA975       0904   5     60.00
WA975       0904   6     65.00
WA975       0904   7     66.00
WA975       0904   8     62.00
WA975       0904   9     57.00
WA975       0904  10     64.00
WA975       0904  11     57.00
WA975       0904  12     56.00
WA975       0904  13     53.00
WA975       0904  14     49.00
WA975       0904  15     54.00
WA975       0904  16     54.00
WA975       0904  17     50.00
WA975       0904  18     49.00
WA975       0904  19     51.00
WA975       0904  20     51.00
WA975       0904  21     58.00
WA975       0904  22     56.00
WA975       0904  23     58.00
WA975       0904  24     69.00
WA975       0904  25     69.00
WA975       0904  26     67.00
WA975       0904  27     74.00
WA975       0904  28     71.00
WA975       0904  29     64.00
WA975       0904  30     60.00
WA975       1004   1     63.00
WA975       1004   2     69.00
WA975       1004   3     71.00
WA975       1004   4     69.00
WA975       1004   5     70.00
WA975       1004   6     53.00
WA975       1004   7     60.00
WA975       1004   8     53.00
WA975       1004   9     44.00
WA975       1004  10     53.00
WA975       1004  11     56.00
WA975       1004  12     60.00
WA975       1004  13     69.00
WA975       1004  14     65.00
WA975       1004  15     53.00
WA975       1004  16     51.00
WA975       1004  17     45.00
WA975       1004  18     42.00
WA975       1004  19     44.00
WA975       1004  20     52.00
WA975       1004  21     43.00
WA975       1004  22     41.00
WA975       1004  23     40.00
WA975       1004  24     40.00
WA975       1004  25     40.00
WA975       1004  26     48.00
WA975       1004  27     52.00
WA975       1004  28     43.00
WA975       1004  29     41.00
WA975       1004  30     38.00
WA975       1004  31     34.00
WA975       1104   1     37.00
WA975       1104   2     40.00
WA975       1104   3     43.00
WA975       1104   4     47.00
WA975       1104   5     47.00
WA975       1104   6     45.00
WA975       1104   7     46.00
WA975       1104   8     56.00
WA975       1104   9     47.00
WA975       1104  10     52.00
WA975       1104  11     50.00
WA975       1104  12     48.00
WA975       1104  13     50.00
WA975       1104  14     38.00
WA975       1104  15     42.00
WA975       1104  16     42.00
WA975       1104  17     43.00
WA975       1104  18     38.00
WA975       1104  19     37.00
WA975       1104  20     42.00
WA975       1104  21     43.00
WA975       1104  22     40.00
WA975       1104  23     40.00
WA975       1104  24     42.00
WA975       1104  25     46.00
WA975       1104  26     40.00
WA975       1104  27     34.00
WA975       1104  28     35.00
WA975       1104  29     35.00
WA975       1104  30     35.00
WA975       1204   1     37.00
WA975       1204   2     37.00
WA975       1204   3     37.00
WA975       1204   4     35.00
WA975       1204   5     30.00
WA975       1204   6     31.00
WA975       1204   7     32.00
WA975       1204   8     36.00
WA975       1204   9     37.00
WA975       1204  10     42.00
WA975       1204  11     40.00
WA975       1204  12     42.00
WA975       1204  13     40.00
WA975       1204  14     38.00
WA975       1204  15     45.00
WA975       1204  16     41.00
WA975       1204  17     47.00
WA975       1204  18     51.00
WA975       1204  19     44.00
WA975       1204  20     34.00
WA975       1204  21     36.00
WA975       1204  22     35.00
WA975       1204  23     41.00
WA975       1204  24     41.00
WA975       1204  25     34.00
WA975       1204  26     39.00
WA975       1204  27     42.00
WA975       1204  28     42.00
WA975       1204  29     39.00
WA975       1204  30     34.00
WA975       1204  31     35.00
WA975       0105   1     32.00
WA975       0105   2     28.00
WA975       0105   3     29.00
WA975       0105   4     28.00
WA975       0105   5     35.00
WA975       0105   6     28.00
WA975       0105   7     28.00
WA975       0105   8     27.00
WA975       0105   9     21.00
WA975       0105  10     29.00
WA975       0105  11     29.00
WA975       0105  12     30.00
WA975       0105  13     27.00
WA975       0105  14     22.00
WA975       0105  15     20.00
WA975       0105  16     35.00
WA975       0105  17     40.00
WA975       0105  18     43.00
WA975       0105  19     52.00
WA975       0105  20     48.00
WA975       0105  21     51.00
WA975       0105  22     46.00
WA975       0105  23     46.00
WA975       0105  24     56.00
WA975       0105  25     54.00
WA975       0105  26     49.00
WA975       0105  27     43.00
WA975       0105  28     42.00
WA975       0105  29     47.00
WA975       0105  30     45.00
WA975       0105  31     40.00
WA975       0205   1     45.00
WA975       0205   2     51.00
WA975       0205   3     49.00
WA975       0205   4     41.00
WA975       0205   5     33.00
WA975       0205   6     29.00
WA975       0205   7     36.00
WA975       0205   8     43.00
WA975       0205   9     45.00
WA975       0205  10     42.00
WA975       0205  11     48.00
WA975       0205  12     40.00
WA975       0205  13     35.00
WA975       0205  14     31.00
WA975       0205  15     40.00
WA975       0205  16     41.00
WA975       0205  17     46.00
WA975       0205  18     46.00
WA975       0205  19     40.00
WA975       0205  20     43.00
WA975       0205  21     52.00
WA975       0205  22     55.00
WA975       0205  23     57.00
WA975       0205  24     59.00
WA975       0205  25     56.00
WA975       0205  26     55.00
WA975       0205  27     56.00
WA975       0205  28     49.00
WA975       0305   1     48.00
WA975       0305   2     49.00
WA975       0305   3     52.00
WA975       0305   4     50.00
WA975       0305   5     51.00
WA975       0305   6     52.00
WA975       0305   7     53.00
WA975       0305   8     55.00
WA975       0305   9     51.00
WA975       0305  10     62.00
WA975       0305  11     59.00
WA975       0305  12     50.00
WA975       0305  13     54.00
WA975       0305  14     54.00
WA975       0305  15     50.00
WA975       0305  16     40.00
WA975       0305  17     40.00
WA975       0305  18     40.00
WA975       0305  19     38.00
WA975       0305  20     43.00
WA975       0305  21     42.00
WA975       0305  22     44.00
WA975       0305  23     40.00
WA975       0305  24     42.00
WA975       0305  25     40.00
WA975       0305  26     38.00
WA975       0305  27     41.00
WA975       0305  28     44.00
WA975       0305  29     42.00
WA975       0305  30     38.00
WA975       0305  31     42.00
WA975       0405   1     40.00
WA975       0405   2     41.00
WA975       0405   3     42.00
WA975       0405   4     44.00
WA975       0405   5     44.00
WA975       0405   6     54.00
WA975       0405   7     47.00
WA975       0405   8     46.00
WA975       0405   9     44.00
WA975       0405  10     48.00
WA975       0405  11     40.00
WA975       0405  12     43.00
WA975       0405  13     47.00
WA975       0405  14     44.00
WA975       0405  15     42.00
WA975       0405  16     48.00
WA975       0405  17     49.00
WA975       0405  18     52.00
WA975       0405  19     61.00
WA975       0405  20     67.00
WA975       0405  21     65.00
WA975       0405  22     64.00
WA975       0405  23     64.00
WA975       0405  24     64.00
WA975       0405  25     71.00
WA975       0405  26     73.00
WA975       0405  27     63.00
WA975       0405  28     58.00
WA975       0405  29     56.00
WA975       0405  30     56.00
WA975       0505   1     61.00
WA975       0505   2     60.00
WA975       0505   3     60.00
WA975       0505   4     62.00
WA975       0505   5     65.00
WA975       0505   6     60.00
WA975       0505   7     57.00
WA975       0505   8     54.00
WA975       0505   9     57.00
WA975       0505  10     57.00
WA975       0505  11     64.00
WA975       0505  12     67.00
WA975       0505  13     69.00
WA975       0505  14     60.00
WA975       0505  15     60.00
WA975       0505  16     51.00
WA975       0505  17     56.00
WA975       0505  18     53.00
WA975       0505  19     54.00
WA975       0505  20     53.00
WA975       0505  21     54.00
WA975       0505  22     50.00
WA975       0505  23     55.00
WA975       0505  24     60.00
WA975       0505  25     69.00
WA975       0505  26     73.00
WA975       0505  27     80.00
WA975       0505  28     85.00
WA975       0505  29     77.00
WA975       0505  30     67.00
WA975       0505  31     53.00
WA975       0605   1     55.00
WA975       0605   2     50.00
WA975       0605   3     50.00
WA975       0605   4     59.00
WA975       0605   5     45.00
WA975       0605   6     60.00
WA975       0605   7     44.00
WA975       0605   8     51.00
WA975       0605   9     61.00
WA975       0605  10     61.00
WA975       0605  11     52.00
WA975       0605  12     53.00
WA975       0605  13     54.00
WA975       0605  14     50.00
WA975       0605  15     64.00
WA975       0605  16     70.00
WA975       0605  17     50.00
WA975       0605  18     51.00
WA975       0605  19     69.00
WA975       0605  20     78.00
WA975       0605  21     82.00
WA975       0605  22     55.00
WA975       0605  23     67.00
WA975       0605  24     71.00
WA975       0605  25     67.00
WA975       0605  26     65.00
WA975       0605  27     52.00
WA975       0605  28     60.00
WA975       0605  29     68.00
WA975       0605  30     69.00
WA975       0705   1     61.00
WA975       0705   2     56.00
WA975       0705   3     69.00
WA975       0705   4     72.00
WA975       0705   5     72.00
WA975       0705   6     56.00
WA975       0705   7     68.00
WA975       0705   8     54.00
WA975       0705   9     59.00
WA975       0705  10     66.00
WA975       0705  11     68.00
WA975       0705  12     68.00
WA975       0705  13     64.00
WA975       0705  14     74.00
WA975       0705  15     62.00
WA975       0705  16     66.00
WA975       0705  17     78.00
WA975       0705  18     78.00
WA975       0705  19     72.00
WA975       0705  20     72.00
WA975       0705  21     86.00
WA975       0705  22     61.00
WA975       0705  23     67.00
WA975       0705  24     70.00
WA975       0705  25     75.00
WA975       0705  26     78.00
WA975       0705  27     82.00
WA975       0705  28     78.00
WA975       0705  29     75.00
WA975       0705  30     80.00
WA975       0705  31     84.00
WA975       0805   1     64.00
WA975       0805   2     71.00
WA975       0805   3     80.00
WA975       0805   4     83.00
WA975       0805   5     83.00
WA975       0805   6     80.00
WA975       0805   7     80.00
WA975       0805   8     80.00
WA975       0805   9     80.00
WA975       0805  10     74.00
WA975       0805  11     72.00
WA975       0805  12     75.00
WA975       0805  13     78.00
WA975       0805  14     82.00
WA975       0805  15     80.00
WA975       0805  16     74.00
WA975       0805  17     59.00
WA975       0805  18     68.00
WA975       0805  19     77.00
WA975       0805  20     82.00
WA975       0805  21     77.00
WA975       0805  22     70.00
WA975       0805  23     58.00
WA975       0805  24     71.00
WA975       0805  25     78.00
WA975       0805  26     75.00
WA975       0805  27     75.00
WA975       0805  28     72.00
WA975       0805  29     51.00
WA975       0805  30     52.00
WA975       0805  31     65.00
WA975       0905   1     76.00
WA975       0905   2     67.00
WA975       0905   3     61.00
WA975       0905   4     55.00
WA975       0905   5     65.00
WA975       0905   6     70.00
WA975       0905   7     70.00
WA975       0905   8     69.00
WA975       0905   9     51.00
WA975       0905  10     53.00
WA975       0905  11     52.00
WA975       0905  12     55.00
WA975       0905  13     64.00
WA975       0905  14     56.00
WA975       0905  15     54.00
WA975       0905  16     48.00
WA975       0905  17     58.00
WA975       0905  18     59.00
WA975       0905  19     54.00
WA975       0905  20     55.00
WA975       0905  21     62.00
WA975       0905  22     53.00
WA975       0905  23     57.00
WA975       0905  24     61.00
WA975       0905  25     65.00
WA975       0905  26     66.00
WA975       0905  27     62.00
WA975       0905  28     67.00
WA975       0905  29     52.00
WA975       0905  30     51.00
WA975       1005   1     49.00
WA975       1005   2     47.00
WA975       1005   3     47.00
WA975       1005   4     54.00
WA975       1005   5     46.00
WA975       1005   6     51.00
WA975       1005   7     46.00
WA975       1005   8     50.00
WA975       1005   9     55.00
WA975       1005  10     49.00
WA975       1005  11     53.00
WA975       1005  12     55.00
WA975       1005  13     48.00
WA975       1005  14     54.00
WA975       1005  15     50.00
WA975       1005  16     45.00
WA975       1005  17     51.00
WA975       1005  18     54.00
WA975       1005  19     48.00
WA975       1005  20     51.00
WA975       1005  21     57.00
WA975       1005  22     60.00
WA975       1005  23     55.00
WA975       1005  24     59.00
WA975       1005  25     64.00
WA975       1005  26     46.00
WA975       1005  27     46.00
WA975       1005  28     45.00
WA975       1005  29     40.00
WA975       1005  30     43.00
WA975       1005  31     39.00
WA975       1105   1     37.00
WA975       1105   2     42.00
WA975       1105   3     36.00
WA975       1105   4     38.00
WA975       1105   5     37.00
WA975       1105   6     35.00
WA975       1105   7     39.00
WA975       1105   8     42.00
WA975       1105   9     39.00
WA975       1105  10     52.00
WA975       1105  11     35.00
WA975       1105  12     37.00
WA975       1105  13     36.00
WA975       1105  14     36.00
WA975       1105  15     34.00
WA975       1105  16     40.00
WA975       1105  17     46.00
WA975       1105  18     46.00
WA975       1105  19     52.00
WA975       1105  20     55.00
WA975       1105  21     56.00
WA975       1105  22     56.00
WA975       1105  23     50.00
WA975       1105  24     39.00
WA975       1105  25     35.00
WA975       1105  26     30.00
WA975       1105  27     31.00
WA975       1105  28     27.00
WA975       1105  29     29.00
WA975       1105  30     29.00
WA975       1205   1     26.00
WA975       1205   2     27.00
WA975       1205   3     29.00
WA975       1205   4     26.00
WA975       1205   5     33.00
WA975       1205   6     31.00
WA975       1205   7     27.00
WA975       1205   8     34.00
WA975       1205   9     43.00
WA975       1205  10     50.00
WA975       1205  11     50.00
WA975       1205  12     41.00
WA975       1205  13     35.00
WA975       1205  14     36.00
WA975       1205  15     38.00
WA975       1205  16     38.00
WA975       1205  17     33.00
WA975       1205  18     33.00
WA975       1205  19     31.00
WA975       1205  20     36.00
WA975       1205  21     38.00
WA975       1205  22     38.00
WA975       1205  23     41.00
WA975       1205  24     46.00
WA975       1205  25     44.00
WA975       1205  26     40.00
WA975       1205  27     37.00
WA975       1205  28     36.00
WA975       1205  29     40.00
WA975       1205  30     35.00
WA975       1205  31     37.00
WA975       0106   1     35.00
WA975       0106   2     36.00
WA975       0106   3     34.00
WA975       0106   4     38.00
WA975       0106   5     37.00
WA975       0106   6     40.00
WA975       0106   7     42.00
WA975       0106   8     35.00
WA975       0106   9     36.00
WA975       0106  10     38.00
WA975       0106  11     35.00
WA975       0106  12     34.00
WA975       0106  13     37.00
WA975       0106  14     40.00
WA975       0106  15     31.00
WA975       0106  16     30.00
WA975       0106  17     42.00
WA975       0106  18     35.00
WA975       0106  19     34.00
WA975       0106  20     38.00
WA975       0106  21     39.00
WA975       0106  22     39.00
WA975       0106  23     39.00
WA975       0106  24     43.00
WA975       0106  25     41.00
WA975       0106  26     35.00
WA975       0106  27     39.00
WA975       0106  28     32.00
WA975       0106  29     33.00
WA975       0106  30     37.00
WA975       0106  31     34.00
WA975       0206   1     36.00
WA975       0206   2     38.00
WA975       0206   3     39.00
WA975       0206   4     39.00
WA975       0206   5     40.00
WA975       0206   6     39.00
WA975       0206   7     42.00
WA975       0206   8     42.00
WA975       0206   9     44.00
WA975       0206  10     36.00
WA975       0206  11     41.00
WA975       0206  12     47.00
WA975       0206  13     41.00
WA975       0206  14     35.00
WA975       0206  15     33.00
WA975       0206  16     28.00
WA975       0206  17     22.00
WA975       0206  18     34.00
WA975       0206  19     37.00
WA975       0206  20     32.00
WA975       0206  21     32.00
WA975       0206  22     32.00
WA975       0206  23     31.00
WA975       0206  24     36.00
WA975       0206  25     27.00
WA975       0206  26     41.00
WA975       0206  27     43.00
WA975       0206  28     36.00
WA975       0306   1     41.00
WA975       0306   2     41.00
WA975       0306   3     44.00
WA975       0306   4     44.00
WA975       0306   5     35.00
WA975       0306   6     43.00
WA975       0306   7     40.00
WA975       0306   8     36.00
WA975       0306   9     33.00
WA975       0306  10     33.00
WA975       0306  11     37.00
WA975       0306  12     44.00
WA975       0306  13     41.00
WA975       0306  14     43.00
WA975       0306  15     38.00
WA975       0306  16     36.00
WA975       0306  17     43.00
WA975       0306  18     43.00
WA975       0306  19     48.00
WA975       0306  20     45.00
WA975       0306  21     48.00
WA975       0306  22     44.00
WA975       0306  23     50.00
WA975       0306  24     49.00
WA975       0306  25     49.00
WA975       0306  26     42.00
WA975       0306  27     42.00
WA975       0306  28     43.00
WA975       0306  29     53.00
WA975       0306  30     53.00
WA975       0306  31     43.00
WA975       0406   1     41.00
WA975       0406   2     43.00
WA975       0406   3     47.00
WA975       0406   4     56.00
WA975       0406   5     54.00
WA975       0406   6     50.00
WA975       0406   7     51.00
WA975       0406   8     49.00
WA975       0406   9     46.00
WA975       0406  10     47.00
WA975       0406  11     54.00
WA975       0406  12     42.00
WA975       0406  13     43.00
WA975       0406  14     39.00
WA975       0406  15     41.00
WA975       0406  16     46.00
WA975       0406  17     44.00
WA975       0406  18     52.00
WA975       0406  19     56.00
WA975       0406  20     60.00
WA975       0406  21     41.00
WA975       0406  22     55.00
WA975       0406  23     64.00
WA975       0406  24     62.00
WA975       0406  25     59.00
WA975       0406  26     55.00
WA975       0406  27     56.00
WA975       0406  28     70.00
WA975       0406  29     63.00
WA975       0406  30     52.00
WA975       0506   1     42.00
WA975       0506   2     54.00
WA975       0506   3     59.00
WA975       0506   4     64.00
WA975       0506   5     62.00
WA975       0506   6     46.00
WA975       0506   7     44.00
WA975       0506   8     41.00
WA975       0506   9     54.00
WA975       0506  10     58.00
WA975       0506  11     51.00
WA975       0506  12     45.00
WA975       0506  13     59.00
WA975       0506  14     70.00
WA975       0506  15     77.00
WA975       0506  16     82.00
WA975       0506  17     82.00
WA975       0506  18     80.00
WA975       0506  19     69.00
WA975       0506  20     51.00
WA975       0506  21     63.00
WA975       0506  22     56.00
WA975       0506  23     56.00
WA975       0506  24     55.00
WA975       0506  25     54.00
WA975       0506  26     47.00
WA975       0506  27     47.00
WA975       0506  28     52.00
WA975       0506  29     57.00
WA975       0506  30     67.00
WA975       0506  31     69.00
WA975       0606   1     64.00
WA975       0606   2     65.00
WA975       0606   3     62.00
WA975       0606   4     54.00
WA975       0606   5     62.00
WA975       0606   6     68.00
WA975       0606   7     70.00
WA975       0606   8     50.00
WA975       0606   9     56.00
WA975       0606  10     56.00
WA975       0606  11     66.00
WA975       0606  12     64.00
WA975       0606  13     56.00
WA975       0606  14     52.00
WA975       0606  15     54.00
WA975       0606  16     63.00
WA975       0606  17     58.00
WA975       0606  18     60.00
WA975       0606  19     56.00
WA975       0606  20     61.00
WA975       0606  21     61.00
WA975       0606  22     63.00
WA975       0606  23     72.00
WA975       0606  24     80.00
WA975       0606  25     87.00
WA975       0606  26     89.00
WA975       0606  27     82.00
WA975       0606  28     74.00
WA975       0606  29     78.00
WA975       0606  30     79.00
WA975       0706   1     79.00
WA975       0706   2     84.00
WA975       0706   3     85.00
WA975       0706   4     78.00
WA975       0706   5     74.00
WA975       0706   6     58.00
WA975       0706   7     71.00
WA975       0706   8     82.00
WA975       0706   9     76.00
WA975       0706  10     66.00
WA975       0706  11     72.00
WA975       0706  12     61.00
WA975       0706  13     67.00
WA975       0706  14     71.00
WA975       0706  15     66.00
WA975       0706  16     78.00
WA975       0706  17     66.00
WA975       0706  18     68.00
WA975       0706  19     74.00
WA975       0706  20     84.00
WA975       0706  21     93.00
WA975       0706  22     88.00
WA975       0706  23     89.00
WA975       0706  24     84.00
WA975       0706  25     80.00
WA975       0706  26     82.00
WA975       0706  27     79.00
WA975       0706  28     72.00
WA975       0706  29     64.00
WA975       0706  30     55.00
WA975       0706  31     66.00
WA975       0806   1     66.00
WA975       0806   2     68.00
WA975       0806   3     72.00
WA975       0806   4     72.00
WA975       0806   5     75.00
WA975       0806   6     79.00
WA975       0806   7     82.00
WA975       0806   8     74.00
WA975       0806   9     65.00
WA975       0806  10     65.00
WA975       0806  11     64.00
WA975       0806  12     71.00
WA975       0806  13     76.00
WA975       0806  14     77.00
WA975       0806  15     72.00
WA975       0806  16     76.00
WA975       0806  17     76.00
WA975       0806  18     80.00
WA975       0806  19     81.00
WA975       0806  20     85.00
WA975       0806  21     88.00
WA975       0806  22     74.00
WA975       0806  23     68.00
WA975       0806  24     69.00
WA975       0806  25     74.00
WA975       0806  26     79.00
WA975       0806  27     84.00
WA975       0806  28     85.00
WA975       0806  29     58.00
WA975       0806  30     52.00
WA975       0806  31     68.00
WA975       0906   1     74.00
WA975       0906   2     83.00
WA975       0906   3     88.00
WA975       0906   4     87.00
WA975       0906   5     80.00
WA975       0906   6     79.00
WA975       0906   7     76.00
WA975       0906   8     72.00
WA975       0906   9     60.00
WA975       0906  10     71.00
WA975       0906  11     75.00
WA975       0906  12     72.00
WA975       0906  13     57.00
WA975       0906  14     46.00
WA975       0906  15     49.00
WA975       0906  16     51.00
WA975       0906  17     61.00
WA975       0906  18     53.00
WA975       0906  19     55.00
WA975       0906  20     46.00
WA975       0906  21     45.00
WA975       0906  22     58.00
WA975       0906  23     64.00
WA975       0906  24     73.00
WA975       0906  25     74.00
WA975       0906  26     72.00
WA975       0906  27     75.00
WA975       0906  28     73.00
WA975       0906  29     72.00
WA975       0906  30     62.00
WA975       1006   1     56.00
WA975       1006   2     55.00
WA975       1006   3     58.00
WA975       1006   4     62.00
WA975       1006   5     61.00
WA975       1006   6     54.00
WA975       1006   7     54.00
WA975       1006   8     50.00
WA975       1006   9     61.00
WA975       1006  10     64.00
WA975       1006  11     68.00
WA975       1006  12     69.00
WA975       1006  13     67.00
WA975       1006  14     64.00
WA975       1006  15     49.00
WA975       1006  16     43.00
WA975       1006  17     43.00
WA975       1006  18     43.00
WA975       1006  19     51.00
WA975       1006  20     55.00
WA975       1006  21     57.00
WA975       1006  22     55.00
WA975       1006  23     53.00
WA975       1006  24     41.00
WA975       1006  25     41.00
WA975       1006  26     42.00
WA975       1006  27     47.00
WA975       1006  28     49.00
WA975       1006  29     40.00
WA975       1006  30     34.00
WA975       1006  31     40.00
WA975       1106   1     37.00
WA975       1106   2     34.00
WA975       1106   3     40.00
WA975       1106   4     45.00
WA975       1106   5     47.00
WA975       1106   6     49.00
WA975       1106   7     44.00
WA975       1106   8     42.00
WA975       1106   9     37.00
WA975       1106  10     34.00
WA975       1106  11     35.00
WA975       1106  12     36.00
WA975       1106  13     33.00
WA975       1106  14     38.00
WA975       1106  15     38.00
WA975       1106  16     43.00
WA975       1106  17     39.00
WA975       1106  18     41.00
WA975       1106  19     40.00
WA975       1106  20     43.00
WA975       1106  21     37.00
WA975       1106  22     38.00
WA975       1106  23     36.00
WA975       1106  24     33.00
WA975       1106  25     33.00
WA975       1106  26     28.00
WA975       1106  27     23.00
WA975       1106  28     12.00
WA975       1106  29     16.00
WA975       1106  30     29.00
WA975       1206   1     30.00
WA975       1206   2     30.00
WA975       1206   3     33.00
WA975       1206   4     35.00
WA975       1206   5     40.00
WA975       1206   6     43.00
WA975       1206   7     41.00
WA975       1206   8     39.00
