$ Get data for 984:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:38:49 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA984           Spruce Springs
WA984       0104   6     10.00
WA984       0104   7     21.00
WA984       0104   8     28.00
WA984       0104   9     33.00
WA984       0104  10     31.00
WA984       0104  11     34.00
WA984       0104  12     35.00
WA984       0104  13     32.00
WA984       0104  14     34.00
WA984       0104  15     31.00
WA984       0104  16     28.00
WA984       0104  17     30.00
WA984       0104  18     28.00
WA984       0104  19     28.00
WA984       0104  20     24.00
WA984       0104  21     23.00
WA984       0104  22     27.00
WA984       0104  23     23.00
WA984       0104  24     19.00
WA984       0104  25     19.00
WA984       0104  26     22.00
WA984       0104  27     23.00
WA984       0104  28     30.00
WA984       0104  29     31.00
WA984       0104  30     21.00
WA984       0104  31     20.00
WA984       0204   1     19.00
WA984       0204   2     20.00
WA984       0204   3     26.00
WA984       0204   4     24.00
WA984       0204   5     17.00
WA984       0204   6     25.00
WA984       0204   7     24.00
WA984       0204   8     21.00
WA984       0204   9     23.00
WA984       0204  10     22.00
WA984       0204  11     22.00
WA984       0204  12     28.00
WA984       0204  13     29.00
WA984       0204  14     24.00
WA984       0204  15     26.00
WA984       0204  16     27.00
WA984       0204  17     29.00
WA984       0204  18     27.00
WA984       0204  19     25.00
WA984       0204  20     23.00
WA984       0204  21     25.00
WA984       0204  22     28.00
WA984       0204  23     29.00
WA984       0204  24     25.00
WA984       0204  25     25.00
WA984       0204  26     30.00
WA984       0204  27     28.00
WA984       0204  28     24.00
WA984       0204  29     24.00
WA984       0304   1     26.00
WA984       0304   2     18.00
WA984       0304   3     19.00
WA984       0304   4     25.00
WA984       0304   5     22.00
WA984       0304   6     21.00
WA984       0304   7     30.00
WA984       0304   8     39.00
WA984       0304   9     32.00
WA984       0304  10     28.00
WA984       0304  11     34.00
WA984       0304  12     29.00
WA984       0304  13     24.00
WA984       0304  14     33.00
WA984       0304  15     30.00
WA984       0304  16     33.00
WA984       0304  17     35.00
WA984       0304  18     27.00
WA984       0304  19     24.00
WA984       0304  20     28.00
WA984       0304  21     44.00
WA984       0304  22     39.00
WA984       0304  23     33.00
WA984       0304  24     28.00
WA984       0304  25     28.00
WA984       0304  26     24.00
WA984       0304  27     29.00
WA984       0304  28     28.00
WA984       0304  29     41.00
WA984       0304  30     30.00
WA984       0304  31     21.00
WA984       0404   1     20.00
WA984       0404   2     28.00
WA984       0404   3     37.00
WA984       0404   4     40.00
WA984       0404   5     39.00
WA984       0404   6     36.00
WA984       0404   7     37.00
WA984       0404   8     33.00
WA984       0404   9     31.00
WA984       0404  10     36.00
WA984       0404  11     41.00
WA984       0404  12     44.00
WA984       0404  13     33.00
WA984       0404  14     31.00
WA984       0404  15     28.00
WA984       0404  16     28.00
WA984       0404  17     30.00
WA984       0404  18     29.00
WA984       0404  19     29.00
WA984       0404  20     29.00
WA984       0404  21     30.00
WA984       0404  22     30.00
WA984       0404  23     32.00
WA984       0404  24     29.00
WA984       0404  25     32.00
WA984       0404  26     46.00
WA984       0404  27     28.00
WA984       0404  28     27.00
WA984       0404  29     33.00
WA984       0404  30     41.00
WA984       0504   1     46.00
WA984       0504   2     48.00
WA984       0504   3     44.00
WA984       0504   4     36.00
WA984       0504   5     34.00
WA984       0504   6     38.00
WA984       0504   7     44.00
WA984       0504   8     36.00
WA984       0504   9     32.00
WA984       0504  10     34.00
WA984       0504  11     32.00
WA984       0504  12     30.00
WA984       0504  13     29.00
WA984       0504  14     35.00
WA984       0504  15     39.00
WA984       0504  16     35.00
WA984       0504  17     36.00
WA984       0504  18     41.00
WA984       0504  19     39.00
WA984       0504  20     40.00
WA984       0504  21     40.00
WA984       0504  22     36.00
WA984       0504  23     33.00
WA984       0504  24     34.00
WA984       0504  25     36.00
WA984       0504  26     42.00
WA984       0504  27     39.00
WA984       0504  28     33.00
WA984       0504  29     32.00
WA984       0504  30     36.00
WA984       0504  31     36.00
WA984       0604   1     36.00
WA984       0604   2     42.00
WA984       0604   3     52.00
WA984       0604   4     51.00
WA984       0604   5     39.00
WA984       0604   6     36.00
WA984       0604   7     34.00
WA984       0604   8     35.00
WA984       0604   9     40.00
WA984       0604  10     35.00
WA984       0604  11     34.00
WA984       0604  12     35.00
WA984       0604  13     40.00
WA984       0604  14     36.00
WA984       0604  15     34.00
WA984       0604  16     41.00
WA984       0604  17     46.00
WA984       0604  18     43.00
WA984       0604  19     44.00
WA984       0604  20     43.00
WA984       0604  21     52.00
WA984       0604  22     58.00
WA984       0604  23     60.00
WA984       0604  24     54.00
WA984       0604  25     55.00
WA984       0604  26     53.00
WA984       0604  27     48.00
WA984       0604  28     51.00
WA984       0604  29     52.00
WA984       0604  30     52.00
WA984       0704   1     50.00
WA984       0704   2     51.00
WA984       0704   3     47.00
WA984       0704   4     47.00
WA984       0704   5     48.00
WA984       0704   6     52.00
WA984       0704   7     41.00
WA984       0704   8     38.00
WA984       0704   9     47.00
WA984       0704  10     44.00
WA984       0704  11     40.00
WA984       0704  12     47.00
WA984       0704  13     58.00
WA984       0704  14     58.00
WA984       0704  15     59.00
WA984       0704  16     55.00
WA984       0704  17     65.00
WA984       0704  18     54.00
WA984       0704  19     52.00
WA984       0704  20     49.00
WA984       0704  21     46.00
WA984       0704  22     53.00
WA984       0704  23     57.00
WA984       0704  24     62.00
WA984       0704  25     58.00
WA984       0704  26     56.00
WA984       0704  27     54.00
WA984       0704  28     53.00
WA984       0704  29     56.00
WA984       0704  30     57.00
WA984       0704  31     56.00
WA984       0804   1     61.00
WA984       0804   2     59.00
WA984       0804   3     52.00
WA984       0804   4     50.00
WA984       0804   5     49.00
WA984       0804   6     44.00
WA984       0804   7     42.00
WA984       0804   8     47.00
WA984       0804   9     53.00
WA984       0804  10     56.00
WA984       0804  11     60.00
WA984       0804  12     63.00
WA984       0804  13     64.00
WA984       0804  14     62.00
WA984       0804  15     63.00
WA984       0804  16     62.00
WA984       0804  17     55.00
WA984       0804  18     57.00
WA984       0804  19     57.00
WA984       0804  20     58.00
WA984       0804  21     54.00
WA984       0804  22     42.00
WA984       0804  23     42.00
WA984       0804  24     45.00
WA984       0804  25     43.00
WA984       0804  26     42.00
WA984       0804  27     43.00
WA984       0804  28     46.00
WA984       0804  29     49.00
WA984       0804  30     54.00
WA984       0804  31     59.00
WA984       0904   1     41.00
WA984       0904   2     38.00
WA984       0904   3     36.00
WA984       0904   4     42.00
WA984       0904   5     39.00
WA984       0904   6     43.00
WA984       0904   7     46.00
WA984       0904   8     48.00
WA984       0904   9     45.00
WA984       0904  10     44.00
WA984       0904  11     45.00
WA984       0904  12     40.00
WA984       0904  13     38.00
WA984       0904  14     38.00
WA984       0904  15     40.00
WA984       0904  16     40.00
WA984       0904  17     41.00
WA984       0904  18     36.00
WA984       0904  19     34.00
WA984       0904  20     34.00
WA984       0904  21     33.00
WA984       0904  22     41.00
WA984       0904  23     45.00
WA984       0904  24     45.00
WA984       0904  25     54.00
WA984       0904  26     50.00
WA984       0904  27     55.00
WA984       0904  28     53.00
WA984       0904  29     46.00
WA984       0904  30     43.00
WA984       1004   1     44.00
WA984       1004   2     44.00
WA984       1004   3     47.00
WA984       1004   4     47.00
WA984       1004   5     47.00
WA984       1004   6     42.00
WA984       1004   7     41.00
WA984       1004   8     42.00
WA984       1004   9     34.00
WA984       1004  10     33.00
WA984       1004  11     37.00
WA984       1004  12     41.00
WA984       1004  13     40.00
WA984       1004  14     48.00
WA984       1004  15     43.00
WA984       1004  16     42.00
WA984       1004  17     33.00
WA984       1004  18     30.00
WA984       1004  19     32.00
WA984       1004  20     34.00
WA984       1004  21     30.00
WA984       1004  22     30.00
WA984       1004  23     28.00
WA984       1004  24     28.00
WA984       1004  25     28.00
WA984       1004  26     32.00
WA984       1004  27     38.00
WA984       1004  28     32.00
WA984       1004  29     32.00
WA984       1004  30     27.00
WA984       1004  31     21.00
WA984       1104   1     22.00
WA984       1104   2     31.00
WA984       1104   3     24.00
WA984       1104   4     23.00
WA984       1104   5     39.00
WA984       1104   6     40.00
WA984       1104   7     45.00
WA984       1104   8     48.00
WA984       1104   9     40.00
WA984       1104  10     39.00
WA984       1104  11     35.00
WA984       1104  12     33.00
WA984       1104  13     28.00
WA984       1104  14     31.00
WA984       1104  15     35.00
WA984       1104  16     33.00
WA984       1104  17     32.00
WA984       1104  18     26.00
WA984       1104  19     25.00
WA984       1104  20     18.00
WA984       1104  21     22.00
WA984       1104  22     31.00
WA984       1104  23     31.00
WA984       1104  24     33.00
WA984       1104  25     26.00
WA984       1104  26     24.00
WA984       1104  27     21.00
WA984       1104  28     13.00
WA984       1104  29     14.00
WA984       1104  30     21.00
WA984       1204   1     22.00
WA984       1204   2     22.00
WA984       1204   3     26.00
WA984       1204   4     26.00
WA984       1204   5     20.00
WA984       1204   6     21.00
WA984       1204   7     26.00
WA984       1204   8     27.00
WA984       1204   9     28.00
WA984       1204  10     39.00
WA984       1204  11     25.00
WA984       1204  12     23.00
WA984       1204  13     36.00
WA984       1204  14     32.00
WA984       1204  15     29.00
WA984       1204  16     34.00
WA984       1204  17     35.00
WA984       1204  18     36.00
WA984       1204  19     26.00
WA984       1204  20     19.00
WA984       1204  21     20.00
WA984       1204  22     14.00
WA984       1204  23     14.00
WA984       1204  24     31.00
WA984       1204  25     29.00
WA984       1204  26     30.00
WA984       1204  27     33.00
WA984       1204  28     33.00
WA984       1204  29     29.00
WA984       1204  30     25.00
WA984       1204  31     22.00
WA984       0105   1     23.00
WA984       0105   2     18.00
WA984       0105   3     18.00
WA984       0105   4     13.00
WA984       0105   5      9.00
WA984       0105   6     11.00
WA984       0105   7     20.00
WA984       0105   8     19.00
WA984       0105   9     23.00
WA984       0105  10     23.00
WA984       0105  11     16.00
WA984       0105  12     19.00
WA984       0105  13     19.00
WA984       0105  14     11.00
WA984       0105  15     13.00
WA984       0105  16     28.00
WA984       0105  17     31.00
WA984       0105  18     36.00
WA984       0105  19     39.00
WA984       0105  20     40.00
WA984       0105  21     38.00
WA984       0105  22     40.00
WA984       0105  23     42.00
WA984       0105  24     40.00
WA984       0105  25     39.00
WA984       0105  26     37.00
WA984       0105  27     33.00
WA984       0105  28     31.00
WA984       0105  29     27.00
WA984       0105  30     29.00
WA984       0105  31     28.00
WA984       0205   1     26.00
WA984       0205   2     37.00
WA984       0205   3     41.00
WA984       0205   4     25.00
WA984       0205   5     18.00
WA984       0205   6     19.00
WA984       0205   7     17.00
WA984       0205   8     17.00
WA984       0205   9     26.00
WA984       0205  10     28.00
WA984       0205  11     36.00
WA984       0205  12     30.00
WA984       0205  13     19.00
WA984       0205  14     15.00
WA984       0205  15     15.00
WA984       0205  16     18.00
WA984       0205  17     26.00
WA984       0205  18     26.00
WA984       0205  19     29.00
WA984       0205  20     28.00
WA984       0205  21     23.00
WA984       0205  22     28.00
WA984       0205  23     35.00
WA984       0205  24     34.00
WA984       0205  25     35.00
WA984       0205  26     32.00
WA984       0205  27     36.00
WA984       0205  28     31.00
WA984       0305   1     30.00
WA984       0305   2     31.00
WA984       0305   3     30.00
WA984       0305   4     34.00
WA984       0305   5     33.00
WA984       0305   6     36.00
WA984       0305   7     39.00
WA984       0305   8     36.00
WA984       0305   9     37.00
WA984       0305  10     35.00
WA984       0305  11     43.00
WA984       0305  12     28.00
WA984       0305  13     26.00
WA984       0305  14     28.00
WA984       0305  15     32.00
WA984       0305  16     24.00
WA984       0305  17     23.00
WA984       0305  18     26.00
WA984       0305  19     30.00
WA984       0305  20     30.00
WA984       0305  21     25.00
WA984       0305  22     27.00
WA984       0305  23     23.00
WA984       0305  24     23.00
WA984       0305  25     22.00
WA984       0305  26     24.00
WA984       0305  27     33.00
WA984       0305  28     27.00
WA984       0305  29     24.00
WA984       0305  30     22.00
WA984       0305  31     23.00
WA984       0405   1     29.00
WA984       0405   2     27.00
WA984       0405   3     31.00
WA984       0405   4     22.00
WA984       0405   5     23.00
WA984       0405   6     37.00
WA984       0405   7     30.00
WA984       0405   8     26.00
WA984       0405   9     27.00
WA984       0405  10     25.00
WA984       0405  11     29.00
WA984       0405  12     25.00
WA984       0405  13     23.00
WA984       0405  14     24.00
WA984       0405  15     26.00
WA984       0405  16     34.00
WA984       0405  17     29.00
WA984       0405  18     27.00
WA984       0405  19     30.00
WA984       0405  20     33.00
WA984       0405  21     33.00
WA984       0405  22     39.00
WA984       0405  23     39.00
WA984       0405  24     38.00
WA984       0405  25     41.00
WA984       0405  26     45.00
WA984       0405  27     28.00
WA984       0405  28     26.00
WA984       0405  29     32.00
WA984       0405  30     32.00
WA984       0505   1     37.00
WA984       0505   2     40.00
WA984       0505   3     37.00
WA984       0505   4     41.00
WA984       0505   5     43.00
WA984       0505   6     40.00
WA984       0505   7     38.00
WA984       0505   8     40.00
WA984       0505   9     37.00
WA984       0505  10     33.00
WA984       0505  11     36.00
WA984       0505  12     38.00
WA984       0505  13     44.00
WA984       0505  14     45.00
WA984       0505  15     39.00
WA984       0505  16     36.00
WA984       0505  17     32.00
WA984       0505  18     38.00
WA984       0505  19     35.00
WA984       0505  20     36.00
WA984       0505  21     32.00
WA984       0505  22     34.00
WA984       0505  23     31.00
WA984       0505  24     32.00
WA984       0505  25     38.00
WA984       0505  26     46.00
WA984       0505  27     51.00
WA984       0505  28     56.00
WA984       0505  29     52.00
WA984       0505  30     47.00
WA984       0505  31     38.00
WA984       0605   1     36.00
WA984       0605   2     36.00
WA984       0605   3     40.00
WA984       0605   4     39.00
WA984       0605   5     33.00
WA984       0605   6     33.00
WA984       0605   7     32.00
WA984       0605   8     34.00
WA984       0605   9     41.00
WA984       0605  10     42.00
WA984       0605  11     36.00
WA984       0605  12     33.00
WA984       0605  13     39.00
WA984       0605  14     41.00
WA984       0605  15     37.00
WA984       0605  16     47.00
WA984       0605  17     37.00
WA984       0605  18     39.00
WA984       0605  19     41.00
WA984       0605  20     52.00
WA984       0605  21     50.00
WA984       0605  22     43.00
WA984       0605  23     39.00
WA984       0605  24     46.00
WA984       0605  25     48.00
WA984       0605  26     45.00
WA984       0605  27     43.00
WA984       0605  28     44.00
WA984       0605  29     45.00
WA984       0605  30     49.00
WA984       0705   1     48.00
WA984       0705   2     41.00
WA984       0705   3     44.00
WA984       0705   4     48.00
WA984       0705   5     55.00
WA984       0705   6     48.00
WA984       0705   7     45.00
WA984       0705   8     44.00
WA984       0705   9     42.00
WA984       0705  10     45.00
WA984       0705  11     48.00
WA984       0705  12     50.00
WA984       0705  13     49.00
WA984       0705  14     49.00
WA984       0705  15     57.00
WA984       0705  16     47.00
WA984       0705  17     45.00
WA984       0705  18     54.00
WA984       0705  19     54.00
WA984       0705  20     55.00
WA984       0705  21     59.00
WA984       0705  22     51.00
WA984       0705  23     51.00
WA984       0705  24     49.00
WA984       0705  25     48.00
WA984       0705  26     52.00
WA984       0705  27     57.00
WA984       0705  28     62.00
WA984       0705  29     58.00
WA984       0705  30     61.00
WA984       0705  31     62.00
WA984       0805   1     55.00
WA984       0805   2     49.00
WA984       0805   3     50.00
WA984       0805   4     58.00
WA984       0805   5     62.00
WA984       0805   6     63.00
WA984       0805   7     61.00
WA984       0805   8     60.00
WA984       0805   9     58.00
WA984       0805  10     53.00
WA984       0805  11     53.00
WA984       0805  12     47.00
WA984       0805  13     44.00
WA984       0805  14     50.00
WA984       0805  15     56.00
WA984       0805  16     57.00
WA984       0805  17     46.00
WA984       0805  18     45.00
WA984       0805  19     47.00
WA984       0805  20     55.00
WA984       0805  21     63.00
WA984       0805  22     54.00
WA984       0805  23     42.00
WA984       0805  24     40.00
WA984       0805  25     48.00
WA984       0805  26     53.00
WA984       0805  27     56.00
WA984       0805  28     55.00
WA984       0805  29     41.00
WA984       0805  30     39.00
WA984       0805  31     45.00
WA984       0905   1     47.00
WA984       0905   2     53.00
WA984       0905   3     49.00
WA984       0905   4     43.00
WA984       0905   5     41.00
WA984       0905   6     47.00
WA984       0905   7     49.00
WA984       0905   8     53.00
WA984       0905   9     36.00
WA984       0905  10     35.00
WA984       0905  11     35.00
WA984       0905  12     38.00
WA984       0905  13     40.00
WA984       0905  14     43.00
WA984       0905  15     45.00
WA984       0905  16     38.00
WA984       0905  17     37.00
WA984       0905  18     38.00
WA984       0905  19     48.00
WA984       0905  20     40.00
WA984       0905  21     39.00
WA984       0905  22     38.00
WA984       0905  23     36.00
WA984       0905  24     36.00
WA984       0905  25     37.00
WA984       0905  26     47.00
WA984       0905  27     42.00
WA984       0905  28     43.00
WA984       0905  29     51.00
WA984       0905  30     45.00
WA984       1005   1     34.00
WA984       1005   2     32.00
WA984       1005   3     30.00
WA984       1005   4     30.00
WA984       1005   5     33.00
WA984       1005   6     41.00
WA984       1005   7     33.00
WA984       1005   8     32.00
WA984       1005   9     34.00
WA984       1005  10     38.00
WA984       1005  11     39.00
WA984       1005  12     38.00
WA984       1005  13     42.00
WA984       1005  14     38.00
WA984       1005  15     40.00
WA984       1005  16     40.00
WA984       1005  17     33.00
WA984       1005  18     47.00
WA984       1005  19     39.00
WA984       1005  20     38.00
WA984       1005  21     38.00
WA984       1005  22     47.00
WA984       1005  23     48.00
WA984       1005  24     49.00
WA984       1005  25     44.00
WA984       1005  26     28.00
WA984       1005  27     28.00
WA984       1005  28     31.00
WA984       1005  29     30.00
WA984       1005  30     32.00
WA984       1005  31     32.00
WA984       1105   1     31.00
WA984       1105   2     27.00
WA984       1105   3     28.00
WA984       1105   4     26.00
WA984       1105   5     25.00
WA984       1105   6     27.00
WA984       1105   7     26.00
WA984       1105   8     20.00
WA984       1105   9     28.00
WA984       1105  10     36.00
WA984       1105  11     28.00
WA984       1105  12     24.00
WA984       1105  13     27.00
WA984       1105  14     16.00
WA984       1105  15     16.00
WA984       1105  16     32.00
WA984       1105  17     30.00
WA984       1105  18     35.00
WA984       1105  19     35.00
WA984       1105  20     40.00
WA984       1105  21     41.00
WA984       1105  22     42.00
WA984       1105  23     39.00
WA984       1105  24     39.00
WA984       1105  25     29.00
WA984       1105  26     17.00
WA984       1105  27     16.00
WA984       1105  28     17.00
WA984       1105  29     20.00
WA984       1105  30     19.00
WA984       1205   1     21.00
WA984       1205   2     22.00
WA984       1205   3     17.00
WA984       1205   4     11.00
WA984       1205   5     19.00
WA984       1205   6      6.00
WA984       1205   7      8.00
WA984       1205   8     12.00
WA984       1205   9     24.00
WA984       1205  10     31.00
WA984       1205  11     38.00
WA984       1205  12     22.00
WA984       1205  13     17.00
WA984       1205  14     17.00
WA984       1205  15     17.00
WA984       1205  16     14.00
WA984       1205  17      8.00
WA984       1205  18     14.00
WA984       1205  19     26.00
WA984       1205  20     34.00
WA984       1205  21     35.00
WA984       1205  22     34.00
WA984       1205  23     33.00
WA984       1205  24     39.00
WA984       1205  25     34.00
WA984       1205  26     29.00
WA984       1205  27     30.00
WA984       1205  28     28.00
WA984       1205  29     27.00
WA984       1205  30     27.00
WA984       1205  31     28.00
WA984       0106   1     28.00
WA984       0106   2     29.00
WA984       0106   3     25.00
WA984       0106   4     26.00
WA984       0106   5     33.00
WA984       0106   6     36.00
WA984       0106   7     25.00
WA984       0106   8     25.00
WA984       0106   9     26.00
WA984       0106  10     30.00
WA984       0106  11     25.00
WA984       0106  12     24.00
WA984       0106  13     30.00
WA984       0106  14     24.00
WA984       0106  15     19.00
WA984       0106  16     20.00
WA984       0106  17     27.00
WA984       0106  18     23.00
WA984       0106  19     26.00
WA984       0106  20     25.00
WA984       0106  21     20.00
WA984       0106  22     21.00
WA984       0106  23     27.00
WA984       0106  24     32.00
WA984       0106  25     29.00
WA984       0106  26     24.00
WA984       0106  27     23.00
WA984       0106  28     24.00
WA984       0106  29     25.00
WA984       0106  30     25.00
WA984       0106  31     24.00
WA984       0206   1     28.00
WA984       0206   2     28.00
WA984       0206   3     28.00
WA984       0206   4     22.00
WA984       0206   5     21.00
WA984       0206   6     26.00
WA984       0206   7     32.00
WA984       0206   8     25.00
WA984       0206   9     18.00
WA984       0206  10     19.00
WA984       0206  11     21.00
WA984       0206  12     26.00
WA984       0206  13     17.00
WA984       0206  14     13.00
WA984       0206  15     10.00
WA984       0206  16      1.00
WA984       0206  17    -10.00
WA984       0206  18      4.00
WA984       0206  19      5.00
WA984       0206  20     16.00
WA984       0206  21     21.00
WA984       0206  22     24.00
WA984       0206  23     25.00
WA984       0206  24     18.00
WA984       0206  25     21.00
WA984       0206  26     34.00
WA984       0206  27     34.00
WA984       0206  28     28.00
WA984       0306   1     28.00
WA984       0306   2     24.00
WA984       0306   3     22.00
WA984       0306   4     25.00
WA984       0306   5     27.00
WA984       0306   6     28.00
WA984       0306   7     26.00
WA984       0306   8     18.00
WA984       0306   9     16.00
WA984       0306  10     17.00
WA984       0306  11     17.00
WA984       0306  12     18.00
WA984       0306  13     16.00
WA984       0306  14     22.00
WA984       0306  15     21.00
WA984       0306  16     26.00
WA984       0306  17     26.00
WA984       0306  18     20.00
WA984       0306  19     21.00
WA984       0306  20     22.00
WA984       0306  21     27.00
WA984       0306  22     27.00
WA984       0306  23     33.00
WA984       0306  24     34.00
WA984       0306  25     26.00
WA984       0306  26     21.00
WA984       0306  27     24.00
WA984       0306  28     33.00
WA984       0306  29     31.00
WA984       0306  30     31.00
WA984       0306  31     32.00
WA984       0406   1     27.00
WA984       0406   2     26.00
WA984       0406   3     34.00
WA984       0406   4     34.00
WA984       0406   5     34.00
WA984       0406   6     29.00
WA984       0406   7     31.00
WA984       0406   8     31.00
WA984       0406   9     30.00
WA984       0406  10     30.00
WA984       0406  11     29.00
WA984       0406  12     35.00
WA984       0406  13     35.00
WA984       0406  14     30.00
WA984       0406  15     26.00
WA984       0406  16     22.00
WA984       0406  17     21.00
WA984       0406  18     24.00
WA984       0406  19     33.00
WA984       0406  20     40.00
WA984       0406  21     31.00
WA984       0406  22     30.00
WA984       0406  23     30.00
WA984       0406  24     27.00
WA984       0406  25     31.00
WA984       0406  26     35.00
WA984       0406  27     35.00
WA984       0406  28     39.00
WA984       0406  29     30.00
WA984       0406  30     25.00
WA984       0506   1     24.00
WA984       0506   2     23.00
WA984       0506   3     31.00
WA984       0506   4     31.00
WA984       0506   5     41.00
WA984       0506   6     37.00
WA984       0506   7     34.00
WA984       0506   8     28.00
WA984       0506   9     25.00
WA984       0506  10     34.00
WA984       0506  11     39.00
WA984       0506  12     35.00
WA984       0506  13     33.00
WA984       0506  14     47.00
WA984       0506  15     56.00
WA984       0506  16     59.00
WA984       0506  17     58.00
WA984       0506  18     55.00
WA984       0506  19     49.00
WA984       0506  20     44.00
WA984       0506  21     45.00
WA984       0506  22     44.00
WA984       0506  23     41.00
WA984       0506  24     38.00
WA984       0506  25     34.00
WA984       0506  26     33.00
WA984       0506  27     33.00
WA984       0506  28     35.00
WA984       0506  29     35.00
WA984       0506  30     40.00
WA984       0506  31     48.00
WA984       0606   1     51.00
WA984       0606   2     44.00
WA984       0606   3     42.00
WA984       0606   4     42.00
WA984       0606   5     41.00
WA984       0606   6     49.00
WA984       0606   7     50.00
WA984       0606   8     43.00
WA984       0606   9     41.00
WA984       0606  10     41.00
WA984       0606  11     41.00
WA984       0606  12     46.00
WA984       0606  13     44.00
WA984       0606  14     40.00
WA984       0606  15     40.00
WA984       0606  16     42.00
WA984       0606  17     36.00
WA984       0606  18     40.00
WA984       0606  19     40.00
WA984       0606  20     38.00
WA984       0606  21     40.00
WA984       0606  22     45.00
WA984       0606  23     47.00
WA984       0606  24     51.00
WA984       0606  25     54.00
WA984       0606  26     59.00
WA984       0606  27     62.00
WA984       0606  28     57.00
WA984       0606  29     52.00
WA984       0606  30     51.00
WA984       0706   1     56.00
WA984       0706   2     58.00
WA984       0706   3     59.00
WA984       0706   4     57.00
WA984       0706   5     49.00
WA984       0706   6     48.00
WA984       0706   7     47.00
WA984       0706   8     55.00
WA984       0706   9     57.00
WA984       0706  10     55.00
WA984       0706  11     54.00
WA984       0706  12     49.00
WA984       0706  13     46.00
WA984       0706  14     54.00
WA984       0706  15     55.00
WA984       0706  16     56.00
WA984       0706  17     52.00
WA984       0706  18     50.00
WA984       0706  19     50.00
WA984       0706  20     53.00
WA984       0706  21     63.00
WA984       0706  22     65.00
WA984       0706  23     66.00
WA984       0706  24     64.00
WA984       0706  25     60.00
WA984       0706  26     60.00
WA984       0706  27     60.00
WA984       0706  28     57.00
WA984       0706  29     52.00
WA984       0706  30     40.00
WA984       0706  31     40.00
WA984       0806   1     43.00
WA984       0806   2     46.00
WA984       0806   3     49.00
WA984       0806   4     51.00
WA984       0806   5     51.00
WA984       0806   6     55.00
WA984       0806   7     61.00
WA984       0806   8     49.00
WA984       0806   9     49.00
WA984       0806  10     47.00
WA984       0806  11     41.00
WA984       0806  12     43.00
WA984       0806  13     48.00
WA984       0806  14     55.00
WA984       0806  15     53.00
WA984       0806  16     50.00
WA984       0806  17     47.00
WA984       0806  18     52.00
WA984       0806  19     58.00
WA984       0806  20     59.00
WA984       0806  21     64.00
WA984       0806  22     57.00
WA984       0806  23     48.00
WA984       0806  24     47.00
WA984       0806  25     45.00
WA984       0806  26     48.00
WA984       0806  27     55.00
WA984       0806  28     61.00
WA984       0806  29     41.00
WA984       0806  30     37.00
WA984       0806  31     38.00
WA984       0906   1     44.00
WA984       0906   2     56.00
WA984       0906   3     63.00
WA984       0906   4     65.00
WA984       0906   5     64.00
WA984       0906   6     60.00
WA984       0906   7     57.00
WA984       0906   8     58.00
WA984       0906   9     44.00
WA984       0906  10     44.00
WA984       0906  11     53.00
WA984       0906  12     52.00
WA984       0906  13     40.00
WA984       0906  14     32.00
WA984       0906  15     34.00
WA984       0906  16     35.00
WA984       0906  17     34.00
WA984       0906  18     44.00
WA984       0906  19     38.00
WA984       0906  20     38.00
WA984       0906  21     34.00
WA984       0906  22     32.00
WA984       0906  23     39.00
WA984       0906  24     43.00
WA984       0906  25     49.00
WA984       0906  26     49.00
WA984       0906  27     51.00
WA984       0906  28     51.00
WA984       0906  29     51.00
WA984       0906  30     51.00
WA984       1006   1     44.00
WA984       1006   2     42.00
WA984       1006   3     42.00
WA984       1006   4     44.00
WA984       1006   5     43.00
WA984       1006   6     38.00
WA984       1006   7     34.00
WA984       1006   8     32.00
WA984       1006   9     31.00
WA984       1006  10     34.00
WA984       1006  11     38.00
WA984       1006  12     42.00
WA984       1006  13     48.00
WA984       1006  14     42.00
WA984       1006  15     35.00
WA984       1006  16     33.00
WA984       1006  17     33.00
WA984       1006  18     33.00
WA984       1006  19     38.00
WA984       1006  20     32.00
WA984       1006  21     33.00
WA984       1006  22     36.00
WA984       1006  23     39.00
WA984       1006  24     31.00
WA984       1006  25     29.00
WA984       1006  26     31.00
WA984       1006  27     40.00
WA984       1006  28     44.00
WA984       1006  29     21.00
WA984       1006  30     13.00
WA984       1006  31     15.00
WA984       1106   1     24.00
WA984       1106   2     34.00
WA984       1106   3     36.00
WA984       1106   4     38.00
WA984       1106   5     38.00
WA984       1106   6     46.00
WA984       1106   7     35.00
WA984       1106   8     30.00
WA984       1106   9     27.00
WA984       1106  10     26.00
WA984       1106  11     26.00
WA984       1106  12     27.00
WA984       1106  13     24.00
WA984       1106  14     21.00
WA984       1106  15     25.00
WA984       1106  16     21.00
WA984       1106  17     26.00
WA984       1106  18     26.00
WA984       1106  19     36.00
WA984       1106  20     32.00
WA984       1106  21     27.00
WA984       1106  22     26.00
WA984       1106  23     21.00
WA984       1106  24     21.00
WA984       1106  25     14.00
WA984       1106  26     18.00
WA984       1106  27     12.00
WA984       1106  28      2.00
WA984       1106  29      0.00
WA984       1106  30     14.00
WA984       1206   1     17.00
WA984       1206   2     14.00
WA984       1206   3     19.00
WA984       1206   4     27.00
WA984       1206   5     27.00
