$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:05 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       0104   6     -6.00
WA832       0104   7     16.00
WA832       0104   8     25.00
WA832       0104   9     29.00
WA832       0104  10     29.00
WA832       0104  11     29.00
WA832       0104  12     26.00
WA832       0104  13     31.00
WA832       0104  14     34.00
WA832       0104  15     29.00
WA832       0104  16     26.00
WA832       0104  17     23.00
WA832       0104  18     24.00
WA832       0104  19     26.00
WA832       0104  20     25.00
WA832       0104  21     26.00
WA832       0104  22     30.00
WA832       0104  23     29.00
WA832       0104  24     17.00
WA832       0104  25     16.00
WA832       0104  26     20.00
WA832       0104  27     26.00
WA832       0104  28     26.00
WA832       0104  29     32.00
WA832       0104  30     19.00
WA832       0104  31     17.00
WA832       0204   1     15.00
WA832       0204   2     14.00
WA832       0204   3   -999.00
WA832       0204   4     20.00
WA832       0204   5     20.00
WA832       0204   6     22.00
WA832       0204   7     21.00
WA832       0204   8     22.00
WA832       0204   9     25.00
WA832       0204  10     26.00
WA832       0204  11     20.00
WA832       0204  12     18.00
WA832       0204  13     21.00
WA832       0204  14     24.00
WA832       0204  15     24.00
WA832       0204  16     23.00
WA832       0204  17     22.00
WA832       0204  18     26.00
WA832       0204  19   -999.00
WA832       0204  20     22.00
WA832       0204  21     19.00
WA832       0204  22     21.00
WA832       0204  23     26.00
WA832       0204  24     23.00
WA832       0204  25     19.00
WA832       0204  26     24.00
WA832       0204  27     25.00
WA832       0204  28     25.00
WA832       0204  29     24.00
WA832       0304   1     24.00
WA832       0304   2     21.00
WA832       0304   3     20.00
WA832       0304   4     22.00
WA832       0304   5     18.00
WA832       0304   6     18.00
WA832       0304   7     28.00
WA832       0304   8     40.00
WA832       0304   9     32.00
WA832       0304  10     32.00
WA832       0304  11     35.00
WA832       0304  12     30.00
WA832       0304  13     26.00
WA832       0304  14     30.00
WA832       0304  15     32.00
WA832       0304  16     33.00
WA832       0304  17     34.00
WA832       0304  18     19.00
WA832       0304  19     19.00
WA832       0304  20     20.00
WA832       0304  21     31.00
WA832       0304  22     40.00
WA832       0304  23     32.00
WA832       0304  24     23.00
WA832       0304  25     23.00
WA832       0304  26     23.00
WA832       0304  27     25.00
WA832       0304  28     28.00
WA832       0304  29     29.00
WA832       0304  30     23.00
WA832       0304  31     20.00
WA832       0404   1     22.00
WA832       0404   2     28.00
WA832       0404   3     36.00
WA832       0404   4     39.00
WA832       0404   5     40.00
WA832       0404   6     40.00
WA832       0404   7     35.00
WA832       0404   8     33.00
WA832       0404   9     36.00
WA832       0404  10     39.00
WA832       0404  11     36.00
WA832       0404  12     43.00
WA832       0404  13     32.00
WA832       0404  14     28.00
WA832       0404  15     27.00
WA832       0404  16     28.00
WA832       0404  17     27.00
WA832       0404  18     29.00
WA832       0404  19     28.00
WA832       0404  20     26.00
WA832       0404  21     27.00
WA832       0404  22     34.00
WA832       0404  23     30.00
WA832       0404  24     29.00
WA832       0404  25     37.00
WA832       0404  26     46.00
WA832       0404  27     26.00
WA832       0404  28     29.00
WA832       0404  29     37.00
WA832       0404  30     41.00
WA832       0504   1     48.00
WA832       0504   2     44.00
WA832       0504   3     42.00
WA832       0504   4     33.00
WA832       0504   5     30.00
WA832       0504   6     33.00
WA832       0504   7     40.00
WA832       0504   8     34.00
WA832       0504   9     34.00
WA832       0504  10     33.00
WA832       0504  11     31.00
WA832       0504  12     30.00
WA832       0504  13     34.00
WA832       0504  14     35.00
WA832       0504  15     38.00
WA832       0504  16     34.00
WA832       0504  17     36.00
WA832       0504  18     39.00
WA832       0504  19     41.00
WA832       0504  20     40.00
WA832       0504  21     36.00
WA832       0504  22     32.00
WA832       0504  23     33.00
WA832       0504  24     36.00
WA832       0504  25     40.00
WA832       0504  26     39.00
WA832       0504  27     33.00
WA832       0504  28     32.00
WA832       0504  29     32.00
WA832       0504  30     34.00
WA832       0504  31     32.00
WA832       0604   1     36.00
WA832       0604   2     42.00
WA832       0604   3     46.00
WA832       0604   4     56.00
WA832       0604   5     36.00
WA832       0604   6     34.00
WA832       0604   7     36.00
WA832       0604   8     39.00
WA832       0604   9     38.00
WA832       0604  10     37.00
WA832       0604  11     34.00
WA832       0604  12   -999.00
WA832       0604  13     34.00
WA832       0604  14     32.00
WA832       0604  15     32.00
WA832       0604  16     43.00
WA832       0604  17     46.00
WA832       0604  18     44.00
WA832       0604  19   -999.00
WA832       0604  20     51.00
WA832       0604  21     60.00
WA832       0604  22     61.00
WA832       0604  23     61.00
WA832       0604  24     61.00
WA832       0604  25     60.00
WA832       0604  26     50.00
WA832       0604  27     46.00
WA832       0604  28     53.00
WA832       0604  29     57.00
WA832       0604  30     54.00
WA832       0704   1     53.00
WA832       0704   2     51.00
WA832       0704   3     47.00
WA832       0704   4     47.00
WA832       0704   5     52.00
WA832       0704   6     46.00
WA832       0704   7     38.00
WA832       0704   8     38.00
WA832       0704   9     45.00
WA832       0704  10     39.00
WA832       0704  11     38.00
WA832       0704  12     48.00
WA832       0704  13     58.00
WA832       0704  14     60.00
WA832       0704  15     60.00
WA832       0704  16     59.00
WA832       0704  17     67.00
WA832       0704  18     61.00
WA832       0704  19     49.00
WA832       0704  20     48.00
WA832       0704  21   -999.00
WA832       0704  22     54.00
WA832       0704  23     58.00
WA832       0704  24     60.00
WA832       0704  25     61.00
WA832       0704  26     58.00
WA832       0704  27     54.00
WA832       0704  28     59.00
WA832       0704  29     60.00
WA832       0704  30     57.00
WA832       0704  31     61.00
WA832       0804   1   -999.00
WA832       0804   2   -999.00
WA832       0804   3     52.00
WA832       0804   4     51.00
WA832       0804   5     46.00
WA832       0804   6   -999.00
WA832       0804   7     42.00
WA832       0804   8     47.00
WA832       0804   9   -999.00
WA832       0804  10     65.00
WA832       0804  11     62.00
WA832       0804  12     67.00
WA832       0804  13     69.00
WA832       0804  14     65.00
WA832       0804  15     65.00
WA832       0804  16     67.00
WA832       0804  17     62.00
WA832       0804  18     60.00
WA832       0804  19     61.00
WA832       0804  20     57.00
WA832       0804  21     49.00
WA832       0804  22     43.00
WA832       0804  23     41.00
WA832       0804  24     42.00
WA832       0804  25     42.00
WA832       0804  26     43.00
WA832       0804  27     45.00
WA832       0804  28     45.00
WA832       0804  29     50.00
WA832       0804  30     56.00
WA832       0804  31     60.00
WA832       0904   1     37.00
WA832       0904   2     36.00
WA832       0904   3     40.00
WA832       0904   4     41.00
WA832       0904   5     39.00
WA832       0904   6     43.00
WA832       0904   7     49.00
WA832       0904   8     45.00
WA832       0904   9     42.00
WA832       0904  10     41.00
WA832       0904  11     42.00
WA832       0904  12     38.00
WA832       0904  13     36.00
WA832       0904  14     35.00
WA832       0904  15     37.00
WA832       0904  16     37.00
WA832       0904  17     36.00
WA832       0904  18     32.00
WA832       0904  19     32.00
WA832       0904  20     33.00
WA832       0904  21     34.00
WA832       0904  22     44.00
WA832       0904  23     44.00
WA832       0904  24     48.00
WA832       0904  25     50.00
WA832       0904  26     51.00
WA832       0904  27     51.00
WA832       0904  28     56.00
WA832       0904  29     46.00
WA832       0904  30     42.00
WA832       1004   1     40.00
WA832       1004   2     44.00
WA832       1004   3     46.00
WA832       1004   4     51.00
WA832       1004   5     49.00
WA832       1004   6     41.00
WA832       1004   7     36.00
WA832       1004   8     35.00
WA832       1004   9     32.00
WA832       1004  10     35.00
WA832       1004  11     39.00
WA832       1004  12     43.00
WA832       1004  13     45.00
WA832       1004  14     48.00
WA832       1004  15     43.00
WA832       1004  16     37.00
WA832       1004  17     30.00
WA832       1004  18     28.00
WA832       1004  19     31.00
WA832       1004  20     32.00
WA832       1004  21     28.00
WA832       1004  22     28.00
WA832       1004  23     25.00
WA832       1004  24     24.00
WA832       1004  25     25.00
WA832       1004  26     25.00
WA832       1004  27     32.00
WA832       1004  28     30.00
WA832       1004  29     29.00
WA832       1004  30     25.00
WA832       1004  31     23.00
WA832       1104   1     23.00
WA832       1104   2     28.00
WA832       1104   3     24.00
WA832       1104   4     32.00
WA832       1104   5     42.00
WA832       1104   6     45.00
WA832       1104   7     47.00
WA832       1104   8     44.00
WA832       1104   9     35.00
WA832       1104  10     31.00
WA832       1104  11     33.00
WA832       1104  12     32.00
WA832       1104  13     30.00
WA832       1104  14     29.00
WA832       1104  15     31.00
WA832       1104  16     25.00
WA832       1104  17     25.00
WA832       1104  18     25.00
WA832       1104  19     23.00
WA832       1104  20     24.00
WA832       1104  21     31.00
WA832       1104  22     31.00
WA832       1104  23     30.00
WA832       1104  24     36.00
WA832       1104  25     24.00
WA832       1104  26     21.00
WA832       1104  27     17.00
WA832       1104  28     15.00
WA832       1104  29     23.00
WA832       1104  30     23.00
WA832       1204   1     22.00
WA832       1204   2     28.00
WA832       1204   3     32.00
WA832       1204   4     24.00
WA832       1204   5     18.00
WA832       1204   6     18.00
WA832       1204   7     17.00
WA832       1204   8     23.00
WA832       1204   9     25.00
WA832       1204  10     37.00
WA832       1204  11     21.00
WA832       1204  12     16.00
WA832       1204  13     23.00
WA832       1204  14     29.00
WA832       1204  15     31.00
WA832       1204  16     34.00
WA832       1204  17     37.00
WA832       1204  18     40.00
WA832       1204  19     25.00
WA832       1204  20     21.00
WA832       1204  21     23.00
WA832       1204  22     19.00
WA832       1204  23     20.00
WA832       1204  24     35.00
WA832       1204  25     27.00
WA832       1204  26     24.00
WA832       1204  27     25.00
WA832       1204  28     25.00
WA832       1204  29     22.00
WA832       1204  30     22.00
WA832       1204  31     19.00
WA832       0105   1     17.00
WA832       0105   2     14.00
WA832       0105   3      9.00
WA832       0105   4      8.00
WA832       0105   5      8.00
WA832       0105   6     18.00
WA832       0105   7     12.00
WA832       0105   8     12.00
WA832       0105   9     11.00
WA832       0105  10     11.00
WA832       0105  11     16.00
WA832       0105  12     19.00
WA832       0105  13     11.00
WA832       0105  14      2.00
WA832       0105  15      2.00
WA832       0105  16     20.00
WA832       0105  17     29.00
WA832       0105  18     40.00
WA832       0105  19     41.00
WA832       0105  20     39.00
WA832       0105  21     37.00
WA832       0105  22     38.00
WA832       0105  23     42.00
WA832       0105  24     41.00
WA832       0105  25     33.00
WA832       0105  26     30.00
WA832       0105  27     28.00
WA832       0105  28     24.00
WA832       0105  29     26.00
WA832       0105  30     30.00
WA832       0105  31     28.00
WA832       0205   1     30.00
WA832       0205   2     38.00
WA832       0205   3     41.00
WA832       0205   4     22.00
WA832       0205   5     17.00
WA832       0205   6     16.00
WA832       0205   7     16.00
WA832       0205   8     18.00
WA832       0205   9     25.00
WA832       0205  10     27.00
WA832       0205  11     24.00
WA832       0205  12     23.00
WA832       0205  13     16.00
WA832       0205  14     14.00
WA832       0205  15     12.00
WA832       0205  16     13.00
WA832       0205  17     22.00
WA832       0205  18     21.00
WA832       0205  19     17.00
WA832       0205  20     15.00
WA832       0205  21     24.00
WA832       0205  22     28.00
WA832       0205  23     32.00
WA832       0205  24     34.00
WA832       0205  25     35.00
WA832       0205  26     31.00
WA832       0205  27     30.00
WA832       0205  28     30.00
WA832       0305   1     28.00
WA832       0305   2     29.00
WA832       0305   3     27.00
WA832       0305   4     32.00
WA832       0305   5     32.00
WA832       0305   6     35.00
WA832       0305   7     39.00
WA832       0305   8     44.00
WA832       0305   9     38.00
WA832       0305  10     38.00
WA832       0305  11     39.00
WA832       0305  12     31.00
WA832       0305  13     31.00
WA832       0305  14     34.00
WA832       0305  15     33.00
WA832       0305  16     22.00
WA832       0305  17     23.00
WA832       0305  18     22.00
WA832       0305  19     24.00
WA832       0305  20     22.00
WA832       0305  21     17.00
WA832       0305  22     18.00
WA832       0305  23     18.00
WA832       0305  24     16.00
WA832       0305  25     21.00
WA832       0305  26     24.00
WA832       0305  27     29.00
WA832       0305  28     22.00
WA832       0305  29     22.00
WA832       0305  30     21.00
WA832       0305  31     24.00
WA832       0405   1     23.00
WA832       0405   2     22.00
WA832       0405   3     25.00
WA832       0405   4     22.00
WA832       0405   5     23.00
WA832       0405   6     29.00
WA832       0405   7     24.00
WA832       0405   8     20.00
WA832       0405   9     23.00
WA832       0405  10     26.00
WA832       0405  11     24.00
WA832       0405  12     19.00
WA832       0405  13     20.00
WA832       0405  14     24.00
WA832       0405  15     24.00
WA832       0405  16     29.00
WA832       0405  17     25.00
WA832       0405  18     26.00
WA832       0405  19     32.00
WA832       0405  20     38.00
WA832       0405  21     35.00
WA832       0405  22     39.00
WA832       0405  23     36.00
WA832       0405  24     33.00
WA832       0405  25     43.00
WA832       0405  26     49.00
WA832       0405  27     30.00
WA832       0405  28     28.00
WA832       0405  29     30.00
WA832       0405  30     33.00
WA832       0505   1     36.00
WA832       0505   2     37.00
WA832       0505   3     37.00
WA832       0505   4     40.00
WA832       0505   5     40.00
WA832       0505   6     40.00
WA832       0505   7     38.00
WA832       0505   8     38.00
WA832       0505   9     38.00
WA832       0505  10     37.00
WA832       0505  11     39.00
WA832       0505  12     46.00
WA832       0505  13     46.00
WA832       0505  14     44.00
WA832       0505  15     37.00
WA832       0505  16     35.00
WA832       0505  17     32.00
WA832       0505  18     34.00
WA832       0505  19     32.00
WA832       0505  20     32.00
WA832       0505  21     30.00
WA832       0505  22     30.00
WA832       0505  23     29.00
WA832       0505  24     33.00
WA832       0505  25     40.00
WA832       0505  26     44.00
WA832       0505  27     49.00
WA832       0505  28     58.00
WA832       0505  29     57.00
WA832       0505  30     53.00
WA832       0505  31     37.00
WA832       0605   1     36.00
WA832       0605   2     38.00
WA832       0605   3     37.00
WA832       0605   4     36.00
WA832       0605   5     33.00
WA832       0605   6     30.00
WA832       0605   7     34.00
WA832       0605   8     36.00
WA832       0605   9     37.00
WA832       0605  10     40.00
WA832       0605  11     34.00
WA832       0605  12     31.00
WA832       0605  13     37.00
WA832       0605  14     36.00
WA832       0605  15     33.00
WA832       0605  16     40.00
WA832       0605  17     41.00
WA832       0605  18     40.00
WA832       0605  19     44.00
WA832       0605  20     49.00
WA832       0605  21     48.00
WA832       0605  22     41.00
WA832       0605  23     41.00
WA832       0605  24     47.00
WA832       0605  25     45.00
WA832       0605  26     48.00
WA832       0605  27     43.00
WA832       0605  28     43.00
WA832       0605  29     47.00
WA832       0605  30     48.00
WA832       0705   1     44.00
WA832       0705   2     40.00
WA832       0705   3     42.00
WA832       0705   4     52.00
WA832       0705   5     54.00
WA832       0705   6     43.00
WA832       0705   7     42.00
WA832       0705   8     43.00
WA832       0705   9     38.00
WA832       0705  10     43.00
WA832       0705  11     44.00
WA832       0705  12     46.00
WA832       0705  13     45.00
WA832       0705  14     50.00
WA832       0705  15     51.00
WA832       0705  16     47.00
WA832       0705  17     49.00
WA832       0705  18     57.00
WA832       0705  19     54.00
WA832       0705  20     58.00
WA832       0705  21     57.00
WA832       0705  22     51.00
WA832       0705  23     51.00
WA832       0705  24     49.00
WA832       0705  25     50.00
WA832       0705  26     52.00
WA832       0705  27     61.00
WA832       0705  28     57.00
WA832       0705  29     56.00
WA832       0705  30     59.00
WA832       0705  31     58.00
WA832       0805   1     48.00
WA832       0805   2     46.00
WA832       0805   3     51.00
WA832       0805   4     58.00
WA832       0805   5     60.00
WA832       0805   6     61.00
WA832       0805   7     59.00
WA832       0805   8     62.00
WA832       0805   9     58.00
WA832       0805  10     54.00
WA832       0805  11     54.00
WA832       0805  12     44.00
WA832       0805  13     41.00
WA832       0805  14     55.00
WA832       0805  15     60.00
WA832       0805  16     58.00
WA832       0805  17     47.00
WA832       0805  18     46.00
WA832       0805  19     51.00
WA832       0805  20     56.00
WA832       0805  21     62.00
WA832       0805  22     51.00
WA832       0805  23     44.00
WA832       0805  24     43.00
WA832       0805  25     49.00
WA832       0805  26     56.00
WA832       0805  27     54.00
WA832       0805  28     49.00
WA832       0805  29     39.00
WA832       0805  30     40.00
WA832       0805  31     43.00
WA832       0905   1     52.00
WA832       0905   2     51.00
WA832       0905   3     41.00
WA832       0905   4     39.00
WA832       0905   5     37.00
WA832       0905   6     44.00
WA832       0905   7     53.00
WA832       0905   8     47.00
WA832       0905   9     36.00
WA832       0905  10     34.00
WA832       0905  11     36.00
WA832       0905  12     42.00
WA832       0905  13     43.00
WA832       0905  14     43.00
WA832       0905  15     40.00
WA832       0905  16     38.00
WA832       0905  17     39.00
WA832       0905  18     42.00
WA832       0905  19     40.00
WA832       0905  20     38.00
WA832       0905  21     36.00
WA832       0905  22     34.00
WA832       0905  23     32.00
WA832       0905  24     36.00
WA832       0905  25     42.00
WA832       0905  26     45.00
WA832       0905  27     42.00
WA832       0905  28     44.00
WA832       0905  29     47.00
WA832       0905  30     36.00
WA832       1005   1     32.00
WA832       1005   2     31.00
WA832       1005   3     30.00
WA832       1005   4     30.00
WA832       1005   5     31.00
WA832       1005   6     38.00
WA832       1005   7     33.00
WA832       1005   8     29.00
WA832       1005   9     33.00
WA832       1005  10     37.00
WA832       1005  11     37.00
WA832       1005  12     38.00
WA832       1005  13     38.00
WA832       1005  14     38.00
WA832       1005  15     37.00
WA832       1005  16     38.00
WA832       1005  17     43.00
WA832       1005  18     40.00
WA832       1005  19     40.00
WA832       1005  20     35.00
WA832       1005  21     36.00
WA832       1005  22     35.00
WA832       1005  23     44.00
WA832       1005  24     42.00
WA832       1005  25     36.00
WA832       1005  26     29.00
WA832       1005  27     25.00
WA832       1005  28     28.00
WA832       1005  29     29.00
WA832       1005  30     29.00
WA832       1005  31     30.00
WA832       1105   1     25.00
WA832       1105   2     25.00
WA832       1105   3     24.00
WA832       1105   4     23.00
WA832       1105   5     23.00
WA832       1105   6     23.00
WA832       1105   7     20.00
WA832       1105   8     20.00
WA832       1105   9     25.00
WA832       1105  10     28.00
WA832       1105  11     21.00
WA832       1105  12     20.00
WA832       1105  13     24.00
WA832       1105  14     18.00
WA832       1105  15     19.00
WA832       1105  16     35.00
WA832       1105  17     33.00
WA832       1105  18     41.00
WA832       1105  19     39.00
WA832       1105  20     43.00
WA832       1105  21     41.00
WA832       1105  22     44.00
WA832       1105  23     41.00
WA832       1105  24     35.00
WA832       1105  25     20.00
WA832       1105  26     15.00
WA832       1105  27     14.00
WA832       1105  28     13.00
WA832       1105  29     15.00
WA832       1105  30     14.00
WA832       1205   1     11.00
WA832       1205   2     14.00
WA832       1205   3     13.00
WA832       1205   4     14.00
WA832       1205   5     15.00
WA832       1205   6     10.00
WA832       1205   7      6.00
WA832       1205   8     13.00
WA832       1205   9     35.00
WA832       1205  10     38.00
WA832       1205  11     40.00
WA832       1205  12     22.00
WA832       1205  13     20.00
WA832       1205  14     19.00
WA832       1205  15     20.00
WA832       1205  16     13.00
WA832       1205  17      5.00
WA832       1205  18      4.00
WA832       1205  19     10.00
WA832       1205  20     31.00
WA832       1205  21     32.00
WA832       1205  22     29.00
WA832       1205  23     29.00
WA832       1205  24     34.00
WA832       1205  25     30.00
WA832       1205  26     26.00
WA832       1205  27     26.00
WA832       1205  28     26.00
WA832       1205  29     24.00
WA832       1205  30     22.00
WA832       1205  31     26.00
WA832       0106   1     25.00
WA832       0106   2     22.00
WA832       0106   3     21.00
WA832       0106   4     22.00
WA832       0106   5     25.00
WA832       0106   6     33.00
WA832       0106   7     23.00
WA832       0106   8     22.00
WA832       0106   9     25.00
WA832       0106  10     28.00
WA832       0106  11     23.00
WA832       0106  12     21.00
WA832       0106  13     28.00
WA832       0106  14     18.00
WA832       0106  15     17.00
WA832       0106  16     20.00
WA832       0106  17     23.00
WA832       0106  18     22.00
WA832       0106  19     21.00
WA832       0106  20     22.00
WA832       0106  21     21.00
WA832       0106  22     23.00
WA832       0106  23     32.00
WA832       0106  24     28.00
WA832       0106  25     23.00
WA832       0106  26     21.00
WA832       0106  27     19.00
WA832       0106  28     22.00
WA832       0106  29     20.00
WA832       0106  30     22.00
WA832       0106  31     21.00
WA832       0206   1     24.00
WA832       0206   2     26.00
WA832       0206   3     25.00
WA832       0206   4     20.00
WA832       0206   5     17.00
WA832       0206   6     17.00
WA832       0206   7     34.00
WA832       0206   8     24.00
WA832       0206   9     17.00
WA832       0206  10     13.00
WA832       0206  11     14.00
WA832       0206  12     24.00
WA832       0206  13     15.00
WA832       0206  14     12.00
WA832       0206  15     10.00
WA832       0206  16     -2.00
WA832       0206  17     -9.00
WA832       0206  18     -1.00
WA832       0206  19     10.00
WA832       0206  20     18.00
WA832       0206  21     18.00
WA832       0206  22     23.00
WA832       0206  23     13.00
WA832       0206  24     10.00
WA832       0206  25     11.00
WA832       0206  26     28.00
WA832       0206  27     29.00
WA832       0206  28     21.00
WA832       0306   1     20.00
WA832       0306   2     22.00
WA832       0306   3     19.00
WA832       0306   4     21.00
WA832       0306   5     20.00
WA832       0306   6     24.00
WA832       0306   7     20.00
WA832       0306   8     15.00
WA832       0306   9     13.00
WA832       0306  10     11.00
WA832       0306  11     16.00
WA832       0306  12     15.00
WA832       0306  13     18.00
WA832       0306  14     20.00
WA832       0306  15     20.00
WA832       0306  16     23.00
WA832       0306  17     21.00
WA832       0306  18     19.00
WA832       0306  19     20.00
WA832       0306  20     22.00
WA832       0306  21     23.00
WA832       0306  22     26.00
WA832       0306  23     30.00
WA832       0306  24     25.00
WA832       0306  25     22.00
WA832       0306  26     19.00
WA832       0306  27     21.00
WA832       0306  28     27.00
WA832       0306  29     29.00
WA832       0306  30     29.00
WA832       0306  31     29.00
WA832       0406   1     25.00
WA832       0406   2     24.00
WA832       0406   3     27.00
WA832       0406   4     29.00
WA832       0406   5     32.00
WA832       0406   6     30.00
WA832       0406   7     31.00
WA832       0406   8     29.00
WA832       0406   9     29.00
WA832       0406  10     29.00
WA832       0406  11     28.00
WA832       0406  12     31.00
WA832       0406  13     31.00
WA832       0406  14     21.00
WA832       0406  15     19.00
WA832       0406  16     18.00
WA832       0406  17     22.00
WA832       0406  18     24.00
WA832       0406  19     27.00
WA832       0406  20     36.00
WA832       0406  21     24.00
WA832       0406  22     23.00
WA832       0406  23     29.00
WA832       0406  24     27.00
WA832       0406  25     35.00
WA832       0406  26     33.00
WA832       0406  27     32.00
WA832       0406  28     48.00
WA832       0406  29     27.00
WA832       0406  30     25.00
WA832       0506   1     24.00
WA832       0506   2     24.00
WA832       0506   3     31.00
WA832       0506   4     31.00
WA832       0506   5     40.00
WA832       0506   6     33.00
WA832       0506   7     27.00
WA832       0506   8     24.00
WA832       0506   9     26.00
WA832       0506  10     36.00
WA832       0506  11     32.00
WA832       0506  12     28.00
WA832       0506  13     29.00
WA832       0506  14     42.00
WA832       0506  15     49.00
WA832       0506  16     59.00
WA832       0506  17     62.00
WA832       0506  18     56.00
WA832       0506  19     47.00
WA832       0506  20     42.00
WA832       0506  21     41.00
WA832       0506  22     38.00
WA832       0506  23     39.00
WA832       0506  24     34.00
WA832       0506  25     33.00
WA832       0506  26     32.00
WA832       0506  27     31.00
WA832       0506  28     33.00
WA832       0506  29     36.00
WA832       0506  30     40.00
WA832       0506  31     43.00
WA832       0606   1     46.00
WA832       0606   2     38.00
WA832       0606   3     36.00
WA832       0606   4     41.00
WA832       0606   5     41.00
WA832       0606   6     46.00
WA832       0606   7     49.00
WA832       0606   8     40.00
WA832       0606   9     39.00
WA832       0606  10     40.00
WA832       0606  11     40.00
WA832       0606  12     44.00
WA832       0606  13     44.00
WA832       0606  14     38.00
WA832       0606  15     37.00
WA832       0606  16     38.00
WA832       0606  17     35.00
WA832       0606  18     42.00
WA832       0606  19     39.00
WA832       0606  20     36.00
WA832       0606  21     39.00
WA832       0606  22     47.00
WA832       0606  23     47.00
WA832       0606  24     54.00
WA832       0606  25     60.00
WA832       0606  26     63.00
WA832       0606  27     61.00
WA832       0606  28     58.00
WA832       0606  29     56.00
WA832       0606  30     56.00
WA832       0706   1     59.00
WA832       0706   2     63.00
WA832       0706   3     62.00
WA832       0706   4     61.00
WA832       0706   5     57.00
WA832       0706   6     43.00
WA832       0706   7     42.00
WA832       0706   8     55.00
WA832       0706   9     60.00
WA832       0706  10     53.00
WA832       0706  11     52.00
WA832       0706  12     45.00
WA832       0706  13     42.00
WA832       0706  14     50.00
WA832       0706  15     52.00
WA832       0706  16     56.00
WA832       0706  17     49.00
WA832       0706  18     49.00
WA832       0706  19     52.00
WA832       0706  20     57.00
WA832       0706  21     63.00
WA832       0706  22     72.00
WA832       0706  23     69.00
WA832       0706  24     62.00
WA832       0706  25     62.00
WA832       0706  26     60.00
WA832       0706  27     61.00
WA832       0706  28     56.00
WA832       0706  29     47.00
WA832       0706  30     38.00
WA832       0706  31     38.00
WA832       0806   1     44.00
WA832       0806   2     45.00
WA832       0806   3     51.00
WA832       0806   4     52.00
WA832       0806   5     47.00
WA832       0806   6     58.00
WA832       0806   7     56.00
WA832       0806   8     54.00
WA832       0806   9     54.00
WA832       0806  10     44.00
WA832       0806  11     43.00
WA832       0806  12     47.00
WA832       0806  13     54.00
WA832       0806  14     56.00
WA832       0806  15     52.00
WA832       0806  16     53.00
WA832       0806  17     54.00
WA832       0806  18     58.00
WA832       0806  19     60.00
WA832       0806  20     61.00
WA832       0806  21     64.00
WA832       0806  22     53.00
WA832       0806  23     46.00
WA832       0806  24     45.00
WA832       0806  25     50.00
WA832       0806  26     56.00
WA832       0806  27     59.00
WA832       0806  28     59.00
WA832       0806  29     39.00
WA832       0806  30     35.00
WA832       0806  31     36.00
WA832       0906   1     41.00
WA832       0906   2     50.00
WA832       0906   3     60.00
WA832       0906   4     62.00
WA832       0906   5     66.00
WA832       0906   6     65.00
WA832       0906   7     62.00
WA832       0906   8     58.00
WA832       0906   9     44.00
WA832       0906  10     43.00
WA832       0906  11     52.00
WA832       0906  12     54.00
WA832       0906  13     34.00
WA832       0906  14     32.00
WA832       0906  15     31.00
WA832       0906  16     32.00
WA832       0906  17     34.00
WA832       0906  18     39.00
WA832       0906  19     38.00
WA832       0906  20     37.00
WA832       0906  21     35.00
WA832       0906  22     36.00
WA832       0906  23     42.00
WA832       0906  24     43.00
WA832       0906  25     46.00
WA832       0906  26     53.00
WA832       0906  27     48.00
WA832       0906  28     56.00
WA832       0906  29     55.00
WA832       0906  30     46.00
WA832       1006   1     43.00
WA832       1006   2     42.00
WA832       1006   3     38.00
WA832       1006   4     39.00
WA832       1006   5     43.00
WA832       1006   6     36.00
WA832       1006   7     32.00
WA832       1006   8     33.00
WA832       1006   9     32.00
WA832       1006  10     39.00
WA832       1006  11     47.00
WA832       1006  12     51.00
WA832       1006  13     48.00
WA832       1006  14     43.00
WA832       1006  15     34.00
WA832       1006  16     32.00
WA832       1006  17     31.00
WA832       1006  18     35.00
WA832       1006  19     35.00
WA832       1006  20     33.00
WA832       1006  21     32.00
WA832       1006  22     29.00
WA832       1006  23     37.00
WA832       1006  24     28.00
WA832       1006  25     28.00
WA832       1006  26     33.00
WA832       1006  27     37.00
WA832       1006  28     44.00
WA832       1006  29     18.00
WA832       1006  30     12.00
WA832       1006  31     15.00
WA832       1106   1     13.00
WA832       1106   2     21.00
WA832       1106   3     33.00
WA832       1106   4     36.00
WA832       1106   5     34.00
WA832       1106   6     43.00
WA832       1106   7     29.00
WA832       1106   8     27.00
WA832       1106   9     25.00
WA832       1106  10     24.00
WA832       1106  11     23.00
WA832       1106  12     23.00
WA832       1106  13     22.00
WA832       1106  14     21.00
WA832       1106  15     24.00
WA832       1106  16     21.00
WA832       1106  17     23.00
WA832       1106  18     23.00
WA832       1106  19     26.00
WA832       1106  20     27.00
WA832       1106  21     22.00
WA832       1106  22     22.00
WA832       1106  23   -999.00
WA832       1106  24     18.00
WA832       1106  25     15.00
WA832       1106  26     14.00
WA832       1106  27      8.00
WA832       1106  28      6.00
WA832       1106  29      7.00
WA832       1106  30     21.00
WA832       1206   1     15.00
WA832       1206   2     13.00
WA832       1206   3     19.00
WA832       1206   4     28.00
