$ Get data for 734:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:34:09 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA734           Sasse Ridge
WA734       1203  26     16.00
WA734       1203  27     17.00
WA734       1203  28     15.00
WA734       1203  29     12.00
WA734       1203  30     13.00
WA734       1203  31     12.00
WA734       0104   1      8.00
WA734       0104   2     18.00
WA734       0104   3      4.00
WA734       0104   4     -6.00
WA734       0104   5     -7.00
WA734       0104   6     -6.00
WA734       0104   7      2.00
WA734       0104   8     15.00
WA734       0104   9     23.00
WA734       0104  10     29.00
WA734       0104  11     25.00
WA734       0104  12     25.00
WA734       0104  13     31.00
WA734       0104  14     32.00
WA734       0104  15     30.00
WA734       0104  16     27.00
WA734       0104  17     27.00
WA734       0104  18     26.00
WA734       0104  19     27.00
WA734       0104  20     24.00
WA734       0104  21     17.00
WA734       0104  22     16.00
WA734       0104  23     30.00
WA734       0104  24     20.00
WA734       0104  25     20.00
WA734       0104  26     24.00
WA734       0104  27     27.00
WA734       0104  28     29.00
WA734       0104  29     33.00
WA734       0104  30     23.00
WA734       0104  31     21.00
WA734       0204   1     21.00
WA734       0204   2     20.00
WA734       0204   3     21.00
WA734       0204   4     22.00
WA734       0204   5     20.00
WA734       0204   6     22.00
WA734       0204   7     25.00
WA734       0204   8     22.00
WA734       0204   9     21.00
WA734       0204  10     28.00
WA734       0204  11     22.00
WA734       0204  12     20.00
WA734       0204  13     19.00
WA734       0204  14     22.00
WA734       0204  15     25.00
WA734       0204  16     23.00
WA734       0204  17     24.00
WA734       0204  18     28.00
WA734       0204  19     26.00
WA734       0204  20     24.00
WA734       0204  21     23.00
WA734       0204  22     23.00
WA734       0204  23     29.00
WA734       0204  24     25.00
WA734       0204  25     23.00
WA734       0204  26     27.00
WA734       0204  27     28.00
WA734       0204  28     27.00
WA734       0204  29     26.00
WA734       0304   1     27.00
WA734       0304   2     25.00
WA734       0304   3     25.00
WA734       0304   4     26.00
WA734       0304   5     22.00
WA734       0304   6     21.00
WA734       0304   7     28.00
WA734       0304   8     39.00
WA734       0304   9     28.00
WA734       0304  10     28.00
WA734       0304  11     34.00
WA734       0304  12     28.00
WA734       0304  13     29.00
WA734       0304  14     32.00
WA734       0304  15     29.00
WA734       0304  16     33.00
WA734       0304  17     33.00
WA734       0304  18     22.00
WA734       0304  19     22.00
WA734       0304  20     25.00
WA734       0304  21     34.00
WA734       0304  22     41.00
WA734       0304  23     36.00
WA734       0304  24     28.00
WA734       0304  25     27.00
WA734       0304  26     28.00
WA734       0304  27     29.00
WA734       0304  28     28.00
WA734       0304  29     33.00
WA734       0304  30     25.00
WA734       0304  31     21.00
WA734       0404   1     22.00
WA734       0404   2     31.00
WA734       0404   3     39.00
WA734       0404   4     34.00
WA734       0404   5     33.00
WA734       0404   6     34.00
WA734       0404   7     33.00
WA734       0404   8     32.00
WA734       0404   9     37.00
WA734       0404  10     40.00
WA734       0404  11     41.00
WA734       0404  12     38.00
WA734       0404  13     34.00
WA734       0404  14     30.00
WA734       0404  15     29.00
WA734       0404  16     29.00
WA734       0404  17     28.00
WA734       0404  18     29.00
WA734       0404  19     29.00
WA734       0404  20     30.00
WA734       0404  21     30.00
WA734       0404  22     35.00
WA734       0404  23     30.00
WA734       0404  24     28.00
WA734       0404  25     37.00
WA734       0404  26     43.00
WA734       0404  27     28.00
WA734       0404  28     30.00
WA734       0404  29     37.00
WA734       0404  30     43.00
WA734       0504   1     48.00
WA734       0504   2     42.00
WA734       0504   3     42.00
WA734       0504   4     34.00
WA734       0504   5     32.00
WA734       0504   6     34.00
WA734       0504   7     40.00
WA734       0504   8     35.00
WA734       0504   9     33.00
WA734       0504  10     34.00
WA734       0504  11     33.00
WA734       0504  12     35.00
WA734       0504  13     34.00
WA734       0504  14     37.00
WA734       0504  15     38.00
WA734       0504  16     36.00
WA734       0504  17     39.00
WA734       0504  18     43.00
WA734       0504  19     42.00
WA734       0504  20     43.00
WA734       0504  21     39.00
WA734       0504  22     36.00
WA734       0504  23     37.00
WA734       0504  24     39.00
WA734       0504  25     43.00
WA734       0504  26     41.00
WA734       0504  27     36.00
WA734       0504  28     33.00
WA734       0504  29     33.00
WA734       0504  30     36.00
WA734       0504  31     34.00
WA734       0604   1     35.00
WA734       0604   2     40.00
WA734       0604   3     50.00
WA734       0604   4     51.00
WA734       0604   5     37.00
WA734       0604   6     37.00
WA734       0604   7     37.00
WA734       0604   8     44.00
WA734       0604   9     42.00
WA734       0604  10     37.00
WA734       0604  11     35.00
WA734       0604  12     35.00
WA734       0604  13     36.00
WA734       0604  14     34.00
WA734       0604  15     34.00
WA734       0604  16     45.00
WA734       0604  17     52.00
WA734       0604  18     49.00
WA734       0604  19     50.00
WA734       0604  20     54.00
WA734       0604  21     57.00
WA734       0604  22     61.00
WA734       0604  23     63.00
WA734       0604  24     58.00
WA734       0604  25     50.00
WA734       0604  26     49.00
WA734       0604  27     46.00
WA734       0604  28     49.00
WA734       0604  29     53.00
WA734       0604  30     53.00
WA734       0704   1     51.00
WA734       0704   2     50.00
WA734       0704   3     47.00
WA734       0704   4     45.00
WA734       0704   5     46.00
WA734       0704   6     45.00
WA734       0704   7     39.00
WA734       0704   8     41.00
WA734       0704   9     42.00
WA734       0704  10     42.00
WA734       0704  11     41.00
WA734       0704  12     52.00
WA734       0704  13     57.00
WA734       0704  14     61.00
WA734       0704  15     54.00
WA734       0704  16     54.00
WA734       0704  17     64.00
WA734       0704  18     58.00
WA734       0704  19     51.00
WA734       0704  20     49.00
WA734       0704  21     47.00
WA734       0704  22     58.00
WA734       0704  23     62.00
WA734       0704  24     64.00
WA734       0704  25     55.00
WA734       0704  26     52.00
WA734       0704  27     54.00
WA734       0704  28     59.00
WA734       0704  29     57.00
WA734       0704  30     54.00
WA734       0704  31     53.00
WA734       0804   1     55.00
WA734       0804   2     55.00
WA734       0804   3     49.00
WA734       0804   4     50.00
WA734       0804   5     45.00
WA734       0804   6     44.00
WA734       0804   7     45.00
WA734       0804   8     50.00
WA734       0804   9     56.00
WA734       0804  10     62.00
WA734       0804  11     64.00
WA734       0804  12     67.00
WA734       0804  13     67.00
WA734       0804  14     68.00
WA734       0804  15     65.00
WA734       0804  16     59.00
WA734       0804  17     56.00
WA734       0804  18     56.00
WA734       0804  19     61.00
WA734       0804  20     56.00
WA734       0804  21     52.00
WA734       0804  22     45.00
WA734       0804  23     44.00
WA734       0804  24     45.00
WA734       0804  25     43.00
WA734       0804  26     45.00
WA734       0804  27     46.00
WA734       0804  28     47.00
WA734       0804  29     48.00
WA734       0804  30     55.00
WA734       0804  31     58.00
WA734       0904   1     36.00
WA734       0904   2     38.00
WA734       0904   3     42.00
WA734       0904   4     44.00
WA734       0904   5     42.00
WA734       0904   6     42.00
WA734       0904   7     47.00
WA734       0904   8     45.00
WA734       0904   9     44.00
WA734       0904  10     42.00
WA734       0904  11     43.00
WA734       0904  12     40.00
WA734       0904  13     38.00
WA734       0904  14     37.00
WA734       0904  15     38.00
WA734       0904  16     38.00
WA734       0904  17     38.00
WA734       0904  18     35.00
WA734       0904  19     35.00
WA734       0904  20     36.00
WA734       0904  21     35.00
WA734       0904  22     43.00
WA734       0904  23     46.00
WA734       0904  24     47.00
WA734       0904  25     50.00
WA734       0904  26     47.00
WA734       0904  27     54.00
WA734       0904  28     52.00
WA734       0904  29     42.00
WA734       0904  30     41.00
WA734       1004   1     43.00
WA734       1004   2     46.00
WA734       1004   3     48.00
WA734       1004   4     50.00
WA734       1004   5     49.00
WA734       1004   6     38.00
WA734       1004   7     37.00
WA734       1004   8     39.00
WA734       1004   9     35.00
WA734       1004  10     37.00
WA734       1004  11     41.00
WA734       1004  12     45.00
WA734       1004  13     47.00
WA734       1004  14     48.00
WA734       1004  15     45.00
WA734       1004  16     41.00
WA734       1004  17     32.00
WA734       1004  18     31.00
WA734       1004  19     33.00
WA734       1004  20     34.00
WA734       1004  21     31.00
WA734       1004  22     31.00
WA734       1004  23     28.00
WA734       1004  24     27.00
WA734       1004  25     27.00
WA734       1004  26     31.00
WA734       1004  27     34.00
WA734       1004  28     33.00
WA734       1004  29     32.00
WA734       1004  30     28.00
WA734       1004  31     25.00
WA734       1104   1     24.00
WA734       1104   2     28.00
WA734       1104   3     26.00
WA734       1104   4     30.00
WA734       1104   5     39.00
WA734       1104   6     44.00
WA734       1104   7     44.00
WA734       1104   8     41.00
WA734       1104   9     40.00
WA734       1104  10     36.00
WA734       1104  11     35.00
WA734       1104  12     31.00
WA734       1104  13     31.00
WA734       1104  14     30.00
WA734       1104  15     32.00
WA734       1104  16     27.00
WA734       1104  17     25.00
WA734       1104  18     28.00
WA734       1104  19     22.00
WA734       1104  20     22.00
WA734       1104  21     28.00
WA734       1104  22     33.00
WA734       1104  23     32.00
WA734       1104  24     38.00
WA734       1104  25     26.00
WA734       1104  26     23.00
WA734       1104  27     19.00
WA734       1104  28     18.00
WA734       1104  29     21.00
WA734       1104  30     25.00
WA734       1204   1     23.00
WA734       1204   2     23.00
WA734       1204   3     31.00
WA734       1204   4     28.00
WA734       1204   5     21.00
WA734       1204   6     22.00
WA734       1204   7     23.00
WA734       1204   8     27.00
WA734       1204   9     26.00
WA734       1204  10     40.00
WA734       1204  11     26.00
WA734       1204  12     22.00
WA734       1204  13     26.00
WA734       1204  14     28.00
WA734       1204  15     29.00
WA734       1204  16     29.00
WA734       1204  17     32.00
WA734       1204  18     28.00
WA734       1204  19     27.00
WA734       1204  20     23.00
WA734       1204  21     24.00
WA734       1204  22     24.00
WA734       1204  23     24.00
WA734       1204  24     33.00
WA734       1204  25     27.00
WA734       1204  26     27.00
WA734       1204  27     26.00
WA734       1204  28     25.00
WA734       1204  29     26.00
WA734       1204  30     24.00
WA734       1204  31     21.00
WA734       0105   1     20.00
WA734       0105   2     16.00
WA734       0105   3     14.00
WA734       0105   4     10.00
WA734       0105   5     12.00
WA734       0105   6     17.00
WA734       0105   7     16.00
WA734       0105   8     17.00
WA734       0105   9     17.00
WA734       0105  10     12.00
WA734       0105  11     10.00
WA734       0105  12     22.00
WA734       0105  13     13.00
WA734       0105  14      5.00
WA734       0105  15      3.00
WA734       0105  16     11.00
WA734       0105  17     20.00
WA734       0105  18     41.00
WA734       0105  19     44.00
WA734       0105  20     41.00
WA734       0105  21     37.00
WA734       0105  22     36.00
WA734       0105  23     42.00
WA734       0105  24     41.00
WA734       0105  25     33.00
WA734       0105  26     31.00
WA734       0105  27     31.00
WA734       0105  28     28.00
WA734       0105  29     29.00
WA734       0105  30     31.00
WA734       0105  31     29.00
WA734       0205   1     29.00
WA734       0205   2     40.00
WA734       0205   3     43.00
WA734       0205   4     26.00
WA734       0205   5     20.00
WA734       0205   6     20.00
WA734       0205   7     19.00
WA734       0205   8     20.00
WA734       0205   9     22.00
WA734       0205  10     24.00
WA734       0205  11     23.00
WA734       0205  12     26.00
WA734       0205  13     20.00
WA734       0205  14     15.00
WA734       0205  15     15.00
WA734       0205  16     16.00
WA734       0205  17     19.00
WA734       0205  18     20.00
WA734       0205  19     24.00
WA734       0205  20     20.00
WA734       0205  21     25.00
WA734       0205  22     28.00
WA734       0205  23     30.00
WA734       0205  24     30.00
WA734       0205  25     34.00
WA734       0205  26     33.00
WA734       0205  27     33.00
WA734       0205  28     31.00
WA734       0305   1     31.00
WA734       0305   2     31.00
WA734       0305   3     31.00
WA734       0305   4     33.00
WA734       0305   5     33.00
WA734       0305   6     35.00
WA734       0305   7     38.00
WA734       0305   8     37.00
WA734       0305   9     40.00
WA734       0305  10     40.00
WA734       0305  11     39.00
WA734       0305  12     33.00
WA734       0305  13     36.00
WA734       0305  14     35.00
WA734       0305  15     32.00
WA734       0305  16     25.00
WA734       0305  17     25.00
WA734       0305  18     24.00
WA734       0305  19     24.00
WA734       0305  20     26.00
WA734       0305  21     22.00
WA734       0305  22     23.00
WA734       0305  23     24.00
WA734       0305  24     22.00
WA734       0305  25     26.00
WA734       0305  26     27.00
WA734       0305  27     31.00
WA734       0305  28     26.00
WA734       0305  29     26.00
WA734       0305  30     23.00
WA734       0305  31     24.00
WA734       0405   1     26.00
WA734       0405   2     25.00
WA734       0405   3     28.00
WA734       0405   4     24.00
WA734       0405   5     26.00
WA734       0405   6     32.00
WA734       0405   7     26.00
WA734       0405   8     23.00
WA734       0405   9     25.00
WA734       0405  10     26.00
WA734       0405  11     24.00
WA734       0405  12     21.00
WA734       0405  13     21.00
WA734       0405  14     26.00
WA734       0405  15     27.00
WA734       0405  16     29.00
WA734       0405  17     27.00
WA734       0405  18     27.00
WA734       0405  19     33.00
WA734       0405  20     40.00
WA734       0405  21     41.00
WA734       0405  22     43.00
WA734       0405  23     38.00
WA734       0405  24     36.00
WA734       0405  25     40.00
WA734       0405  26     47.00
WA734       0405  27     37.00
WA734       0405  28     34.00
WA734       0405  29     35.00
WA734       0405  30     36.00
WA734       0505   1     39.00
WA734       0505   2     39.00
WA734       0505   3     38.00
WA734       0505   4     42.00
WA734       0505   5     42.00
WA734       0505   6     40.00
WA734       0505   7     35.00
WA734       0505   8     40.00
WA734       0505   9     41.00
WA734       0505  10     38.00
WA734       0505  11     38.00
WA734       0505  12     40.00
WA734       0505  13     41.00
WA734       0505  14     46.00
WA734       0505  15     38.00
WA734       0505  16     33.00
WA734       0505  17     31.00
WA734       0505  18     36.00
WA734       0505  19     35.00
WA734       0505  20     34.00
WA734       0505  21     32.00
WA734       0505  22     31.00
WA734       0505  23     30.00
WA734       0505  24     33.00
WA734       0505  25     42.00
WA734       0505  26     47.00
WA734       0505  27     52.00
WA734       0505  28     58.00
WA734       0505  29     46.00
WA734       0505  30     45.00
WA734       0505  31     37.00
WA734       0605   1     37.00
WA734       0605   2     38.00
WA734       0605   3     38.00
WA734       0605   4     37.00
WA734       0605   5     34.00
WA734       0605   6     32.00
WA734       0605   7     35.00
WA734       0605   8     36.00
WA734       0605   9     39.00
WA734       0605  10     42.00
WA734       0605  11     35.00
WA734       0605  12     33.00
WA734       0605  13     39.00
WA734       0605  14     36.00
WA734       0605  15     33.00
WA734       0605  16     45.00
WA734       0605  17     38.00
WA734       0605  18     41.00
WA734       0605  19     42.00
WA734       0605  20     52.00
WA734       0605  21     49.00
WA734       0605  22     42.00
WA734       0605  23     39.00
WA734       0605  24     47.00
WA734       0605  25     46.00
WA734       0605  26     45.00
WA734       0605  27     44.00
WA734       0605  28     45.00
WA734       0605  29     45.00
WA734       0605  30     47.00
WA734       0705   1     44.00
WA734       0705   2     40.00
WA734       0705   3     39.00
WA734       0705   4     50.00
WA734       0705   5     53.00
WA734       0705   6     43.00
WA734       0705   7     41.00
WA734       0705   8     44.00
WA734       0705   9     43.00
WA734       0705  10     44.00
WA734       0705  11     45.00
WA734       0705  12     46.00
WA734       0705  13     44.00
WA734       0705  14     46.00
WA734       0705  15     50.00
WA734       0705  16     47.00
WA734       0705  17     49.00
WA734       0705  18     55.00
WA734       0705  19     50.00
WA734       0705  20   -999.00
WA734       0705  21     53.00
WA734       0705  22     47.00
WA734       0705  23   -999.00
WA734       0705  24     46.00
WA734       0705  25     47.00
WA734       0705  26     53.00
WA734       0705  27     59.00
WA734       0705  28     55.00
WA734       0705  29     51.00
WA734       0705  30     54.00
WA734       0705  31     56.00
WA734       0805   1     45.00
WA734       0805   2   -999.00
WA734       0805   3     52.00
WA734       0805   4     59.00
WA734       0805   5     59.00
WA734       0805   6     56.00
WA734       0805   7     55.00
WA734       0805   8     57.00
WA734       0805   9     54.00
WA734       0805  10     50.00
WA734       0805  11     46.00
WA734       0805  12     55.00
WA734       0805  13     47.00
WA734       0805  14     56.00
WA734       0805  15     60.00
WA734       0805  16     51.00
WA734       0805  17     49.00
WA734       0805  18     47.00
WA734       0805  19     52.00
WA734       0805  20     55.00
WA734       0805  21     54.00
WA734       0805  22     47.00
WA734       0805  23   -999.00
WA734       0805  24     44.00
WA734       0805  25     51.00
WA734       0805  26     53.00
WA734       0805  27     52.00
WA734       0805  28     49.00
WA734       0805  29     40.00
WA734       0805  30     41.00
WA734       0805  31     44.00
WA734       0905   1     50.00
WA734       0905   2     45.00
WA734       0905   3     43.00
WA734       0905   4     40.00
WA734       0905   5   -999.00
WA734       0905   6     47.00
WA734       0905   7     51.00
WA734       0905   8     50.00
WA734       0905   9     38.00
WA734       0905  10     37.00
WA734       0905  11     41.00
WA734       0905  12     41.00
WA734       0905  13     42.00
WA734       0905  14     44.00
WA734       0905  15     39.00
WA734       0905  16     38.00
WA734       0905  17     38.00
WA734       0905  18     38.00
WA734       0905  19     41.00
WA734       0905  20     38.00
WA734       0905  21     37.00
WA734       0905  22     35.00
WA734       0905  23     35.00
WA734       0905  24     36.00
WA734       0905  25     41.00
WA734       0905  26     46.00
WA734       0905  27     43.00
WA734       0905  28     44.00
WA734       0905  29     44.00
WA734       0905  30     38.00
WA734       1005   1     33.00
WA734       1005   2     32.00
WA734       1005   3     30.00
WA734       1005   4     31.00
WA734       1005   5     36.00
WA734       1005   6     40.00
WA734       1005   7     35.00
WA734       1005   8     33.00
WA734       1005   9     34.00
WA734       1005  10     39.00
WA734       1005  11     36.00
WA734       1005  12     39.00
WA734       1005  13     38.00
WA734       1005  14     39.00
WA734       1005  15     39.00
WA734       1005  16     39.00
WA734       1005  17     43.00
WA734       1005  18     42.00
WA734       1005  19     42.00
WA734       1005  20     37.00
WA734       1005  21     40.00
WA734       1005  22     39.00
WA734       1005  23     43.00
WA734       1005  24     42.00
WA734       1005  25     38.00
WA734       1005  26     30.00
WA734       1005  27     29.00
WA734       1005  28     32.00
WA734       1005  29     31.00
WA734       1005  30     31.00
WA734       1005  31     31.00
WA734       1105   1     28.00
WA734       1105   2     29.00
WA734       1105   3     28.00
WA734       1105   4     27.00
WA734       1105   5     26.00
WA734       1105   6     25.00
WA734       1105   7     24.00
WA734       1105   8     23.00
WA734       1105   9     26.00
WA734       1105  10     29.00
WA734       1105  11     24.00
WA734       1105  12     23.00
WA734       1105  13     26.00
WA734       1105  14     20.00
WA734       1105  15     20.00
WA734       1105  16     34.00
WA734       1105  17     33.00
WA734       1105  18     35.00
WA734       1105  19     33.00
WA734       1105  20     31.00
WA734       1105  21     24.00
WA734       1105  22     21.00
WA734       1105  23     18.00
WA734       1105  24     19.00
WA734       1105  25     23.00
WA734       1105  26     17.00
WA734       1105  27     16.00
WA734       1105  28     15.00
WA734       1105  29     20.00
WA734       1105  30     17.00
WA734       1205   1     15.00
WA734       1205   2     17.00
WA734       1205   3     17.00
WA734       1205   4     14.00
WA734       1205   5     24.00
WA734       1205   6     13.00
WA734       1205   7     10.00
WA734       1205   8     10.00
WA734       1205   9     19.00
WA734       1205  10     24.00
WA734       1205  11     20.00
WA734       1205  12     21.00
WA734       1205  13     21.00
WA734       1205  14     17.00
WA734       1205  15     14.00
WA734       1205  16     12.00
WA734       1205  17      6.00
WA734       1205  18      7.00
WA734       1205  19     13.00
WA734       1205  20     22.00
WA734       1205  21     28.00
WA734       1205  22     31.00
WA734       1205  23     31.00
WA734       1205  24     33.00
WA734       1205  25     32.00
WA734       1205  26     29.00
WA734       1205  27     28.00
WA734       1205  28     28.00
WA734       1205  29     26.00
WA734       1205  30     26.00
WA734       1205  31     27.00
WA734       0106   1     26.00
WA734       0106   2     26.00
WA734       0106   3     22.00
WA734       0106   4     26.00
WA734       0106   5     26.00
WA734       0106   6     33.00
WA734       0106   7     25.00
WA734       0106   8     24.00
WA734       0106   9     27.00
WA734       0106  10     29.00
WA734       0106  11     27.00
WA734       0106  12     24.00
WA734       0106  13     27.00
WA734       0106  14     21.00
WA734       0106  15     18.00
WA734       0106  16     23.00
WA734       0106  17     26.00
WA734       0106  18     25.00
WA734       0106  19     25.00
WA734       0106  20     23.00
WA734       0106  21     24.00
WA734       0106  22     24.00
WA734       0106  23     30.00
WA734       0106  24     27.00
WA734       0106  25     25.00
WA734       0106  26     25.00
WA734       0106  27     24.00
WA734       0106  28     24.00
WA734       0106  29     24.00
WA734       0106  30     26.00
WA734       0106  31     24.00
WA734       0206   1     27.00
WA734       0206   2     28.00
WA734       0206   3     25.00
WA734       0206   4     24.00
WA734       0206   5     22.00
WA734       0206   6     21.00
WA734       0206   7     24.00
WA734       0206   8     25.00
WA734       0206   9     19.00
WA734       0206  10     17.00
WA734       0206  11     18.00
WA734       0206  12     24.00
WA734       0206  13     20.00
WA734       0206  14     14.00
WA734       0206  15     13.00
WA734       0206  16     10.00
WA734       0206  17     -1.00
WA734       0206  18      2.00
WA734       0206  19     12.00
WA734       0206  20     18.00
WA734       0206  21     23.00
WA734       0206  22     25.00
WA734       0206  23     12.00
WA734       0206  24     10.00
WA734       0206  25     14.00
WA734       0206  26     22.00
WA734       0206  27     26.00
WA734       0206  28     24.00
WA734       0306   1     22.00
WA734       0306   2     24.00
WA734       0306   3     22.00
WA734       0306   4     26.00
WA734       0306   5     25.00
WA734       0306   6     28.00
WA734       0306   7     23.00
WA734       0306   8     19.00
WA734       0306   9     18.00
WA734       0306  10     15.00
WA734       0306  11     17.00
WA734       0306  12     18.00
WA734       0306  13     18.00
WA734       0306  14     21.00
WA734       0306  15     23.00
WA734       0306  16     26.00
WA734       0306  17     23.00
WA734       0306  18     20.00
WA734       0306  19     19.00
WA734       0306  20     27.00
WA734       0306  21     26.00
WA734       0306  22     29.00
WA734       0306  23     31.00
WA734       0306  24     29.00
WA734       0306  25     26.00
WA734       0306  26     24.00
WA734       0306  27     25.00
WA734       0306  28     30.00
WA734       0306  29     30.00
WA734       0306  30     29.00
WA734       0306  31     30.00
WA734       0406   1     26.00
WA734       0406   2     26.00
WA734       0406   3     32.00
WA734       0406   4     29.00
WA734       0406   5     31.00
WA734       0406   6     25.00
WA734       0406   7     31.00
WA734       0406   8     31.00
WA734       0406   9     31.00
WA734       0406  10     30.00
WA734       0406  11     30.00
WA734       0406  12     31.00
WA734       0406  13     32.00
WA734       0406  14     25.00
WA734       0406  15     23.00
WA734       0406  16     20.00
WA734       0406  17     24.00
WA734       0406  18     24.00
WA734       0406  19     32.00
WA734       0406  20     38.00
WA734       0406  21     25.00
WA734       0406  22     24.00
WA734       0406  23     32.00
WA734       0406  24     33.00
WA734       0406  25     37.00
WA734       0406  26     34.00
WA734       0406  27     34.00
WA734       0406  28     43.00
WA734       0406  29     27.00
WA734       0406  30     27.00
WA734       0506   1     28.00
WA734       0506   2     26.00
WA734       0506   3     33.00
WA734       0506   4     36.00
WA734       0506   5     38.00
WA734       0506   6     31.00
WA734       0506   7     29.00
WA734       0506   8     27.00
WA734       0506   9     26.00
WA734       0506  10     36.00
WA734       0506  11     32.00
WA734       0506  12     28.00
WA734       0506  13     30.00
WA734       0506  14     41.00
WA734       0506  15     48.00
WA734       0506  16     54.00
WA734       0506  17     55.00
WA734       0506  18     51.00
WA734       0506  19     45.00
WA734       0506  20     43.00
WA734       0506  21     42.00
WA734       0506  22     37.00
WA734       0506  23     39.00
WA734       0506  24     37.00
WA734       0506  25     34.00
WA734       0506  26     33.00
WA734       0506  27     34.00
WA734       0506  28     36.00
WA734       0506  29     35.00
WA734       0506  30     37.00
WA734       0506  31     48.00
WA734       0606   1     48.00
WA734       0606   2     40.00
WA734       0606   3     37.00
WA734       0606   4     44.00
WA734       0606   5     43.00
WA734       0606   6     44.00
WA734       0606   7     42.00
WA734       0606   8     40.00
WA734       0606   9     40.00
WA734       0606  10     39.00
WA734       0606  11     44.00
WA734       0606  12     45.00
WA734       0606  13     45.00
WA734       0606  14     41.00
WA734       0606  15     40.00
WA734       0606  16     41.00
WA734       0606  17     38.00
WA734       0606  18     38.00
WA734       0606  19     37.00
WA734       0606  20     36.00
WA734       0606  21     38.00
WA734       0606  22     38.00
WA734       0606  23     41.00
WA734       0606  24     52.00
WA734       0606  25     60.00
WA734       0606  26     64.00
WA734       0606  27     54.00
WA734       0606  28     50.00
WA734       0606  29     52.00
WA734       0606  30     56.00
WA734       0706   1     55.00
WA734       0706   2     58.00
WA734       0706   3     62.00
WA734       0706   4     57.00
WA734       0706   5     47.00
WA734       0706   6     41.00
WA734       0706   7     40.00
WA734       0706   8     54.00
WA734       0706   9     56.00
WA734       0706  10     49.00
WA734       0706  11     50.00
WA734       0706  12     47.00
WA734       0706  13     45.00
WA734       0706  14     49.00
WA734       0706  15     46.00
WA734       0706  16     47.00
WA734       0706  17     42.00
WA734       0706  18     42.00
WA734       0706  19     46.00
WA734       0706  20     53.00
WA734       0706  21     65.00
WA734       0706  22     72.00
WA734       0706  23     67.00
WA734       0706  24     62.00
WA734       0706  25     56.00
WA734       0706  26     56.00
WA734       0706  27     55.00
WA734       0706  28     45.00
WA734       0706  29     41.00
WA734       0706  30     39.00
WA734       0706  31   -999.00
WA734       0806   1     42.00
WA734       0806   2     44.00
WA734       0806   3     47.00
WA734       0806   4     48.00
WA734       0806   5     49.00
WA734       0806   6     56.00
WA734       0806   7     58.00
WA734       0806   8     52.00
WA734       0806   9     49.00
WA734       0806  10     46.00
WA734       0806  11     45.00
WA734       0806  12     45.00
WA734       0806  13     49.00
WA734       0806  14     54.00
WA734       0806  15     46.00
WA734       0806  16     44.00
WA734       0806  17     46.00
WA734       0806  18     57.00
WA734       0806  19     59.00
WA734       0806  20     59.00
WA734       0806  21     54.00
WA734       0806  22     49.00
WA734       0806  23     45.00
WA734       0806  24     43.00
WA734       0806  25     47.00
WA734       0806  26     56.00
WA734       0806  27     58.00
WA734       0806  28     56.00
WA734       0806  29     39.00
WA734       0806  30     37.00
WA734       0806  31   -999.00
WA734       0906   1   -999.00
WA734       0906   2   -999.00
WA734       0906   3     61.00
WA734       0906   4     64.00
WA734       0906   5     60.00
WA734       0906   6     56.00
WA734       0906   7     54.00
WA734       0906   8     47.00
WA734       0906   9     42.00
WA734       0906  10   -999.00
WA734       0906  11     53.00
WA734       0906  12     48.00
WA734       0906  13     36.00
WA734       0906  14     35.00
WA734       0906  15     33.00
WA734       0906  16     34.00
WA734       0906  17     36.00
WA734       0906  18     42.00
WA734       0906  19     39.00
WA734       0906  20     39.00
WA734       0906  21     36.00
WA734       0906  22     34.00
WA734       0906  23     43.00
WA734       0906  24     46.00
WA734       0906  25     47.00
WA734       0906  26     53.00
WA734       0906  27     54.00
WA734       0906  28     54.00
WA734       0906  29     53.00
WA734       0906  30     39.00
WA734       1006   1     38.00
WA734       1006   2     35.00
WA734       1006   3     40.00
WA734       1006   4     43.00
WA734       1006   5     44.00
WA734       1006   6     38.00
WA734       1006   7     33.00
WA734       1006   8     36.00
WA734       1006   9     35.00
WA734       1006  10     41.00
WA734       1006  11     47.00
WA734       1006  12     49.00
WA734       1006  13     48.00
WA734       1006  14     43.00
WA734       1006  15     36.00
WA734       1006  16     34.00
WA734       1006  17     34.00
WA734       1006  18     35.00
WA734       1006  19     38.00
WA734       1006  20     33.00
WA734       1006  21     35.00
WA734       1006  22     32.00
WA734       1006  23     36.00
WA734       1006  24     31.00
WA734       1006  25     29.00
WA734       1006  26     32.00
WA734       1006  27     36.00
WA734       1006  28     35.00
WA734       1006  29     20.00
WA734       1006  30   -999.00
WA734       1006  31   -999.00
WA734       1106   1   -999.00
WA734       1106   2   -999.00
WA734       1106   3   -999.00
WA734       1106   4   -999.00
WA734       1106   5   -999.00
WA734       1106   6     38.00
WA734       1106   7   -999.00
WA734       1106   8   -999.00
WA734       1106   9   -999.00
WA734       1106  10   -999.00
WA734       1106  11   -999.00
WA734       1106  12   -999.00
WA734       1106  13   -999.00
WA734       1106  14   -999.00
WA734       1106  15   -999.00
WA734       1106  16   -999.00
WA734       1106  17   -999.00
WA734       1106  18   -999.00
WA734       1106  19   -999.00
WA734       1106  20   -999.00
WA734       1106  21   -999.00
