$ Get data for 911:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:33:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA911           Rex River
WA911       0104  12     35.00
WA911       0104  13     35.00
WA911       0104  14     40.00
WA911       0104  15     35.00
WA911       0104  16     32.00
WA911       0104  17     34.00
WA911       0104  18     33.00
WA911       0104  19     32.00
WA911       0104  20     31.00
WA911       0104  21     31.00
WA911       0104  22     34.00
WA911       0104  23     34.00
WA911       0104  24     26.00
WA911       0104  25     27.00
WA911       0104  26     29.00
WA911       0104  27     33.00
WA911       0104  28     33.00
WA911       0104  29     38.00
WA911       0104  30     28.00
WA911       0104  31     27.00
WA911       0204   1     27.00
WA911       0204   2     26.00
WA911       0204   3     29.00
WA911       0204   4     25.00
WA911       0204   5     26.00
WA911       0204   6     29.00
WA911       0204   7     30.00
WA911       0204   8     29.00
WA911       0204   9     24.00
WA911       0204  10     30.00
WA911       0204  11     33.00
WA911       0204  12     32.00
WA911       0204  13     31.00
WA911       0204  14     30.00
WA911       0204  15     31.00
WA911       0204  16     32.00
WA911       0204  17     30.00
WA911       0204  18     33.00
WA911       0204  19     29.00
WA911       0204  20     27.00
WA911       0204  21     33.00
WA911       0204  22     32.00
WA911       0204  23     35.00
WA911       0204  24     30.00
WA911       0204  25     32.00
WA911       0204  26     33.00
WA911       0204  27     33.00
WA911       0204  28     32.00
WA911       0204  29     30.00
WA911       0304   1     32.00
WA911       0304   2     28.00
WA911       0304   3     29.00
WA911       0304   4     29.00
WA911       0304   5     28.00
WA911       0304   6     28.00
WA911       0304   7     35.00
WA911       0304   8     40.00
WA911       0304   9     34.00
WA911       0304  10     31.00
WA911       0304  11     37.00
WA911       0304  12     30.00
WA911       0304  13     32.00
WA911       0304  14     35.00
WA911       0304  15     31.00
WA911       0304  16     35.00
WA911       0304  17     34.00
WA911       0304  18     28.00
WA911       0304  19     27.00
WA911       0304  20     32.00
WA911       0304  21     42.00
WA911       0304  22     39.00
WA911       0304  23     35.00
WA911       0304  24     32.00
WA911       0304  25     32.00
WA911       0304  26     31.00
WA911       0304  27     33.00
WA911       0304  28     31.00
WA911       0304  29     39.00
WA911       0304  30     29.00
WA911       0304  31     28.00
WA911       0404   1     27.00
WA911       0404   2     33.00
WA911       0404   3     39.00
WA911       0404   4     31.00
WA911       0404   5     33.00
WA911       0404   6     36.00
WA911       0404   7     37.00
WA911       0404   8     35.00
WA911       0404   9     36.00
WA911       0404  10     48.00
WA911       0404  11     43.00
WA911       0404  12     38.00
WA911       0404  13     35.00
WA911       0404  14     33.00
WA911       0404  15     34.00
WA911       0404  16     33.00
WA911       0404  17     34.00
WA911       0404  18     33.00
WA911       0404  19     32.00
WA911       0404  20     33.00
WA911       0404  21     33.00
WA911       0404  22     34.00
WA911       0404  23     33.00
WA911       0404  24     30.00
WA911       0404  25     37.00
WA911       0404  26     47.00
WA911       0404  27     32.00
WA911       0404  28     34.00
WA911       0404  29     37.00
WA911       0404  30     49.00
WA911       0504   1     44.00
WA911       0504   2     40.00
WA911       0504   3     40.00
WA911       0504   4     37.00
WA911       0504   5     33.00
WA911       0504   6     33.00
WA911       0504   7     39.00
WA911       0504   8     37.00
WA911       0504   9     35.00
WA911       0504  10     35.00
WA911       0504  11     34.00
WA911       0504  12     35.00
WA911       0504  13     36.00
WA911       0504  14     38.00
WA911       0504  15     40.00
WA911       0504  16     39.00
WA911       0504  17     38.00
WA911       0504  18     42.00
WA911       0504  19     40.00
WA911       0504  20     41.00
WA911       0504  21     40.00
WA911       0504  22     39.00
WA911       0504  23     40.00
WA911       0504  24     39.00
WA911       0504  25     41.00
WA911       0504  26     43.00
WA911       0504  27     37.00
WA911       0504  28     35.00
WA911       0504  29     36.00
WA911       0504  30     38.00
WA911       0504  31     37.00
WA911       0604   1     35.00
WA911       0604   2     40.00
WA911       0604   3     49.00
WA911       0604   4     47.00
WA911       0604   5     40.00
WA911       0604   6     40.00
WA911       0604   7     39.00
WA911       0604   8     44.00
WA911       0604   9     46.00
WA911       0604  10     38.00
WA911       0604  11     37.00
WA911       0604  12     39.00
WA911       0604  13     38.00
WA911       0604  14     38.00
WA911       0604  15   5390.00
WA911       0604  16     44.00
WA911       0604  17     54.00
WA911       0604  18     53.00
WA911       0604  19     51.00
WA911       0604  20     50.00
WA911       0604  21     53.00
WA911       0604  22     53.00
WA911       0604  23     48.00
WA911       0604  24     47.00
WA911       0604  25     48.00
WA911       0604  26     47.00
WA911       0604  27     45.00
WA911       0604  28     45.00
WA911       0604  29     47.00
WA911       0604  30     48.00
WA911       0704   1     49.00
WA911       0704   2     47.00
WA911       0704   3     48.00
WA911       0704   4     46.00
WA911       0704   5     46.00
WA911       0704   6     42.00
WA911       0704   7     40.00
WA911       0704   8     43.00
WA911       0704   9     44.00
WA911       0704  10     45.00
WA911       0704  11     43.00
WA911       0704  12     52.00
WA911       0704  13     54.00
WA911       0704  14     54.00
WA911       0704  15     51.00
WA911       0704  16     48.00
WA911       0704  17     54.00
WA911       0704  18     55.00
WA911       0704  19     52.00
WA911       0704  20     50.00
WA911       0704  21     48.00
WA911       0704  22     53.00
WA911       0704  23     60.00
WA911       0704  24     59.00
WA911       0704  25     50.00
WA911       0704  26     49.00
WA911       0704  27     50.00
WA911       0704  28     54.00
WA911       0704  29     53.00
WA911       0704  30     51.00
WA911       0704  31     52.00
WA911       0804   1     51.00
WA911       0804   2     51.00
WA911       0804   3     48.00
WA911       0804   4     49.00
WA911       0804   5     47.00
WA911       0804   6     46.00
WA911       0804   7     47.00
WA911       0804   8     49.00
WA911       0804   9     60.00
WA911       0804  10     57.00
WA911       0804  11     55.00
WA911       0804  12     58.00
WA911       0804  13     55.00
WA911       0804  14     60.00
WA911       0804  15     55.00
WA911       0804  16     54.00
WA911       0804  17     52.00
WA911       0804  18     52.00
WA911       0804  19     54.00
WA911       0804  20     53.00
WA911       0804  21     52.00
WA911       0804  22     46.00
WA911       0804  23   -999.00
WA911       0804  24   -999.00
WA911       0804  25   -999.00
WA911       0804  26   -999.00
WA911       0804  27   -999.00
WA911       0804  28   -999.00
WA911       0804  29   -999.00
WA911       0804  30   -999.00
WA911       0804  31   -999.00
WA911       0904   1   -999.00
WA911       0904   2     44.00
WA911       0904   3     44.00
WA911       0904   4     46.00
WA911       0904   5     43.00
WA911       0904   6     41.00
WA911       0904   7     43.00
WA911       0904   8     45.00
WA911       0904   9     44.00
WA911       0904  10     42.00
WA911       0904  11     44.00
WA911       0904  12     42.00
WA911       0904  13     43.00
WA911       0904  14     41.00
WA911       0904  15     42.00
WA911       0904  16     41.00
WA911       0904  17     39.00
WA911       0904  18     37.00
WA911       0904  19     37.00
WA911       0904  20     40.00
WA911       0904  21     38.00
WA911       0904  22     42.00
WA911       0904  23     42.00
WA911       0904  24     44.00
WA911       0904  25     46.00
WA911       0904  26     41.00
WA911       0904  27     51.00
WA911       0904  28     46.00
WA911       0904  29     44.00
WA911       0904  30     44.00
WA911       1004   1     51.00
WA911       1004   2     49.00
WA911       1004   3     49.00
WA911       1004   4     38.00
WA911       1004   5     47.00
WA911       1004   6      6.00
WA911       1004   7      7.00
WA911       1004   8     41.00
WA911       1004   9     40.00
WA911       1004  10     42.00
WA911       1004  11     42.00
WA911       1004  12     44.00
WA911       1004  13     51.00
WA911       1004  14     48.00
WA911       1004  15     46.00
WA911       1004  16     44.00
WA911       1004  17     35.00
WA911       1004  18     34.00
WA911       1004  19     39.00
WA911       1004  20     36.00
WA911       1004  21     34.00
WA911       1004  22     35.00
WA911       1004  23     33.00
WA911       1004  24     33.00
WA911       1004  25     33.00
WA911       1004  26     35.00
WA911       1004  27     35.00
WA911       1004  28     32.00
WA911       1004  29     36.00
WA911       1004  30     33.00
WA911       1004  31     30.00
WA911       1104   1     29.00
WA911       1104   2     31.00
WA911       1104   3     29.00
WA911       1104   4     28.00
WA911       1104   5     36.00
WA911       1104   6     38.00
WA911       1104   7     44.00
WA911       1104   8     40.00
WA911       1104   9     37.00
WA911       1104  10     45.00
WA911       1104  11     43.00
WA911       1104  12     41.00
WA911       1104  13     36.00
WA911       1104  14     36.00
WA911       1104  15     37.00
WA911       1104  16     33.00
WA911       1104  17     30.00
WA911       1104  18     32.00
WA911       1104  19     26.00
WA911       1104  20     25.00
WA911       1104  21     29.00
WA911       1104  22     36.00
WA911       1104  23     36.00
WA911       1104  24     42.00
WA911       1104  25     31.00
WA911       1104  26     27.00
WA911       1104  27     26.00
WA911       1104  28     22.00
WA911       1104  29     23.00
WA911       1104  30     30.00
WA911       1204   1     28.00
WA911       1204   2     29.00
WA911       1204   3     31.00
WA911       1204   4     33.00
WA911       1204   5     26.00
WA911       1204   6     28.00
WA911       1204   7     30.00
WA911       1204   8     32.00
WA911       1204   9     32.00
WA911       1204  10     44.00
WA911       1204  11     30.00
WA911       1204  12     32.00
WA911       1204  13     34.00
WA911       1204  14     35.00
WA911       1204  15     31.00
WA911       1204  16     40.00
WA911       1204  17     40.00
WA911       1204  18     42.00
WA911       1204  19     31.00
WA911       1204  20     26.00
WA911       1204  21     26.00
WA911       1204  22     30.00
WA911       1204  23     29.00
WA911       1204  24     35.00
WA911       1204  25     34.00
WA911       1204  26     33.00
WA911       1204  27     35.00
WA911       1204  28     35.00
WA911       1204  29     31.00
WA911       1204  30     30.00
WA911       1204  31     28.00
WA911       0105   1     28.00
WA911       0105   2     26.00
WA911       0105   3     21.00
WA911       0105   4     21.00
WA911       0105   5     23.00
WA911       0105   6     23.00
WA911       0105   7     23.00
WA911       0105   8     23.00
WA911       0105   9     23.00
WA911       0105  10     22.00
WA911       0105  11     19.00
WA911       0105  12     26.00
WA911       0105  13     20.00
WA911       0105  14     14.00
WA911       0105  15     15.00
WA911       0105  16     23.00
WA911       0105  17     37.00
WA911       0105  18     45.00
WA911       0105  19     45.00
WA911       0105  20     43.00
WA911       0105  21     42.00
WA911       0105  22     44.00
WA911       0105  23     45.00
WA911       0105  24     42.00
WA911       0105  25     43.00
WA911       0105  26     37.00
WA911       0105  27     36.00
WA911       0105  28     35.00
WA911       0105  29     35.00
WA911       0105  30     33.00
WA911       0105  31     33.00
WA911       0205   1     31.00
WA911       0205   2     40.00
WA911       0205   3     40.00
WA911       0205   4     29.00
WA911       0205   5     25.00
WA911       0205   6     25.00
WA911       0205   7     25.00
WA911       0205   8     24.00
WA911       0205   9     30.00
WA911       0205  10     35.00
WA911       0205  11     33.00
WA911       0205  12     29.00
WA911       0205  13     25.00
WA911       0205  14     18.00
WA911       0205  15     17.00
WA911       0205  16     28.00
WA911       0205  17     31.00
WA911       0205  18     31.00
WA911       0205  19     27.00
WA911       0205  20     29.00
WA911       0205  21     29.00
WA911       0205  22     39.00
WA911       0205  23     41.00
WA911       0205  24     36.00
WA911       0205  25     34.00
WA911       0205  26     38.00
WA911       0205  27     41.00
WA911       0205  28     34.00
WA911       0305   1     36.00
WA911       0305   2     34.00
WA911       0305   3     33.00
WA911       0305   4     31.00
WA911       0305   5     35.00
WA911       0305   6     39.00
WA911       0305   7     40.00
WA911       0305   8     40.00
WA911       0305   9     43.00
WA911       0305  10     42.00
WA911       0305  11     37.00
WA911       0305  12     34.00
WA911       0305  13     26.00
WA911       0305  14     31.00
WA911       0305  15     26.00
WA911       0305  16     26.00
WA911       0305  17     27.00
WA911       0305  18     -8.00
WA911       0305  19     14.00
WA911       0305  20     28.00
WA911       0305  21     27.00
WA911       0305  22     32.00
WA911       0305  23     29.00
WA911       0305  24     28.00
WA911       0305  25     31.00
WA911       0305  26     33.00
WA911       0305  27     33.00
WA911       0305  28     30.00
WA911       0305  29     30.00
WA911       0305  30     28.00
WA911       0305  31     32.00
WA911       0405   1     29.00
WA911       0405   2     29.00
WA911       0405   3     31.00
WA911       0405   4     28.00
WA911       0405   5     31.00
WA911       0405   6     38.00
WA911       0405   7     30.00
WA911       0405   8     27.00
WA911       0405   9     30.00
WA911       0405  10     31.00
WA911       0405  11     28.00
WA911       0405  12     26.00
WA911       0405  13     26.00
WA911       0405  14     29.00
WA911       0405  15     31.00
WA911       0405  16     33.00
WA911       0405  17     31.00
WA911       0405  18     31.00
WA911       0405  19     32.00
WA911       0405  20     36.00
WA911       0405  21     38.00
WA911       0405  22     42.00
WA911       0405  23     40.00
WA911       0405  24     39.00
WA911       0405  25     42.00
WA911       0405  26     40.00
WA911       0405  27     44.00
WA911       0405  28     36.00
WA911       0405  29     38.00
WA911       0405  30     39.00
WA911       0505   1     43.00
WA911       0505   2     42.00
WA911       0505   3     41.00
WA911       0505   4     42.00
WA911       0505   5     42.00
WA911       0505   6     39.00
WA911       0505   7     38.00
WA911       0505   8     38.00
WA911       0505   9     42.00
WA911       0505  10     41.00
WA911       0505  11     41.00
WA911       0505  12     42.00
WA911       0505  13     41.00
WA911       0505  14     48.00
WA911       0505  15     41.00
WA911       0505  16     36.00
WA911       0505  17     36.00
WA911       0505  18     39.00
WA911       0505  19     38.00
WA911       0505  20     36.00
WA911       0505  21     35.00
WA911       0505  22     36.00
WA911       0505  23     34.00
WA911       0505  24     37.00
WA911       0505  25     40.00
WA911       0505  26     56.00
WA911       0505  27     60.00
WA911       0505  28     52.00
WA911       0505  29     47.00
WA911       0505  30     45.00
WA911       0505  31     41.00
WA911       0605   1     39.00
WA911       0605   2     41.00
WA911       0605   3     40.00
WA911       0605   4     39.00
WA911       0605   5     36.00
WA911       0605   6     35.00
WA911       0605   7     39.00
WA911       0605   8     38.00
WA911       0605   9     39.00
WA911       0605  10     40.00
WA911       0605  11     36.00
WA911       0605  12     35.00
WA911       0605  13     41.00
WA911       0605  14     39.00
WA911       0605  15     37.00
WA911       0605  16     44.00
WA911       0605  17     40.00
WA911       0605  18     44.00
WA911       0605  19     43.00
WA911       0605  20     50.00
WA911       0605  21     48.00
WA911       0605  22     43.00
WA911       0605  23     40.00
WA911       0605  24     44.00
WA911       0605  25     46.00
WA911       0605  26     46.00
WA911       0605  27     45.00
WA911       0605  28     46.00
WA911       0605  29     47.00
WA911       0605  30     48.00
WA911       0705   1     45.00
WA911       0705   2     42.00
WA911       0705   3     40.00
WA911       0705   4     45.00
WA911       0705   5     48.00
WA911       0705   6     45.00
WA911       0705   7     42.00
WA911       0705   8     46.00
WA911       0705   9     43.00
WA911       0705  10     45.00
WA911       0705  11     46.00
WA911       0705  12     47.00
WA911       0705  13     46.00
WA911       0705  14     45.00
WA911       0705  15     48.00
WA911       0705  16     45.00
WA911       0705  17     46.00
WA911       0705  18     50.00
WA911       0705  19     46.00
WA911       0705  20     46.00
WA911       0705  21     46.00
WA911       0705  22     47.00
WA911       0705  23   -999.00
WA911       0705  24   -999.00
WA911       0705  25   -999.00
WA911       0705  26   -999.00
WA911       0705  27   -999.00
WA911       0705  28   -999.00
WA911       0705  29   -999.00
WA911       0705  30   -999.00
WA911       0705  31   -999.00
WA911       0805   1   -999.00
WA911       0805   2   -999.00
WA911       0805   3   -999.00
WA911       0805   4   -999.00
WA911       0805   5   -999.00
WA911       0805   6   -999.00
WA911       0805   7   -999.00
WA911       0805   8   -999.00
WA911       0805   9   -999.00
WA911       0805  10   -999.00
WA911       0805  11   -999.00
WA911       0805  12   -999.00
WA911       0805  13   -999.00
WA911       0805  14   -999.00
WA911       0805  15   -999.00
WA911       0805  16   -999.00
WA911       0805  17   -999.00
WA911       0805  18   -999.00
WA911       0805  19   -999.00
WA911       0805  20   -999.00
WA911       0805  21   -999.00
WA911       0805  22   -999.00
WA911       0805  23   -999.00
WA911       0805  24   -999.00
WA911       0805  25   -999.00
WA911       0805  26   -999.00
WA911       0805  27   -999.00
WA911       0805  28   -999.00
WA911       0805  29   -999.00
WA911       0805  30   -999.00
WA911       0805  31   -999.00
WA911       0905   1   -999.00
WA911       0905   2   -999.00
WA911       0905   3   -999.00
WA911       0905   4   -999.00
WA911       0905   5   -999.00
WA911       0905   6   -999.00
WA911       0905   7   -999.00
WA911       0905   8   -999.00
WA911       0905   9   -999.00
WA911       0905  10   -999.00
WA911       0905  11   -999.00
WA911       0905  12   -999.00
WA911       0905  13   -999.00
WA911       0905  14   -999.00
WA911       0905  15   -999.00
WA911       0905  16   -999.00
WA911       0905  17   -999.00
WA911       0905  18   -999.00
WA911       0905  19   -999.00
WA911       0905  20   -999.00
WA911       0905  21   -999.00
WA911       0905  22   -999.00
WA911       0905  23   -999.00
WA911       0905  24   -999.00
WA911       0905  25   -999.00
WA911       0905  26   -999.00
WA911       0905  27   -999.00
WA911       0905  28   -999.00
WA911       0905  29   -999.00
WA911       0905  30     40.00
WA911       1005   1     36.00
WA911       1005   2     35.00
WA911       1005   3     35.00
WA911       1005   4     36.00
WA911       1005   5     42.00
WA911       1005   6     43.00
WA911       1005   7     40.00
WA911       1005   8     37.00
WA911       1005   9     38.00
WA911       1005  10     43.00
WA911       1005  11     38.00
WA911       1005  12     40.00
WA911       1005  13     42.00
WA911       1005  14     43.00
WA911       1005  15     40.00
WA911       1005  16     39.00
WA911       1005  17     47.00
WA911       1005  18   -999.00
WA911       1005  19     43.00
WA911       1005  20     37.00
WA911       1005  21     47.00
WA911       1005  22     43.00
WA911       1005  23     42.00
WA911       1005  24     46.00
WA911       1005  25     37.00
WA911       1005  26     32.00
WA911       1005  27     32.00
WA911       1005  28     35.00
WA911       1005  29     35.00
WA911       1005  30     35.00
WA911       1005  31     37.00
WA911       1105   1     33.00
WA911       1105   2     34.00
WA911       1105   3     33.00
WA911       1105   4     32.00
WA911       1105   5     32.00
WA911       1105   6     31.00
WA911       1105   7     31.00
WA911       1105   8     30.00
WA911       1105   9     35.00
WA911       1105  10     33.00
WA911       1105  11     30.00
WA911       1105  12     30.00
WA911       1105  13     33.00
WA911       1105  14     26.00
WA911       1105  15     27.00
WA911       1105  16     36.00
WA911       1105  17     37.00
WA911       1105  18     42.00
WA911       1105  19     47.00
WA911       1105  20     43.00
WA911       1105  21     47.00
WA911       1105  22     48.00
WA911       1105  23     38.00
WA911       1105  24     35.00
WA911       1105  25     29.00
WA911       1105  26     26.00
WA911       1105  27     22.00
WA911       1105  28     24.00
WA911       1105  29     27.00
WA911       1105  30     24.00
WA911       1205   1     24.00
WA911       1205   2     26.00
WA911       1205   3     24.00
WA911       1205   4     20.00
WA911       1205   5     31.00
WA911       1205   6     24.00
WA911       1205   7     22.00
WA911       1205   8     23.00
WA911       1205   9     32.00
WA911       1205  10     42.00
WA911       1205  11     38.00
WA911       1205  12     30.00
WA911       1205  13     23.00
WA911       1205  14     24.00
WA911       1205  15     31.00
WA911       1205  16     28.00
WA911       1205  17     21.00
WA911       1205  18     21.00
WA911       1205  19     24.00
WA911       1205  20     33.00
WA911       1205  21     38.00
WA911       1205  22     37.00
WA911       1205  23     38.00
WA911       1205  24     43.00
WA911       1205  25     38.00
WA911       1205  26     34.00
WA911       1205  27     34.00
WA911       1205  28     33.00
WA911       1205  29     33.00
WA911       1205  30     32.00
WA911       1205  31     34.00
WA911       0106   1     34.00
WA911       0106   2     31.00
WA911       0106   3     29.00
WA911       0106   4     30.00
WA911       0106   5     36.00
WA911       0106   6     39.00
WA911       0106   7     31.00
WA911       0106   8     31.00
WA911       0106   9     33.00
WA911       0106  10     34.00
WA911       0106  11     32.00
WA911       0106  12     31.00
WA911       0106  13     33.00
WA911       0106  14     27.00
WA911       0106  15     27.00
WA911       0106  16     29.00
WA911       0106  17     33.00
WA911       0106  18     31.00
WA911       0106  19     31.00
WA911       0106  20     31.00
WA911       0106  21     31.00
WA911       0106  22     31.00
WA911       0106  23     34.00
WA911       0106  24     37.00
WA911       0106  25     31.00
WA911       0106  26     30.00
WA911       0106  27     29.00
WA911       0106  28     30.00
WA911       0106  29     29.00
WA911       0106  30     31.00
WA911       0106  31     30.00
WA911       0206   1     32.00
WA911       0206   2     33.00
WA911       0206   3     33.00
WA911       0206   4     28.00
WA911       0206   5     28.00
WA911       0206   6     32.00
WA911       0206   7     37.00
WA911       0206   8     28.00
WA911       0206   9     26.00
WA911       0206  10     29.00
WA911       0206  11     30.00
WA911       0206  12     30.00
WA911       0206  13     24.00
WA911       0206  14     18.00
WA911       0206  15     15.00
WA911       0206  16     17.00
WA911       0206  17      8.00
WA911       0206  18     14.00
WA911       0206  19     21.00
WA911       0206  20     21.00
WA911       0206  21     29.00
WA911       0206  22     31.00
WA911       0206  23     23.00
WA911       0206  24     17.00
WA911       0206  25     24.00
WA911       0206  26     33.00
WA911       0206  27     36.00
WA911       0206  28     27.00
WA911       0306   1     30.00
WA911       0306   2     28.00
WA911       0306   3     32.00
WA911       0306   4     29.00
WA911       0306   5     32.00
WA911       0306   6     33.00
WA911       0306   7     28.00
WA911       0306   8     24.00
WA911       0306   9     24.00
WA911       0306  10     23.00
WA911       0306  11     25.00
WA911       0306  12     23.00
WA911       0306  13     25.00
WA911       0306  14     27.00
WA911       0306  15     27.00
WA911       0306  16     31.00
WA911       0306  17     31.00
WA911       0306  18     22.00
WA911       0306  19     21.00
WA911       0306  20     36.00
WA911       0306  21     34.00
WA911       0306  22     34.00
WA911       0306  23     40.00
WA911       0306  24     30.00
WA911       0306  25     28.00
WA911       0306  26     28.00
WA911       0306  27     33.00
WA911       0306  28     35.00
WA911       0306  29     34.00
WA911       0306  30     33.00
WA911       0306  31     35.00
WA911       0406   1     30.00
WA911       0406   2     31.00
WA911       0406   3     34.00
WA911       0406   4     30.00
WA911       0406   5     35.00
WA911       0406   6     33.00
WA911       0406   7     34.00
WA911       0406   8     34.00
WA911       0406   9     34.00
WA911       0406  10     33.00
WA911       0406  11     33.00
WA911       0406  12     35.00
WA911       0406  13     33.00
WA911       0406  14     29.00
WA911       0406  15     28.00
WA911       0406  16     27.00
WA911       0406  17     28.00
WA911       0406  18     29.00
WA911       0406  19     37.00
WA911       0406  20     38.00
WA911       0406  21     28.00
WA911       0406  22     27.00
WA911       0406  23     42.00
WA911       0406  24     40.00
WA911       0406  25     38.00
WA911       0406  26     36.00
WA911       0406  27     37.00
WA911       0406  28     42.00
WA911       0406  29     30.00
WA911       0406  30     31.00
WA911       0506   1     30.00
WA911       0506   2     28.00
WA911       0506   3     39.00
WA911       0506   4     45.00
WA911       0506   5     36.00
WA911       0506   6     35.00
WA911       0506   7     33.00
WA911       0506   8     30.00
WA911       0506   9     29.00
WA911       0506  10     39.00
WA911       0506  11     36.00
WA911       0506  12     31.00
WA911       0506  13     33.00
WA911       0506  14     39.00
WA911       0506  15     60.00
WA911       0506  16     49.00
WA911       0506  17     47.00
WA911       0506  18     46.00
WA911       0506  19     45.00
WA911       0506  20     42.00
WA911       0506  21     41.00
WA911       0506  22     38.00
WA911       0506  23     38.00
WA911       0506  24     40.00
WA911       0506  25     38.00
WA911       0506  26     37.00
WA911       0506  27     38.00
WA911       0506  28     39.00
WA911       0506  29     38.00
WA911       0506  30     37.00
WA911       0506  31     48.00
WA911       0606   1     45.00
WA911       0606   2     41.00
WA911       0606   3     39.00
WA911       0606   4     46.00
WA911       0606   5     45.00
WA911       0606   6     44.00
WA911       0606   7     43.00
WA911       0606   8     40.00
WA911       0606   9     41.00
WA911       0606  10     44.00
WA911       0606  11     47.00
WA911       0606  12     49.00
WA911       0606  13     46.00
WA911       0606  14     44.00
WA911       0606  15     44.00
WA911       0606  16     42.00
WA911       0606  17     40.00
WA911       0606  18     40.00
WA911       0606  19     39.00
WA911       0606  20     42.00
WA911       0606  21     42.00
WA911       0606  22     40.00
WA911       0606  23     42.00
WA911       0606  24     47.00
WA911       0606  25     58.00
WA911       0606  26     61.00
WA911       0606  27     49.00
WA911       0606  28     45.00
WA911       0606  29     47.00
WA911       0606  30     52.00
WA911       0706   1     52.00
WA911       0706   2     51.00
WA911       0706   3     53.00
WA911       0706   4     52.00
WA911       0706   5     47.00
WA911       0706   6     44.00
WA911       0706   7     42.00
WA911       0706   8     49.00
WA911       0706   9     54.00
WA911       0706  10     45.00
WA911       0706  11     44.00
WA911       0706  12     47.00
WA911       0706  13     48.00
WA911       0706  14     50.00
WA911       0706  15     47.00
WA911       0706  16     45.00
WA911       0706  17     46.00
WA911       0706  18     45.00
WA911       0706  19     45.00
WA911       0706  20     48.00
WA911       0706  21     70.00
WA911       0706  22     65.00
WA911       0706  23     61.00
WA911       0706  24     59.00
WA911       0706  25     52.00
WA911       0706  26     52.00
WA911       0706  27     53.00
WA911       0706  28     46.00
WA911       0706  29     42.00
WA911       0706  30     42.00
WA911       0706  31     41.00
WA911       0806   1     44.00
WA911       0806   2     44.00
WA911       0806   3     45.00
WA911       0806   4     45.00
WA911       0806   5     47.00
WA911       0806   6     50.00
WA911       0806   7     53.00
WA911       0806   8     52.00
WA911       0806   9     52.00
WA911       0806  10     48.00
WA911       0806  11     43.00
WA911       0806  12     43.00
WA911       0806  13     46.00
WA911       0806  14     52.00
WA911       0806  15     45.00
WA911       0806  16     46.00
WA911       0806  17     47.00
WA911       0806  18     50.00
WA911       0806  19     54.00
WA911       0806  20     51.00
WA911       0806  21     51.00
WA911       0806  22     46.00
WA911       0806  23     46.00
WA911       0806  24     45.00
WA911       0806  25     44.00
WA911       0806  26     52.00
WA911       0806  27     53.00
WA911       0806  28     48.00
WA911       0806  29     42.00
WA911       0806  30     42.00
WA911       0806  31     39.00
WA911       0906   1     54.00
WA911       0906   2     60.00
WA911       0906   3     57.00
WA911       0906   4     53.00
WA911       0906   5     50.00
WA911       0906   6     51.00
WA911       0906   7     48.00
WA911       0906   8     47.00
WA911       0906   9     44.00
WA911       0906  10     43.00
WA911       0906  11     49.00
WA911       0906  12     49.00
WA911       0906  13     39.00
WA911       0906  14     38.00
WA911       0906  15     38.00
WA911       0906  16     39.00
WA911       0906  17     40.00
WA911       0906  18     44.00
WA911       0906  19     42.00
WA911       0906  20     42.00
WA911       0906  21     38.00
WA911       0906  22     38.00
WA911       0906  23     42.00
WA911       0906  24     53.00
WA911       0906  25     51.00
WA911       0906  26     50.00
WA911       0906  27     54.00
WA911       0906  28     49.00
WA911       0906  29     47.00
WA911       0906  30     44.00
WA911       1006   1     39.00
WA911       1006   2     38.00
WA911       1006   3     38.00
WA911       1006   4     43.00
WA911       1006   5     43.00
WA911       1006   6     41.00
WA911       1006   7     35.00
WA911       1006   8     39.00
WA911       1006   9     44.00
WA911       1006  10     40.00
WA911       1006  11     45.00
WA911       1006  12     49.00
WA911       1006  13     46.00
WA911       1006  14     43.00
WA911       1006  15     40.00
WA911       1006  16     39.00
WA911       1006  17     40.00
WA911       1006  18     40.00
WA911       1006  19     39.00
WA911       1006  20     36.00
WA911       1006  21     44.00
WA911       1006  22     40.00
WA911       1006  23     36.00
WA911       1006  24     36.00
WA911       1006  25     34.00
WA911       1006  26     38.00
WA911       1006  27     38.00
WA911       1006  28     37.00
WA911       1006  29     26.00
WA911       1006  30     22.00
WA911       1006  31     25.00
WA911       1106   1     28.00
WA911       1106   2     29.00
WA911       1106   3     41.00
WA911       1106   4     44.00
WA911       1106   5     42.00
WA911       1106   6     46.00
WA911       1106   7     36.00
WA911       1106   8     34.00
WA911       1106   9     33.00
WA911       1106  10     33.00
WA911       1106  11     32.00
WA911       1106  12     32.00
WA911       1106  13     31.00
WA911       1106  14     30.00
WA911       1106  15     32.00
WA911       1106  16     31.00
WA911       1106  17     30.00
WA911       1106  18     36.00
WA911       1106  19     34.00
WA911       1106  20     34.00
WA911       1106  21     32.00
WA911       1106  22     31.00
WA911       1106  23     29.00
WA911       1106  24     28.00
WA911       1106  25     25.00
WA911       1106  26     24.00
WA911       1106  27     20.00
WA911       1106  28     12.00
WA911       1106  29     13.00
WA911       1106  30     31.00
WA911       1206   1     22.00
WA911       1206   2     23.00
WA911       1206   3     29.00
WA911       1206   4     35.00
WA911       1206   5     33.00
