$ Get data for 990:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:02 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA990           Beaver Pass
WA990       0104  10     33.00
WA990       0104  11     31.00
WA990       0104  12     32.00
WA990       0104  13     34.00
WA990       0104  14     35.00
WA990       0104  15     33.00
WA990       0104  16     30.00
WA990       0104  17     30.00
WA990       0104  18     33.00
WA990       0104  19     33.00
WA990       0104  20     28.00
WA990       0104  21     26.00
WA990       0104  22     32.00
WA990       0104  23     32.00
WA990       0104  24     26.00
WA990       0104  25   -999.00
WA990       0104  26     26.00
WA990       0104  27     27.00
WA990       0104  28     31.00
WA990       0104  29     34.00
WA990       0104  30     27.00
WA990       0104  31     25.00
WA990       0204   1     20.00
WA990       0204   2     19.00
WA990       0204   3     26.00
WA990       0204   4     23.00
WA990       0204   5     18.00
WA990       0204   6     29.00
WA990       0204   7     28.00
WA990       0204   8     26.00
WA990       0204   9     26.00
WA990       0204  10     23.00
WA990       0204  11     26.00
WA990       0204  12     23.00
WA990       0204  13     23.00
WA990       0204  14     31.00
WA990       0204  15     31.00
WA990       0204  16     29.00
WA990       0204  17     28.00
WA990       0204  18     33.00
WA990       0204  19     32.00
WA990       0204  20     28.00
WA990       0204  21     25.00
WA990       0204  22     25.00
WA990       0204  23     30.00
WA990       0204  24     31.00
WA990       0204  25     26.00
WA990       0204  26     27.00
WA990       0204  27     31.00
WA990       0204  28     31.00
WA990       0204  29     28.00
WA990       0304   1     27.00
WA990       0304   2     25.00
WA990       0304   3     26.00
WA990       0304   4     24.00
WA990       0304   5     27.00
WA990       0304   6     27.00
WA990       0304   7     32.00
WA990       0304   8     35.00
WA990       0304   9     29.00
WA990       0304  10     27.00
WA990       0304  11     28.00
WA990       0304  12     29.00
WA990       0304  13     27.00
WA990       0304  14     31.00
WA990       0304  15     30.00
WA990       0304  16     34.00
WA990       0304  17     34.00
WA990       0304  18     29.00
WA990       0304  19     22.00
WA990       0304  20     22.00
WA990       0304  21     32.00
WA990       0304  22     33.00
WA990       0304  23     35.00
WA990       0304  24     32.00
WA990       0304  25     30.00
WA990       0304  26     32.00
WA990       0304  27     33.00
WA990       0304  28     31.00
WA990       0304  29     33.00
WA990       0304  30     30.00
WA990       0304  31     25.00
WA990       0404   1     23.00
WA990       0404   2     27.00
WA990       0404   3     33.00
WA990       0404   4     34.00
WA990       0404   5     31.00
WA990       0404   6     32.00
WA990       0404   7     32.00
WA990       0404   8     31.00
WA990       0404   9     31.00
WA990       0404  10     33.00
WA990       0404  11     34.00
WA990       0404  12     36.00
WA990       0404  13     35.00
WA990       0404  14     34.00
WA990       0404  15     33.00
WA990       0404  16     32.00
WA990       0404  17     31.00
WA990       0404  18     29.00
WA990       0404  19     34.00
WA990       0404  20     31.00
WA990       0404  21     30.00
WA990       0404  22     31.00
WA990       0404  23     33.00
WA990       0404  24     32.00
WA990       0404  25     31.00
WA990       0404  26     36.00
WA990       0404  27     34.00
WA990       0404  28     33.00
WA990       0404  29     32.00
WA990       0404  30     35.00
WA990       0504   1     38.00
WA990       0504   2     37.00
WA990       0504   3     36.00
WA990       0504   4     35.00
WA990       0504   5     32.00
WA990       0504   6     31.00
WA990       0504   7     35.00
WA990       0504   8     37.00
WA990       0504   9     36.00
WA990       0504  10     36.00
WA990       0504  11     37.00
WA990       0504  12     34.00
WA990       0504  13     33.00
WA990       0504  14     34.00
WA990       0504  15     36.00
WA990       0504  16     38.00
WA990       0504  17     40.00
WA990       0504  18     37.00
WA990       0504  19     40.00
WA990       0504  20     40.00
WA990       0504  21     41.00
WA990       0504  22     40.00
WA990       0504  23     38.00
WA990       0504  24     38.00
WA990       0504  25     38.00
WA990       0504  26     42.00
WA990       0504  27     39.00
WA990       0504  28     38.00
WA990       0504  29     38.00
WA990       0504  30     39.00
WA990       0504  31     36.00
WA990       0604   1     35.00
WA990       0604   2     38.00
WA990       0604   3     40.00
WA990       0604   4     45.00
WA990       0604   5     41.00
WA990       0604   6     40.00
WA990       0604   7     42.00
WA990       0604   8     43.00
WA990       0604   9     47.00
WA990       0604  10     43.00
WA990       0604  11     39.00
WA990       0604  12     36.00
WA990       0604  13     40.00
WA990       0604  14     38.00
WA990       0604  15     35.00
WA990       0604  16     39.00
WA990       0604  17     45.00
WA990       0604  18     45.00
WA990       0604  19     42.00
WA990       0604  20     46.00
WA990       0604  21     50.00
WA990       0604  22     51.00
WA990       0604  23     51.00
WA990       0604  24     51.00
WA990       0604  25     54.00
WA990       0604  26     49.00
WA990       0604  27     44.00
WA990       0604  28     45.00
WA990       0604  29     47.00
WA990       0604  30     49.00
WA990       0704   1     48.00
WA990       0704   2     49.00
WA990       0704   3     49.00
WA990       0704   4     50.00
WA990       0704   5     47.00
WA990       0704   6     48.00
WA990       0704   7     42.00
WA990       0704   8     44.00
WA990       0704   9     44.00
WA990       0704  10     44.00
WA990       0704  11     44.00
WA990       0704  12     42.00
WA990       0704  13     50.00
WA990       0704  14     49.00
WA990       0704  15     52.00
WA990       0704  16     51.00
WA990       0704  17     52.00
WA990       0704  18     54.00
WA990       0704  19     54.00
WA990       0704  20     47.00
WA990       0704  21     45.00
WA990       0704  22     49.00
WA990       0704  23     53.00
WA990       0704  24     56.00
WA990       0704  25     52.00
WA990       0704  26     49.00
WA990       0704  27     50.00
WA990       0704  28     50.00
WA990       0704  29     52.00
WA990       0704  30     54.00
WA990       0704  31     51.00
WA990       0804   1     50.00
WA990       0804   2     49.00
WA990       0804   3     52.00
WA990       0804   4     50.00
WA990       0804   5     45.00
WA990       0804   6     46.00
WA990       0804   7     46.00
WA990       0804   8     44.00
WA990       0804   9     49.00
WA990       0804  10     51.00
WA990       0804  11     51.00
WA990       0804  12     55.00
WA990       0804  13     55.00
WA990       0804  14     58.00
WA990       0804  15     57.00
WA990       0804  16     56.00
WA990       0804  17     54.00
WA990       0804  18     52.00
WA990       0804  19     54.00
WA990       0804  20     54.00
WA990       0804  21     51.00
WA990       0804  22     48.00
WA990       0804  23     45.00
WA990       0804  24     46.00
WA990       0804  25     46.00
WA990       0804  26     47.00
WA990       0804  27     49.00
WA990       0804  28     49.00
WA990       0804  29     49.00
WA990       0804  30     47.00
WA990       0804  31     48.00
WA990       0904   1     42.00
WA990       0904   2     41.00
WA990       0904   3     43.00
WA990       0904   4     44.00
WA990       0904   5     41.00
WA990       0904   6     41.00
WA990       0904   7     46.00
WA990       0904   8     43.00
WA990       0904   9     42.00
WA990       0904  10     41.00
WA990       0904  11     44.00
WA990       0904  12     40.00
WA990       0904  13     38.00
WA990       0904  14     41.00
WA990       0904  15     40.00
WA990       0904  16     41.00
WA990       0904  17     38.00
WA990       0904  18     36.00
WA990       0904  19     36.00
WA990       0904  20     38.00
WA990       0904  21     36.00
WA990       0904  22     44.00
WA990       0904  23     42.00
WA990       0904  24     42.00
WA990       0904  25     42.00
WA990       0904  26     42.00
WA990       0904  27     43.00
WA990       0904  28     41.00
WA990       0904  29     43.00
WA990       0904  30     40.00
WA990       1004   1     35.00
WA990       1004   2     38.00
WA990       1004   3     41.00
WA990       1004   4     40.00
WA990       1004   5     42.00
WA990       1004   6     42.00
WA990       1004   7     40.00
WA990       1004   8     40.00
WA990       1004   9     37.00
WA990       1004  10     40.00
WA990       1004  11     42.00
WA990       1004  12     43.00
WA990       1004  13     42.00
WA990       1004  14     44.00
WA990       1004  15     47.00
WA990       1004  16     39.00
WA990       1004  17     36.00
WA990       1004  18     34.00
WA990       1004  19     35.00
WA990       1004  20     36.00
WA990       1004  21     35.00
WA990       1004  22     34.00
WA990       1004  23     30.00
WA990       1004  24     30.00
WA990       1004  25     28.00
WA990       1004  26     31.00
WA990       1004  27     29.00
WA990       1004  28     30.00
WA990       1004  29     35.00
WA990       1004  30     33.00
WA990       1004  31     27.00
WA990       1104   1     28.00
WA990       1104   2     31.00
WA990       1104   3     27.00
WA990       1104   4     26.00
WA990       1104   5     31.00
WA990       1104   6     35.00
WA990       1104   7     36.00
WA990       1104   8     37.00
WA990       1104   9     35.00
WA990       1104  10     32.00
WA990       1104  11     30.00
WA990       1104  12     30.00
WA990       1104  13     35.00
WA990       1104  14     35.00
WA990       1104  15     35.00
WA990       1104  16     31.00
WA990       1104  17     26.00
WA990       1104  18     32.00
WA990       1104  19     27.00
WA990       1104  20     24.00
WA990       1104  21     25.00
WA990       1104  22     34.00
WA990       1104  23     34.00
WA990       1104  24     35.00
WA990       1104  25     30.00
WA990       1104  26     28.00
WA990       1104  27     23.00
WA990       1104  28     20.00
WA990       1104  29     20.00
WA990       1104  30     28.00
WA990       1204   1     27.00
WA990       1204   2     28.00
WA990       1204   3     31.00
WA990       1204   4     33.00
WA990       1204   5     21.00
WA990       1204   6     21.00
WA990       1204   7     24.00
WA990       1204   8     30.00
WA990       1204   9     28.00
WA990       1204  10     33.00
WA990       1204  11     24.00
WA990       1204  12     20.00
WA990       1204  13     29.00
WA990       1204  14     34.00
WA990       1204  15     33.00
WA990       1204  16     30.00
WA990       1204  17     31.00
WA990       1204  18     35.00
WA990       1204  19     32.00
WA990       1204  20     30.00
WA990       1204  21     29.00
WA990       1204  22     26.00
WA990       1204  23     26.00
WA990       1204  24     27.00
WA990       1204  25     33.00
WA990       1204  26     33.00
WA990       1204  27     26.00
WA990       1204  28     26.00
WA990       1204  29     32.00
WA990       1204  30     29.00
WA990       1204  31     21.00
WA990       0105   1     17.00
WA990       0105   2     12.00
WA990       0105   3     10.00
WA990       0105   4     10.00
WA990       0105   5      9.00
WA990       0105   6     18.00
WA990       0105   7     19.00
WA990       0105   8     14.00
WA990       0105   9     12.00
WA990       0105  10      8.00
WA990       0105  11     10.00
WA990       0105  12     23.00
WA990       0105  13     11.00
WA990       0105  14      2.00
WA990       0105  15      3.00
WA990       0105  16     21.00
WA990       0105  17     33.00
WA990       0105  18     36.00
WA990       0105  19     36.00
WA990       0105  20     36.00
WA990       0105  21     37.00
WA990       0105  22     37.00
WA990       0105  23     38.00
WA990       0105  24     37.00
WA990       0105  25     35.00
WA990       0105  26     36.00
WA990       0105  27     31.00
WA990       0105  28     30.00
WA990       0105  29     34.00
WA990       0105  30     34.00
WA990       0105  31     31.00
WA990       0205   1     32.00
WA990       0205   2     35.00
WA990       0205   3     35.00
WA990       0205   4     31.00
WA990       0205   5     24.00
WA990       0205   6     23.00
WA990       0205   7     22.00
WA990       0205   8     19.00
WA990       0205   9     24.00
WA990       0205  10     23.00
WA990       0205  11     24.00
WA990       0205  12     28.00
WA990       0205  13     26.00
WA990       0205  14     18.00
WA990       0205  15     17.00
WA990       0205  16     15.00
WA990       0205  17     21.00
WA990       0205  18     19.00
WA990       0205  19     23.00
WA990       0205  20     19.00
WA990       0205  21     18.00
WA990       0205  22     23.00
WA990       0205  23     27.00
WA990       0205  24     29.00
WA990       0205  25     28.00
WA990       0205  26     29.00
WA990       0205  27     29.00
WA990       0205  28     33.00
WA990       0305   1     34.00
WA990       0305   2     32.00
WA990       0305   3     29.00
WA990       0305   4     31.00
WA990       0305   5     32.00
WA990       0305   6     31.00
WA990       0305   7     34.00
WA990       0305   8     33.00
WA990       0305   9     35.00
WA990       0305  10     33.00
WA990       0305  11     37.00
WA990       0305  12     30.00
WA990       0305  13     29.00
WA990       0305  14     29.00
WA990       0305  15     31.00
WA990       0305  16     31.00
WA990       0305  17     30.00
WA990       0305  18     30.00
WA990       0305  19     26.00
WA990       0305  20     32.00
WA990       0305  21     24.00
WA990       0305  22     24.00
WA990       0305  23     30.00
WA990       0305  24     26.00
WA990       0305  25     28.00
WA990       0305  26     32.00
WA990       0305  27     32.00
WA990       0305  28     31.00
WA990       0305  29     31.00
WA990       0305  30     27.00
WA990       0305  31     27.00
WA990       0405   1     27.00
WA990       0405   2     26.00
WA990       0405   3     32.00
WA990       0405   4     26.00
WA990       0405   5     26.00
WA990       0405   6     34.00
WA990       0405   7     34.00
WA990       0405   8     28.00
WA990       0405   9     27.00
WA990       0405  10     27.00
WA990       0405  11     31.00
WA990       0405  12     29.00
WA990       0405  13     24.00
WA990       0405  14     29.00
WA990       0405  15     30.00
WA990       0405  16     33.00
WA990       0405  17     29.00
WA990       0405  18     30.00
WA990       0405  19     29.00
WA990       0405  20     32.00
WA990       0405  21     34.00
WA990       0405  22     36.00
WA990       0405  23     37.00
WA990       0405  24     38.00
WA990       0405  25     38.00
WA990       0405  26     39.00
WA990       0405  27     40.00
WA990       0405  28     34.00
WA990       0405  29     32.00
WA990       0405  30     36.00
WA990       0505   1     35.00
WA990       0505   2     38.00
WA990       0505   3     38.00
WA990       0505   4     37.00
WA990       0505   5     40.00
WA990       0505   6     38.00
WA990       0505   7     35.00
WA990       0505   8     38.00
WA990       0505   9     43.00
WA990       0505  10     45.00
WA990       0505  11     44.00
WA990       0505  12     44.00
WA990       0505  13     45.00
WA990       0505  14     47.00
WA990       0505  15     44.00
WA990       0505  16     38.00
WA990       0505  17     37.00
WA990       0505  18     38.00
WA990       0505  19     38.00
WA990       0505  20     38.00
WA990       0505  21     36.00
WA990       0505  22     36.00
WA990       0505  23     36.00
WA990       0505  24     35.00
WA990       0505  25     37.00
WA990       0505  26     42.00
WA990       0505  27     46.00
WA990       0505  28     49.00
WA990       0505  29     50.00
WA990       0505  30     51.00
WA990       0505  31     41.00
WA990       0605   1     41.00
WA990       0605   2     45.00
WA990       0605   3     39.00
WA990       0605   4     35.00
WA990       0605   5     38.00
WA990       0605   6     34.00
WA990       0605   7     42.00
WA990       0605   8     42.00
WA990       0605   9     42.00
WA990       0605  10     42.00
WA990       0605  11     40.00
WA990       0605  12     38.00
WA990       0605  13     38.00
WA990       0605  14     38.00
WA990       0605  15     38.00
WA990       0605  16     43.00
WA990       0605  17     43.00
WA990       0605  18     43.00
WA990       0605  19     45.00
WA990       0605  20     43.00
WA990       0605  21     49.00
WA990       0605  22     42.00
WA990       0605  23     41.00
WA990       0605  24     46.00
WA990       0605  25     47.00
WA990       0605  26     47.00
WA990       0605  27     48.00
WA990       0605  28     48.00
WA990       0605  29     49.00
WA990       0605  30     48.00
WA990       0705   1     42.00
WA990       0705   2     45.00
WA990       0705   3     40.00
WA990       0705   4     45.00
WA990       0705   5     47.00
WA990       0705   6     44.00
WA990       0705   7     42.00
WA990       0705   8     45.00
WA990       0705   9     41.00
WA990       0705  10     40.00
WA990       0705  11     46.00
WA990       0705  12     47.00
WA990       0705  13     45.00
WA990       0705  14     44.00
WA990       0705  15     49.00
WA990       0705  16     47.00
WA990       0705  17     48.00
WA990       0705  18     49.00
WA990       0705  19     45.00
WA990       0705  20     43.00
WA990       0705  21     45.00
WA990       0705  22     49.00
WA990       0705  23     44.00
WA990       0705  24     44.00
WA990       0705  25     46.00
WA990       0705  26     47.00
WA990       0705  27     48.00
WA990       0705  28     51.00
WA990       0705  29     48.00
WA990       0705  30     48.00
WA990       0705  31     49.00
WA990       0805   1     45.00
WA990       0805   2     41.00
WA990       0805   3     44.00
WA990       0805   4     48.00
WA990       0805   5     49.00
WA990       0805   6     50.00
WA990       0805   7     50.00
WA990       0805   8     50.00
WA990       0805   9     51.00
WA990       0805  10     50.00
WA990       0805  11     50.00
WA990       0805  12     50.00
WA990       0805  13     49.00
WA990       0805  14     50.00
WA990       0805  15     52.00
WA990       0805  16     52.00
WA990       0805  17     50.00
WA990       0805  18     46.00
WA990       0805  19     43.00
WA990       0805  20     50.00
WA990       0805  21     48.00
WA990       0805  22     50.00
WA990       0805  23     44.00
WA990       0805  24     41.00
WA990       0805  25     43.00
WA990       0805  26     46.00
WA990       0805  27     45.00
WA990       0805  28     49.00
WA990       0805  29     44.00
WA990       0805  30     45.00
WA990       0805  31     45.00
WA990       0905   1     43.00
WA990       0905   2     43.00
WA990       0905   3     41.00
WA990       0905   4     42.00
WA990       0905   5     40.00
WA990       0905   6     40.00
WA990       0905   7     41.00
WA990       0905   8     43.00
WA990       0905   9     41.00
WA990       0905  10     40.00
WA990       0905  11     44.00
WA990       0905  12     43.00
WA990       0905  13     44.00
WA990       0905  14     47.00
WA990       0905  15     46.00
WA990       0905  16     44.00
WA990       0905  17     42.00
WA990       0905  18     42.00
WA990       0905  19     44.00
WA990       0905  20     36.00
WA990       0905  21     33.00
WA990       0905  22     33.00
WA990       0905  23     31.00
WA990       0905  24     31.00
WA990       0905  25     36.00
WA990       0905  26     38.00
WA990       0905  27     40.00
WA990       0905  28     37.00
WA990       0905  29     45.00
WA990       0905  30     39.00
WA990       1005   1     35.00
WA990       1005   2     34.00
WA990       1005   3     33.00
WA990       1005   4     33.00
WA990       1005   5     36.00
WA990       1005   6     41.00
WA990       1005   7     37.00
WA990       1005   8     34.00
WA990       1005   9     34.00
WA990       1005  10     41.00
WA990       1005  11     35.00
WA990       1005  12     38.00
WA990       1005  13     38.00
WA990       1005  14     39.00
WA990       1005  15     42.00
WA990       1005  16     40.00
WA990       1005  17     45.00
WA990       1005  18     46.00
WA990       1005  19     44.00
WA990       1005  20     36.00
WA990       1005  21     38.00
WA990       1005  22     41.00
WA990       1005  23     44.00
WA990       1005  24     41.00
WA990       1005  25     40.00
WA990       1005  26     31.00
WA990       1005  27     32.00
WA990       1005  28     34.00
WA990       1005  29     34.00
WA990       1005  30     34.00
WA990       1005  31     34.00
WA990       1105   1     34.00
WA990       1105   2     33.00
WA990       1105   3     33.00
WA990       1105   4     31.00
WA990       1105   5     31.00
WA990       1105   6     29.00
WA990       1105   7     28.00
WA990       1105   8     28.00
WA990       1105   9     31.00
WA990       1105  10     34.00
WA990       1105  11     29.00
WA990       1105  12     27.00
WA990       1105  13     31.00
WA990       1105  14     22.00
WA990       1105  15     24.00
WA990       1105  16     31.00
WA990       1105  17     33.00
WA990       1105  18     33.00
WA990       1105  19     34.00
WA990       1105  20     34.00
WA990       1105  21     33.00
WA990       1105  22     33.00
WA990       1105  23     32.00
WA990       1105  24     31.00
WA990       1105  25     31.00
WA990       1105  26     20.00
WA990       1105  27     16.00
WA990       1105  28     14.00
WA990       1105  29     25.00
WA990       1105  30     21.00
WA990       1205   1     17.00
WA990       1205   2     22.00
WA990       1205   3     17.00
WA990       1205   4     16.00
WA990       1205   5     26.00
WA990       1205   6     21.00
WA990       1205   7     21.00
WA990       1205   8     19.00
WA990       1205   9     27.00
WA990       1205  10     29.00
WA990       1205  11     30.00
WA990       1205  12     27.00
WA990       1205  13     20.00
WA990       1205  14     17.00
WA990       1205  15     19.00
WA990       1205  16     21.00
WA990       1205  17     18.00
WA990       1205  18     14.00
WA990       1205  19     23.00
WA990       1205  20     34.00
WA990       1205  21     35.00
WA990       1205  22     34.00
WA990       1205  23     34.00
WA990       1205  24     34.00
WA990       1205  25     35.00
WA990       1205  26     34.00
WA990       1205  27     32.00
WA990       1205  28     32.00
WA990       1205  29     31.00
WA990       1205  30     31.00
WA990       1205  31     33.00
WA990       0106   1     33.00
WA990       0106   2     31.00
WA990       0106   3     29.00
WA990       0106   4     30.00
WA990       0106   5     33.00
WA990       0106   6     34.00
WA990       0106   7     34.00
WA990       0106   8     31.00
WA990       0106   9     33.00
WA990       0106  10     33.00
WA990       0106  11     32.00
WA990       0106  12     30.00
WA990       0106  13     32.00
WA990       0106  14     28.00
WA990       0106  15     24.00
WA990       0106  16     26.00
WA990       0106  17     31.00
WA990       0106  18     29.00
WA990       0106  19     28.00
WA990       0106  20     27.00
WA990       0106  21     25.00
WA990       0106  22     29.00
WA990       0106  23     31.00
WA990       0106  24     30.00
WA990       0106  25     31.00
WA990       0106  26     30.00
WA990       0106  27     29.00
WA990       0106  28     29.00
WA990       0106  29     29.00
WA990       0106  30     32.00
WA990       0106  31     29.00
WA990       0206   1     32.00
WA990       0206   2     32.00
WA990       0206   3     30.00
WA990       0206   4     31.00
WA990       0206   5     26.00
WA990       0206   6     26.00
WA990       0206   7     28.00
WA990       0206   8     24.00
WA990       0206   9     20.00
WA990       0206  10     15.00
WA990       0206  11     17.00
WA990       0206  12     27.00
WA990       0206  13     26.00
WA990       0206  14     21.00
WA990       0206  15     16.00
WA990       0206  16     14.00
WA990       0206  17      5.00
WA990       0206  18      5.00
WA990       0206  19      7.00
WA990       0206  20     15.00
WA990       0206  21     26.00
WA990       0206  22     30.00
WA990       0206  23     19.00
WA990       0206  24     10.00
WA990       0206  25     10.00
WA990       0206  26     26.00
WA990       0206  27     33.00
WA990       0206  28     28.00
WA990       0306   1     25.00
WA990       0306   2     27.00
WA990       0306   3     22.00
WA990       0306   4     24.00
WA990       0306   5     24.00
WA990       0306   6     25.00
WA990       0306   7     31.00
WA990       0306   8     27.00
WA990       0306   9     23.00
WA990       0306  10     17.00
WA990       0306  11     14.00
WA990       0306  12     17.00
WA990       0306  13     15.00
WA990       0306  14     25.00
WA990       0306  15     25.00
WA990       0306  16     25.00
WA990       0306  17     29.00
WA990       0306  18     23.00
WA990       0306  19     19.00
WA990       0306  20     23.00
WA990       0306  21     32.00
WA990       0306  22     33.00
WA990       0306  23     33.00
WA990       0306  24     32.00
WA990       0306  25     29.00
WA990       0306  26     29.00
WA990       0306  27     26.00
WA990       0306  28     32.00
WA990       0306  29     32.00
WA990       0306  30     32.00
WA990       0306  31     31.00
WA990       0406   1     31.00
WA990       0406   2     30.00
WA990       0406   3     31.00
WA990       0406   4     32.00
WA990       0406   5     30.00
WA990       0406   6     29.00
WA990       0406   7     28.00
WA990       0406   8     33.00
WA990       0406   9     34.00
WA990       0406  10     34.00
WA990       0406  11     33.00
WA990       0406  12     32.00
WA990       0406  13     32.00
WA990       0406  14     29.00
WA990       0406  15     28.00
WA990       0406  16     28.00
WA990       0406  17     27.00
WA990       0406  18     29.00
WA990       0406  19     31.00
WA990       0406  20     36.00
WA990       0406  21     29.00
WA990       0406  22     27.00
WA990       0406  23     29.00
WA990       0406  24     31.00
WA990       0406  25     33.00
WA990       0406  26     32.00
WA990       0406  27     35.00
WA990       0406  28     35.00
WA990       0406  29     31.00
WA990       0406  30     30.00
WA990       0506   1     28.00
WA990       0506   2     25.00
WA990       0506   3     29.00
WA990       0506   4     32.00
WA990       0506   5     34.00
WA990       0506   6     33.00
WA990       0506   7     34.00
WA990       0506   8     29.00
WA990       0506   9     26.00
WA990       0506  10     32.00
WA990       0506  11     36.00
WA990       0506  12     29.00
WA990       0506  13     27.00
WA990       0506  14     32.00
WA990       0506  15     38.00
WA990       0506  16     40.00
WA990       0506  17     40.00
WA990       0506  18     40.00
WA990       0506  19     39.00
WA990       0506  20     36.00
WA990       0506  21     36.00
WA990       0506  22     37.00
WA990       0506  23     35.00
WA990       0506  24     37.00
WA990       0506  25     36.00
WA990       0506  26     36.00
WA990       0506  27     37.00
WA990       0506  28     37.00
WA990       0506  29     35.00
WA990       0506  30     35.00
WA990       0506  31     38.00
WA990       0606   1     42.00
WA990       0606   2     40.00
WA990       0606   3     39.00
WA990       0606   4     40.00
WA990       0606   5     40.00
WA990       0606   6     38.00
WA990       0606   7     40.00
WA990       0606   8     41.00
WA990       0606   9     40.00
WA990       0606  10     42.00
WA990       0606  11     42.00
WA990       0606  12     42.00
WA990       0606  13     46.00
WA990       0606  14     43.00
WA990       0606  15     42.00
WA990       0606  16     42.00
WA990       0606  17     38.00
WA990       0606  18     38.00
WA990       0606  19     39.00
WA990       0606  20     39.00
WA990       0606  21     39.00
WA990       0606  22     38.00
WA990       0606  23     38.00
WA990       0606  24     43.00
WA990       0606  25     48.00
WA990       0606  26     52.00
WA990       0606  27     52.00
WA990       0606  28     47.00
WA990       0606  29     44.00
WA990       0606  30     48.00
WA990       0706   1     47.00
WA990       0706   2     47.00
WA990       0706   3     51.00
WA990       0706   4     54.00
WA990       0706   5     53.00
WA990       0706   6     42.00
WA990       0706   7     40.00
WA990       0706   8     45.00
WA990       0706   9     53.00
WA990       0706  10     48.00
WA990       0706  11     45.00
WA990       0706  12     46.00
WA990       0706  13     45.00
WA990       0706  14     46.00
WA990       0706  15     45.00
WA990       0706  16     43.00
WA990       0706  17     45.00
WA990       0706  18     42.00
WA990       0706  19     45.00
WA990       0706  20     46.00
WA990       0706  21     54.00
WA990       0706  22     62.00
WA990       0706  23     58.00
WA990       0706  24     56.00
WA990       0706  25     53.00
WA990       0706  26     51.00
WA990       0706  27     54.00
WA990       0706  28     48.00
WA990       0706  29     46.00
WA990       0706  30     43.00
WA990       0706  31     39.00
WA990       0806   1     45.00
WA990       0806   2     42.00
WA990       0806   3     44.00
WA990       0806   4     46.00
WA990       0806   5     44.00
WA990       0806   6     47.00
WA990       0806   7     49.00
WA990       0806   8     52.00
WA990       0806   9     48.00
WA990       0806  10     48.00
WA990       0806  11     43.00
WA990       0806  12     43.00
WA990       0806  13     44.00
WA990       0806  14     47.00
WA990       0806  15     46.00
WA990       0806  16     47.00
WA990       0806  17     50.00
WA990       0806  18     46.00
WA990       0806  19     47.00
WA990       0806  20     48.00
WA990       0806  21     49.00
WA990       0806  22     49.00
WA990       0806  23     47.00
WA990       0806  24     48.00
WA990       0806  25     49.00
WA990       0806  26     47.00
WA990       0806  27     48.00
WA990       0806  28     49.00
WA990       0806  29     42.00
WA990       0806  30     41.00
WA990       0806  31     37.00
WA990       0906   1     41.00
WA990       0906   2     45.00
WA990       0906   3     52.00
WA990       0906   4     54.00
WA990       0906   5     50.00
WA990       0906   6     49.00
WA990       0906   7     47.00
WA990       0906   8     47.00
WA990       0906   9     47.00
WA990       0906  10     44.00
WA990       0906  11     44.00
WA990       0906  12     46.00
WA990       0906  13     39.00
WA990       0906  14     38.00
WA990       0906  15     39.00
WA990       0906  16     36.00
WA990       0906  17     35.00
WA990       0906  18     43.00
WA990       0906  19     42.00
WA990       0906  20     42.00
WA990       0906  21     41.00
WA990       0906  22     40.00
WA990       0906  23     42.00
WA990       0906  24     43.00
WA990       0906  25     43.00
WA990       0906  26     50.00
WA990       0906  27     47.00
WA990       0906  28     46.00
WA990       0906  29     45.00
WA990       0906  30     40.00
WA990       1006   1     36.00
WA990       1006   2     35.00
WA990       1006   3     38.00
WA990       1006   4     37.00
WA990       1006   5     39.00
WA990       1006   6     38.00
WA990       1006   7     34.00
WA990       1006   8     35.00
WA990       1006   9     32.00
WA990       1006  10     34.00
WA990       1006  11     40.00
WA990       1006  12     41.00
WA990       1006  13     42.00
WA990       1006  14     41.00
WA990       1006  15     41.00
WA990       1006  16     40.00
WA990       1006  17     36.00
WA990       1006  18     38.00
WA990       1006  19     40.00
WA990       1006  20     34.00
WA990       1006  21     32.00
WA990       1006  22     35.00
WA990       1006  23     32.00
WA990       1006  24     33.00
WA990       1006  25     33.00
WA990       1006  26     35.00
WA990       1006  27     41.00
WA990       1006  28     41.00
WA990       1006  29     24.00
WA990       1006  30     19.00
WA990       1006  31     17.00
WA990       1106   1     21.00
WA990       1106   2     30.00
WA990       1106   3     33.00
WA990       1106   4     35.00
WA990       1106   5     36.00
WA990       1106   6     39.00
WA990       1106   7     34.00
WA990       1106   8     32.00
WA990       1106   9     31.00
WA990       1106  10     32.00
WA990       1106  11     31.00
WA990       1106  12     32.00
WA990       1106  13     29.00
WA990       1106  14     25.00
WA990       1106  15     32.00
WA990       1106  16     30.00
WA990       1106  17     31.00
WA990       1106  18     33.00
WA990       1106  19     33.00
WA990       1106  20     33.00
WA990       1106  21     31.00
WA990       1106  22     31.00
WA990       1106  23     27.00
WA990       1106  24     26.00
WA990       1106  25     23.00
WA990       1106  26     16.00
WA990       1106  27     -1.00
WA990       1106  28     -9.00
WA990       1106  29     -8.00
WA990       1106  30     20.00
WA990       1206   1     23.00
WA990       1206   2     21.00
WA990       1206   3     23.00
WA990       1206   4     32.00
WA990       1206   5     31.00
WA990       1206   6     31.00
WA990       1206   7     33.00
WA990       1206   8     33.00
